,sentence,sentence_confidence,start_time,end_time,date,original_audio
0,Resume.,0.8363426923751831,0 days 00:00:00.200000,0 days 00:00:01.500000,03/26/22,220326_002_others.wav
1," Yeah, I know the entrance.",0.9652796983718872,0 days 00:00:18,0 days 00:00:20.200000,03/26/22,220326_002_others.wav
2, Did you stick it out?,0.813751220703125,0 days 00:07:58.200000,0 days 00:08:00.800000,03/26/22,220326_002_others.wav
3, Nothing reason.,0.6913515329360962,0 days 00:08:10.500000,0 days 00:08:12.100000,03/26/22,220326_002_others.wav
4, Yeah.,0.8542519807815552,0 days 00:08:26.700000,0 days 00:08:27,03/26/22,220326_002_others.wav
5, My stop.,0.8393024206161499,0 days 00:08:31.100000,0 days 00:08:31.900000,03/26/22,220326_002_others.wav
6, Is that you really wasteful?,0.6175433993339539,0 days 00:08:33.300000,0 days 00:08:34.900000,03/26/22,220326_002_others.wav
7," Because you're a condition must be running like constantly in order to a conditioner apartment, while I'm old and cold as leaving the apartment.",0.8804822564125061,0 days 00:08:37.100000,0 days 00:08:44.500000,03/26/22,220326_002_others.wav
8," that's really bad for the environment, but",0.8960386514663696,0 days 00:08:46.800000,0 days 00:08:49,03/26/22,220326_002_others.wav
9, And waiting to say finish it like this.,0.8278168439865112,0 days 00:09:50.100000,0 days 00:09:52,03/26/22,220326_002_others.wav
10," Yeah, we should.",0.9443498253822327,0 days 00:10:07.600000,0 days 00:10:08.800000,03/26/22,220326_002_others.wav
11, Canyon Moon.,0.5385129451751709,0 days 00:10:16.400000,0 days 00:10:17.300000,03/26/22,220326_002_others.wav
12, Who's coming with you?,0.7133070230484009,0 days 00:10:19.900000,0 days 00:10:21.500000,03/26/22,220326_002_others.wav
13, Make more human. Yeah.,0.8082573413848877,0 days 00:10:34.400000,0 days 00:10:36.400000,03/26/22,220326_002_others.wav
14," No, no.",0.9580197334289551,0 days 00:10:56.500000,0 days 00:10:57.600000,03/26/22,220326_002_others.wav
