,sentence,sentence_confidence,start_time,end_time,date,original_audio
0,Can I have a carne? Asada Place season 2?,0.7177556157112122,0 days 00:00:09.800000,0 days 00:00:17.600000,03/16/22,220316_002_others.wav
1," Yeah. Oh, yeah, I know.",0.9511319398880005,0 days 00:00:22.900000,0 days 00:00:25.500000,03/16/22,220316_002_others.wav
2, Right back at ya.,0.6761963367462158,0 days 00:00:28.600000,0 days 00:00:29.400000,03/16/22,220316_002_others.wav
3, Oh my God.,0.9485454559326172,0 days 00:00:40.300000,0 days 00:00:41.100000,03/16/22,220316_002_others.wav
4, Should we come here in the morning?,0.9582536816596985,0 days 00:00:42.400000,0 days 00:00:43.700000,03/16/22,220316_002_others.wav
5," Okay, 9 a.m. Tomorrow.",0.9552233219146729,0 days 00:00:45.400000,0 days 00:00:47.900000,03/16/22,220316_002_others.wav
6, I can.,0.848851203918457,0 days 00:00:52.500000,0 days 00:00:53,03/16/22,220316_002_others.wav
7, Could you get I I sent the photo. Did you?,0.7775487303733826,0 days 00:00:55.300000,0 days 00:00:58,03/16/22,220316_002_others.wav
8, Is this? The,0.9841658473014832,0 days 00:01:08.600000,0 days 00:01:09.300000,03/16/22,220316_002_others.wav
9, 4416. 84-52,0.8048202991485596,0 days 00:01:12.300000,0 days 00:01:16.800000,03/16/22,220316_002_others.wav
10," Yeah, then I'm going to school Rec. You might be able to take a photo of my phone.",0.8636882305145264,0 days 00:01:21.900000,0 days 00:01:26.400000,03/16/22,220316_002_others.wav
11, Yeah.,0.8479927182197571,0 days 00:01:30.400000,0 days 00:01:30.700000,03/16/22,220316_002_others.wav
12," I'll get my passport in a few hours also, so if it doesn't, I can come bring it to you later. Thank you so much.",0.9576903581619263,0 days 00:01:35.300000,0 days 00:01:41.600000,03/16/22,220316_002_others.wav
13," I'm not told you about the emergency door with. No. No, she didn't.",0.8551620841026306,0 days 00:02:02.700000,0 days 00:02:07.800000,03/16/22,220316_002_others.wav
