,sentence,sentence_confidence,start_time,end_time,date,original_audio
0,"you know, you can tell very easily with Simon if he's",0.9731000661849976,0 days 00:00:00,0 days 00:00:04.900000,12/05/21,211205_001_others.wav
1, You know.,0.812620997428894,0 days 00:00:09.900000,0 days 00:00:10.500000,12/05/21,211205_001_others.wav
2," You know, what to go, right? I'm pretty. I'm pretty sure. I'm pretty sure like",0.9069578647613525,0 days 00:00:14.600000,0 days 00:00:20.600000,12/05/21,211205_001_others.wav
3," I mean, I just don't know with.",0.7396992444992065,0 days 00:00:30.700000,0 days 00:00:32.100000,12/05/21,211205_001_others.wav
4," Yeah, do that right now.",0.854178249835968,0 days 00:00:40.200000,0 days 00:00:42.500000,12/05/21,211205_001_others.wav
5," I never thought of it until he started wearing that, you know.",0.7744097113609314,0 days 00:00:57.200000,0 days 00:01:04.400000,12/05/21,211205_001_others.wav
6, That's not bad.,0.9823541641235352,0 days 00:01:08.800000,0 days 00:01:09.600000,12/05/21,211205_001_others.wav
7, What the fuck is? This was?,0.8481383323669434,0 days 00:01:51.100000,0 days 00:01:55.500000,12/05/21,211205_001_others.wav
8," No, I'm just doing.",0.6975990533828735,0 days 00:03:55.800000,0 days 00:03:58,12/05/21,211205_001_others.wav
9, Okay.,0.8462938070297241,0 days 00:04:03.900000,0 days 00:04:04.600000,12/05/21,211205_001_others.wav
10, Loopdedoo.,0.9304292798042297,0 days 00:04:06.100000,0 days 00:04:07,12/05/21,211205_001_others.wav
11, But doing really good. We're doing really well.,0.7474556565284729,0 days 00:04:30,0 days 00:04:31.800000,12/05/21,211205_001_others.wav
12, I love great lady and everything.,0.7046663761138916,0 days 00:04:35.900000,0 days 00:04:43.700000,12/05/21,211205_001_others.wav
13," and,",0.9411036968231201,0 days 00:04:48.700000,0 days 00:04:49.300000,12/05/21,211205_001_others.wav
14, NACA.,0.4815753102302551,0 days 00:04:56.500000,0 days 00:04:57.100000,12/05/21,211205_001_others.wav
15, Don't know the phone.,0.6830137968063354,0 days 00:05:05.800000,0 days 00:05:06.900000,12/05/21,211205_001_others.wav
16," It's like it's like, oh, oh, oh I was talking. He had spoken.",0.8584948182106018,0 days 00:05:11,0 days 00:05:16.500000,12/05/21,211205_001_others.wav
17, When is Waldameer like a vague understanding of?,0.9092057347297668,0 days 00:05:19.900000,0 days 00:05:22.200000,12/05/21,211205_001_others.wav
18," Look up Saint Augustine, nothingman 14th century, whatever I mean.",0.7764707207679749,0 days 00:05:34.100000,0 days 00:05:38.600000,12/05/21,211205_001_others.wav
19," I'm not necessarily. I mean, we on the way, what about it?",0.8905019164085388,0 days 00:05:43.200000,0 days 00:05:49.400000,12/05/21,211205_001_others.wav
