,sentence,sentence_confidence,start_time,end_time,date,original_audio
0,Were you what was the program?,0.8790231347084045,0 days 00:00:04.700000,0 days 00:00:06.400000,03/12/22,220312_003_others.wav
1, Beautiful.,0.8890763521194458,0 days 00:00:14.700000,0 days 00:00:16.100000,03/12/22,220312_003_others.wav
2, Yeah.,0.7984432578086853,0 days 00:00:17.500000,0 days 00:00:17.900000,03/12/22,220312_003_others.wav
3, Was it you Mass a one of my best friend's wedding?,0.8724302053451538,0 days 00:00:21.600000,0 days 00:00:25.200000,03/12/22,220312_003_others.wav
4, Is massive.,0.7409440279006958,0 days 00:00:29.700000,0 days 00:00:31.300000,03/12/22,220312_003_others.wav
5, Yep.,0.5038551688194275,0 days 00:00:32.200000,0 days 00:00:33.200000,03/12/22,220312_003_others.wav
6, 4 in English.,0.9268314838409424,0 days 00:00:41.100000,0 days 00:00:42,03/12/22,220312_003_others.wav
7, I want to.,0.8774735331535339,0 days 00:00:48.800000,0 days 00:00:50.200000,03/12/22,220312_003_others.wav
8, and then he,0.5440071225166321,0 days 00:01:08.800000,0 days 00:01:09.400000,03/12/22,220312_003_others.wav
9, a short stories. Fantastic short stories.,0.9283891320228577,0 days 00:01:13.600000,0 days 00:01:18.900000,03/12/22,220312_003_others.wav
10, Cortisone.,0.6201992034912109,0 days 00:01:29.200000,0 days 00:01:30.900000,03/12/22,220312_003_others.wav
11, Okay.,0.9729831218719482,0 days 00:01:32.400000,0 days 00:01:33,03/12/22,220312_003_others.wav
12, Cor.,0.8297460079193115,0 days 00:01:34.200000,0 days 00:01:36.100000,03/12/22,220312_003_others.wav
13, Guess I'm not too.,0.8070827126502991,0 days 00:01:49.300000,0 days 00:01:50.300000,03/12/22,220312_003_others.wav
14," Thank, thank you so much.",0.9169512987136841,0 days 00:02:14.700000,0 days 00:02:15.900000,03/12/22,220312_003_others.wav
15," Oh, okay. I will, I will look at it. Will look at 3 and I will look into it again by a book.",0.830909252166748,0 days 00:02:36.700000,0 days 00:02:41.200000,03/12/22,220312_003_others.wav
16, The phone. Thank you.,0.6284362077713013,0 days 00:02:45.200000,0 days 00:02:47.100000,03/12/22,220312_003_others.wav
17, Lovely to meet you.,0.7876759767532349,0 days 00:02:48.700000,0 days 00:02:49.600000,03/12/22,220312_003_others.wav
18, It's fine.,0.8491129279136658,0 days 00:03:06.400000,0 days 00:03:07.100000,03/12/22,220312_003_others.wav
19, I've been in there for a while.,0.7987940907478333,0 days 00:03:20.800000,0 days 00:03:24.900000,03/12/22,220312_003_others.wav
20, I like your name.,0.7558646202087402,0 days 00:03:29.800000,0 days 00:03:30.400000,03/12/22,220312_003_others.wav
21, Oh.,0.4682287871837616,0 days 00:03:35.500000,0 days 00:03:36.500000,03/12/22,220312_003_others.wav
22, Pewter.,0.5767577290534973,0 days 00:03:51,0 days 00:03:52.800000,03/12/22,220312_003_others.wav
23, Am I?,0.5505146384239197,0 days 00:03:54.300000,0 days 00:03:54.700000,03/12/22,220312_003_others.wav
24," B, o, b. O. R e.",0.6599895358085632,0 days 00:04:10.500000,0 days 00:04:11.500000,03/12/22,220312_003_others.wav
25," 18 - 69,",0.8414365649223328,0 days 00:04:20.600000,0 days 00:04:24.200000,03/12/22,220312_003_others.wav
26, Nicki Minaj mine.,0.45115217566490173,0 days 00:04:40.400000,0 days 00:04:41.600000,03/12/22,220312_003_others.wav
27, Thanks a lot.,0.6134441494941711,0 days 00:04:44.700000,0 days 00:04:45.800000,03/12/22,220312_003_others.wav
28, Poor.,0.9252949357032776,0 days 00:04:47.500000,0 days 00:04:48.200000,03/12/22,220312_003_others.wav
29, I'm yeah.,0.8073279857635498,0 days 00:05:01.400000,0 days 00:05:02.300000,03/12/22,220312_003_others.wav
30, Indian grocery.,0.454839289188385,0 days 00:05:06.200000,0 days 00:05:07.700000,03/12/22,220312_003_others.wav
31," Busse, Woods hiking.",0.5021847486495972,0 days 00:05:20.200000,0 days 00:05:21.100000,03/12/22,220312_003_others.wav
32, One for every day.,0.9062845706939697,0 days 00:05:22.200000,0 days 00:05:24.700000,03/12/22,220312_003_others.wav
33, I have like three pairs of pants.,0.9747137427330017,0 days 00:05:35.100000,0 days 00:05:36.700000,03/12/22,220312_003_others.wav
34, Why?,0.8494623899459839,0 days 00:05:45.800000,0 days 00:05:46.100000,03/12/22,220312_003_others.wav
35, I just tied.,0.8924961090087891,0 days 00:05:55,0 days 00:05:55.900000,03/12/22,220312_003_others.wav
36, Put on Drake.,0.7809262275695801,0 days 00:06:01.200000,0 days 00:06:02.100000,03/12/22,220312_003_others.wav
37, Got to have something to say.,0.5687143802642822,0 days 00:06:04.300000,0 days 00:06:05.500000,03/12/22,220312_003_others.wav
