,sentence,sentence_confidence,start_time,end_time,date,original_audio
0,"Yeah, I've lost.",0.917646586894989,0 days 00:00:35.700000,0 days 00:00:36.700000,02/27/22,220227_001_me.wav
1,"I got my wallet, my phone.",0.7730636596679688,0 days 00:00:41.500000,0 days 00:00:43.700000,02/27/22,220227_001_me.wav
2, It's like opening outlines when you are the Dead.,0.7260738611221313,0 days 00:00:44.900000,0 days 00:00:50.900000,02/27/22,220227_001_me.wav
3, Senior up Newton.,0.7682687640190125,0 days 00:00:52.100000,0 days 00:00:54.600000,02/27/22,220227_001_me.wav
4," I mean got it, we might as well finish. This is only one, one thing left.",0.8482643961906433,0 days 00:00:57.800000,0 days 00:01:01.600000,02/27/22,220227_001_me.wav
5, Kind of racism is that?,0.9058656692504883,0 days 00:01:03.700000,0 days 00:01:05.700000,02/27/22,220227_001_me.wav
6," Hey, and then goodbye is also.",0.8356923460960388,0 days 00:01:08.600000,0 days 00:01:10.900000,02/27/22,220227_001_me.wav
7, One last thing.,0.9786478877067566,0 days 00:01:14,0 days 00:01:15.200000,02/27/22,220227_001_me.wav
8, They call the ready songe and go get some clothes like darling the Hunger Force.,0.7625366449356079,0 days 00:01:26.600000,0 days 00:01:42.500000,02/27/22,220227_001_me.wav
9, Is my backpack in real life?,0.5361432433128357,0 days 00:01:44.700000,0 days 00:01:45.900000,02/27/22,220227_001_me.wav
10," Lovely, teacup.",0.643115758895874,0 days 00:01:51.700000,0 days 00:01:54.100000,02/27/22,220227_001_me.wav
11," I have the, the big one.",0.978857696056366,0 days 00:01:56.100000,0 days 00:01:57.700000,02/27/22,220227_001_me.wav
12, I can't wait until I get back to the,0.9753716588020325,0 days 00:02:00.800000,0 days 00:02:02.800000,02/27/22,220227_001_me.wav
13, if I ever until I see the back of the Pines.,0.9078683853149414,0 days 00:02:04.100000,0 days 00:02:06.800000,02/27/22,220227_001_me.wav
14, With without I've been told Leon like a guest and grind.,0.6659386157989502,0 days 00:02:08.200000,0 days 00:02:12.600000,02/27/22,220227_001_me.wav
15, No.,0.4927573502063751,0 days 00:02:15.400000,0 days 00:02:15.900000,02/27/22,220227_001_me.wav
16, Does this look like when I do have I end up?,0.7903703451156616,0 days 00:02:19.500000,0 days 00:02:23,02/27/22,220227_001_me.wav
17, But let your child like a i and stuff like that.,0.8144969344139099,0 days 00:02:26.700000,0 days 00:02:30.100000,02/27/22,220227_001_me.wav
18, Lovely temperature today. And I think we should do that single cigarette cuz that's the last one in the pocket. Not yet. I don't think so none.,0.9246985912322998,0 days 00:02:44.200000,0 days 00:03:03.900000,02/27/22,220227_001_me.wav
19, I think of it to me instead cuz I like in this past like,0.8779292702674866,0 days 00:03:09.500000,0 days 00:03:16.700000,02/27/22,220227_001_me.wav
20, yeah.,0.8467256426811218,0 days 00:03:18.200000,0 days 00:03:18.600000,02/27/22,220227_001_me.wav
21, I am. I'm at you probably getting a call. Talk to you after this.,0.617385983467102,0 days 00:03:19.700000,0 days 00:03:22.400000,02/27/22,220227_001_me.wav
22, In a blank is a break.,0.3559873402118683,0 days 00:03:31.700000,0 days 00:03:34,02/27/22,220227_001_me.wav
23, Yeah.,0.6449697613716125,0 days 00:03:40.100000,0 days 00:03:40.500000,02/27/22,220227_001_me.wav
24, Top of this weather. I usually do this pop up.,0.8231189846992493,0 days 00:03:41.900000,0 days 00:03:47.600000,02/27/22,220227_001_me.wav
25, All gang.,0.7842972874641418,0 days 00:04:01.700000,0 days 00:04:03.500000,02/27/22,220227_001_me.wav
26," Libras going to be packed, every is going to be packed.",0.8611473441123962,0 days 00:04:41.400000,0 days 00:04:44.300000,02/27/22,220227_001_me.wav
27, Yats midtimes.,0.3429468274116516,0 days 00:04:46.300000,0 days 00:04:47.200000,02/27/22,220227_001_me.wav
28, Mauricio.,0.5288967490196228,0 days 00:04:49.400000,0 days 00:04:50.300000,02/27/22,220227_001_me.wav
29, Let's see. We can scan in my space.,0.5781493186950684,0 days 00:04:56.900000,0 days 00:04:59.300000,02/27/22,220227_001_me.wav
30, The really cool thing about the space with that. But the window up there is that people don't take it because of his lack of computer access or people and stay there for only a second. Like setting nearby.,0.9377251863479614,0 days 00:05:02.300000,0 days 00:05:13.200000,02/27/22,220227_001_me.wav
31, I'll be in there somewhere to get your phone picture.,0.8070818781852722,0 days 00:05:29.800000,0 days 00:05:32.700000,02/27/22,220227_001_me.wav
32, You have my pockets with those big wallets.,0.9196999669075012,0 days 00:05:39.800000,0 days 00:05:43.500000,02/27/22,220227_001_me.wav
33, You need a bag to carry your other bag for for your bags.,0.9195778369903564,0 days 00:05:52.600000,0 days 00:05:56.900000,02/27/22,220227_001_me.wav
34," Now, of course, it's really pretty wallet.",0.6769441962242126,0 days 00:06:00.700000,0 days 00:06:03,02/27/22,220227_001_me.wav
35, Vintage white.,0.9282071590423584,0 days 00:06:07.100000,0 days 00:06:09.600000,02/27/22,220227_001_me.wav
36, I know.,0.92608642578125,0 days 00:06:10.900000,0 days 00:06:11.400000,02/27/22,220227_001_me.wav
