,sentence,sentence_confidence,start_time,end_time,date,original_audio
0,"It's just this is what I take it to his iMac recognize it like this is like you guys up. If you have an emotional connection to what we're talking about every rice, fundamental base condition of whether something will walk now it's like you do you guys have that? Love you have that whatever like that and that is",0.9270864129066467,0 days 00:00:00,0 days 00:00:40.300000,03/11/22,220311_002_me.wav
1,"I think, you know that you're like, your beautiful, wonderful, emotional connection. I finished. Now comes like the next.",0.9296382069587708,0 days 00:00:44.300000,0 days 00:00:55.800000,03/11/22,220311_002_me.wav
2, Who did you think? I like?,0.6875128149986267,0 days 00:00:57.500000,0 days 00:00:58.900000,03/11/22,220311_002_me.wav
3," Maybe at some point break up before you I hate the same time relationship with tons would not have walked if we didn't have it. I think the best thing. The thing is if you don't get relationship in your real with heart and if you're trying to Southern Cross, you know as well. Again, I don't think think she knows what she has you right back.",0.9250701069831848,0 days 00:01:00.500000,0 days 00:01:25.900000,03/11/22,220311_002_me.wav
4, It makes him regardless of y'all. So I'm in you guys musical.lys.,0.6946983933448792,0 days 00:01:26.700000,0 days 00:01:30.400000,03/11/22,220311_002_me.wav
5," And then you guys will realize maybe and if you did it would suck everything for Eugene, French service rifle. Everything can be expressed and was except living for God. And that's what he's not like her.",0.9511975646018982,0 days 00:01:31.500000,0 days 00:01:50.600000,03/11/22,220311_002_me.wav
6," Nothing. Can anyone not like, you know, those are just those justifies our entire existence if you could",0.9043865203857422,0 days 00:01:51.500000,0 days 00:02:08.700000,03/11/22,220311_002_me.wav
7," Oh, Canada.",0.6371945142745972,0 days 00:02:27.700000,0 days 00:02:29.400000,03/11/22,220311_002_me.wav
8," KB body uses reconyx Preston was you Constable through it. It just is, you know, thing is. Is that why you took planning? Remind me, that was bring shampoos with the truth.",0.9038581848144531,0 days 00:02:31.900000,0 days 00:02:46.500000,03/11/22,220311_002_me.wav
9, Yes.,0.9539705514907837,0 days 00:02:52.200000,0 days 00:02:54.700000,03/11/22,220311_002_me.wav
10," When it stops being the last time to end, and then the truth will confront the top. Again weather is real.",0.8461841344833374,0 days 00:02:56.500000,0 days 00:03:01.600000,03/11/22,220311_002_me.wav
