,sentence,sentence_confidence,start_time,end_time,date,original_audio
0,Ring Kajsa,0.33945828676223755,0 days 00:00:54.900000,0 days 00:01:21.800000,03/06/22,220306_003_others.wav
1,friend over and over time,0.7906968593597412,0 days 00:01:36.900000,0 days 00:01:44.600000,03/06/22,220306_003_others.wav
2, Okej.,0.5267426371574402,0 days 00:02:06.400000,0 days 00:02:34.100000,03/06/22,220306_003_others.wav
3, Gävle Centralstation,0.689553439617157,0 days 00:03:21.300000,0 days 00:03:26.900000,03/06/22,220306_003_others.wav
4, Radera,0.4114914834499359,0 days 00:04:57.300000,0 days 00:05:05.400000,03/06/22,220306_003_others.wav
5, vädret idag,0.42856717109680176,0 days 00:05:55,0 days 00:06:09,03/06/22,220306_003_others.wav
6, Huawei,0.36416396498680115,0 days 00:06:49.400000,0 days 00:06:51.800000,03/06/22,220306_003_others.wav
7, hiding from the Bible and watch the video här inte bara stream rea body under 7000 Brotherhood,0.8253242373466492,0 days 00:09:39,0 days 00:10:24.700000,03/06/22,220306_003_others.wav
8," allmänt, Ja det är",0.483095645904541,0 days 00:10:39,0 days 00:11:04,03/06/22,220306_003_others.wav
9, Okej.,0.6271243095397949,0 days 00:11:05,0 days 00:11:06,03/06/22,220306_003_others.wav
10, find all I am doing everything,0.28685376048088074,0 days 00:11:07,0 days 00:11:16.700000,03/06/22,220306_003_others.wav
11, Ja.,0.6273532509803772,0 days 00:11:22.600000,0 days 00:11:22.600000,03/06/22,220306_003_others.wav
12, Europarunt.se I don't like nobody.,0.8886201977729797,0 days 00:11:28.400000,0 days 00:11:43.100000,03/06/22,220306_003_others.wav
13, Somali I don't feel like doing anything like.,0.5515329241752625,0 days 00:11:45.800000,0 days 00:12:12.900000,03/06/22,220306_003_others.wav
14, everything must go now I am a Barbie girl på april to the biggest loser like me like a Ray,0.8207272291183472,0 days 00:12:22.200000,0 days 00:13:07,03/06/22,220306_003_others.wav
15, Jag vill inte kolla på matchen live här på Gran Canaria historik.,0.6372948288917542,0 days 00:13:22.200000,0 days 00:14:05.600000,03/06/22,220306_003_others.wav
16," pizzeria, Kviberg",0.4271168112754822,0 days 00:14:22.200000,0 days 00:14:59.600000,03/06/22,220306_003_others.wav
17," firefighter, Översätt Jag mår bra",0.2898547053337097,0 days 00:15:22.100000,0 days 00:16:09.400000,03/06/22,220306_003_others.wav
18, Premier League tabell 2018-19,0.3176840543746948,0 days 00:16:22.100000,0 days 00:16:37.400000,03/06/22,220306_003_others.wav
19," XL kläder, simhall, Helsingborg skicka",0.5799672603607178,0 days 00:17:19.500000,0 days 00:17:46.500000,03/06/22,220306_003_others.wav
20, Timer 45 minuter.,0.5776033997535706,0 days 00:18:46.700000,0 days 00:18:48.700000,03/06/22,220306_003_others.wav
21, look like,0.2475721538066864,0 days 00:19:02.300000,0 days 00:19:11.200000,03/06/22,220306_003_others.wav
22, I know that I am driving.,0.6450193524360657,0 days 00:19:16.900000,0 days 00:19:24.500000,03/06/22,220306_003_others.wav
23, Ta mig till mig.,0.7237022519111633,0 days 00:19:49.500000,0 days 00:19:52.100000,03/06/22,220306_003_others.wav
24, Hello,0.9220046997070312,0 days 00:20:02.700000,0 days 00:20:03.600000,03/06/22,220306_003_others.wav
25, Ja.,0.6119641661643982,0 days 00:29:25.100000,0 days 00:29:28.500000,03/06/22,220306_003_others.wav
26, anyone,0.3451065421104431,0 days 00:29:32.700000,0 days 00:29:33.900000,03/06/22,220306_003_others.wav
27, comedy,0.37229081988334656,0 days 00:30:04.900000,0 days 00:30:14.500000,03/06/22,220306_003_others.wav
28, Vem är en bebis?,0.4891626536846161,0 days 00:31:37.200000,0 days 00:31:40.400000,03/06/22,220306_003_others.wav
29, 10,0.6126395463943481,0 days 00:33:47.100000,0 days 00:33:51.900000,03/06/22,220306_003_others.wav
30, online,0.4621168375015259,0 days 00:33:54.500000,0 days 00:33:58.900000,03/06/22,220306_003_others.wav
31, Simon i Instagram,0.27660396695137024,0 days 00:34:16.700000,0 days 00:34:34.600000,03/06/22,220306_003_others.wav
32, I was quite happy.,0.3609330952167511,0 days 00:34:46.600000,0 days 00:34:52.900000,03/06/22,220306_003_others.wav
33, Island,0.7198392152786255,0 days 00:36:31.300000,0 days 00:36:35.600000,03/06/22,220306_003_others.wav
34, in my life,0.7984227538108826,0 days 00:37:14.600000,0 days 00:37:37.300000,03/06/22,220306_003_others.wav
35, Vad heter min hund?,0.4631817936897278,0 days 00:39:00.400000,0 days 00:39:02.600000,03/06/22,220306_003_others.wav
36, Järfälla,0.295231431722641,0 days 00:40:16.500000,0 days 00:40:23.400000,03/06/22,220306_003_others.wav
37, Adobe Reader,0.10986541211605072,0 days 00:40:31,0 days 00:40:35.400000,03/06/22,220306_003_others.wav
38, You Are Free TV,0.28255972266197205,0 days 00:41:24.600000,0 days 00:41:26.800000,03/06/22,220306_003_others.wav
39, Helsingborg,0.5783504843711853,0 days 00:43:31.100000,0 days 00:43:32.500000,03/06/22,220306_003_others.wav
40, Håll käft,0.4750361740589142,0 days 00:43:35,0 days 00:43:36.200000,03/06/22,220306_003_others.wav
41, Outlook,0.08655305206775665,0 days 00:45:40.800000,0 days 00:45:45.300000,03/06/22,220306_003_others.wav
42, Stadium Outlet,0.4305800795555115,0 days 00:47:07.200000,0 days 00:47:08.200000,03/06/22,220306_003_others.wav
43, Alexander Rybak,0.6645104289054871,0 days 00:51:02.700000,0 days 00:51:09.400000,03/06/22,220306_003_others.wav
44, Go,0.6959608793258667,0 days 00:51:13.800000,0 days 00:51:14.900000,03/06/22,220306_003_others.wav
45, my best friend,0.9220046997070312,0 days 00:51:40.300000,0 days 00:51:42.600000,03/06/22,220306_003_others.wav
46, pappa,0.4282183349132538,0 days 00:51:45.500000,0 days 00:51:54.900000,03/06/22,220306_003_others.wav
47, Ghost Rider Stockholm,0.1250040978193283,0 days 00:53:07.400000,0 days 00:53:13.800000,03/06/22,220306_003_others.wav
