,sentence,sentence_confidence,start_time,end_time,date,original_audio
0,"But I'm like, almost straight.",0.7612527012825012,0 days 00:00:01.700000,0 days 00:00:03.800000,02/25/22,220225_002_others.wav
1, Today. The first day of fall motivating off till I start planning stuff.,0.849592924118042,0 days 00:00:13.900000,0 days 00:00:17.200000,02/25/22,220225_002_others.wav
2," Arthur character, who stopped?",0.8395216464996338,0 days 00:00:37.900000,0 days 00:00:39.600000,02/25/22,220225_002_others.wav
3," when I saw that was like,",0.8435344696044922,0 days 00:00:43.200000,0 days 00:00:46.300000,02/25/22,220225_002_others.wav
4, Golfing.,0.8033806681632996,0 days 00:01:07,0 days 00:01:07.700000,02/25/22,220225_002_others.wav
5, Can I be golfing?,0.6509830951690674,0 days 00:01:09,0 days 00:01:12,02/25/22,220225_002_others.wav
6, Identify woah.,0.6509048342704773,0 days 00:01:40.100000,0 days 00:01:42.300000,02/25/22,220225_002_others.wav
7, What Yelp?,0.6655504107475281,0 days 00:01:46.800000,0 days 00:01:47.600000,02/25/22,220225_002_others.wav
8, Tom Riddle.,0.9574552774429321,0 days 00:02:04.400000,0 days 00:02:05.200000,02/25/22,220225_002_others.wav
9," No, because I'll have everyone else during tournaments with Britain appropriate jokes for people like that.",0.8706984519958496,0 days 00:02:12.200000,0 days 00:02:16.900000,02/25/22,220225_002_others.wav
10, I want to meet your mom.,0.8750079274177551,0 days 00:02:37.800000,0 days 00:02:39.400000,02/25/22,220225_002_others.wav
11, Yeah.,0.848398745059967,0 days 00:02:40.800000,0 days 00:02:41.200000,02/25/22,220225_002_others.wav
12," I would like,",0.8307128548622131,0 days 00:02:42.800000,0 days 00:02:43.500000,02/25/22,220225_002_others.wav
13, I'm useless.,0.546574592590332,0 days 00:02:47.700000,0 days 00:02:48.300000,02/25/22,220225_002_others.wav
14, I'm used to that.,0.8865561485290527,0 days 00:02:49.900000,0 days 00:02:50.600000,02/25/22,220225_002_others.wav
15," I can just like, I know, I do not know how.",0.9114893078804016,0 days 00:03:01.200000,0 days 00:03:05.300000,02/25/22,220225_002_others.wav
16," oh my God, it's like",0.9704931974411011,0 days 00:03:16.700000,0 days 00:03:19.700000,02/25/22,220225_002_others.wav
17, Are you again?,0.5253420472145081,0 days 00:03:44.400000,0 days 00:03:46.500000,02/25/22,220225_002_others.wav
18, I think about this. Let's do it. Follow it when it stops glowing.,0.8713409900665283,0 days 00:03:57,0 days 00:04:01.500000,02/25/22,220225_002_others.wav
19," The music video, no genius. It's like a documentary about him like right in the beginning.",0.9562790393829346,0 days 00:04:05.100000,0 days 00:04:11.300000,02/25/22,220225_002_others.wav
20," But like, it's a threes.",0.7380622625350952,0 days 00:04:15.400000,0 days 00:04:18,02/25/22,220225_002_others.wav
21, It is great.,0.5294219851493835,0 days 00:04:21,0 days 00:04:21.900000,02/25/22,220225_002_others.wav
22, Oh my God. Hello.,0.9243619441986084,0 days 00:04:25.800000,0 days 00:04:27.500000,02/25/22,220225_002_others.wav
23," Baby, let's guy.",0.7489194869995117,0 days 00:04:30.300000,0 days 00:04:31.600000,02/25/22,220225_002_others.wav
24," Oh, where they like in but like what do I do?",0.7765257358551025,0 days 00:04:32.500000,0 days 00:04:34.800000,02/25/22,220225_002_others.wav
25, I'm confused about how I feel.,0.8801265358924866,0 days 00:04:36.200000,0 days 00:04:42.500000,02/25/22,220225_002_others.wav
26, Hahaha.,0.8040589690208435,0 days 00:04:55.300000,0 days 00:04:55.900000,02/25/22,220225_002_others.wav
27, I really like the black fast.,0.6830384135246277,0 days 00:04:58.300000,0 days 00:05:00.700000,02/25/22,220225_002_others.wav
28," I'd love to do dinner tonight and then we can Lily and do something creative. Yeah, I would love that we can do something.",0.9156754612922668,0 days 00:05:02.700000,0 days 00:05:09.500000,02/25/22,220225_002_others.wav
29, Like our or sauce or it's like wine and art.,0.8471397161483765,0 days 00:05:12.400000,0 days 00:05:15.100000,02/25/22,220225_002_others.wav
30, You can we do that. I would love that.,0.8995810747146606,0 days 00:05:20.100000,0 days 00:05:23.900000,02/25/22,220225_002_others.wav
31, Let's was I'm going to make,0.8281784653663635,0 days 00:05:34.800000,0 days 00:05:38,02/25/22,220225_002_others.wav
32, without.,0.580935537815094,0 days 00:05:39.500000,0 days 00:05:39.900000,02/25/22,220225_002_others.wav
33, Because I have like Anjali.,0.817915141582489,0 days 00:05:42.100000,0 days 00:05:43.800000,02/25/22,220225_002_others.wav
34," Goodbye, Jeff course.",0.8960340023040771,0 days 00:05:45.800000,0 days 00:05:48,02/25/22,220225_002_others.wav
35," Yeah, I bud.",0.8668357729911804,0 days 00:06:01.100000,0 days 00:06:01.900000,02/25/22,220225_002_others.wav
36, This morning.,0.6327446699142456,0 days 00:06:03.500000,0 days 00:06:04.700000,02/25/22,220225_002_others.wav
37," if you could take a shower like,",0.9639077186584473,0 days 00:06:13.100000,0 days 00:06:20,02/25/22,220225_002_others.wav
38, If that's okay.,0.9240902066230774,0 days 00:06:34.800000,0 days 00:06:35.500000,02/25/22,220225_002_others.wav
