,sentence,sentence_confidence,start_time,end_time,date,original_audio
0,Communism.,0.9522242546081543,0 days 00:00:00,0 days 00:00:00.600000,03/07/22,220307_003_others.wav
1, Experiment problem.,0.8756048679351807,0 days 00:00:08.200000,0 days 00:00:11,03/07/22,220307_003_others.wav
2," The fact that all of these for some reason we keep having to buy a new ones every like forty or so years and I've never claimed that the kids theory of exploitation applied to anything beyond like the industrial a text message Sara Lee. And you just like, that should be adopted.",0.9325132369995117,0 days 00:00:15,0 days 00:00:37.600000,03/07/22,220307_003_others.wav
3, Were the people like we're subject to like all that is in the steaks and stuff.,0.8489162921905518,0 days 00:00:40.300000,0 days 00:00:43.900000,03/07/22,220307_003_others.wav
4, I agree with that.,0.9868851900100708,0 days 00:00:52.200000,0 days 00:00:54.200000,03/07/22,220307_003_others.wav
5, Probably.,0.9876290559768677,0 days 00:01:03.200000,0 days 00:01:03.800000,03/07/22,220307_003_others.wav
6, Say it again. Video footage is not necessarily like the primary medium or something. Like maybe it's like I don't know like it's like speeches or something. I like,0.9277312159538269,0 days 00:01:05.900000,0 days 00:01:14.300000,03/07/22,220307_003_others.wav
7, Larger.,0.9501367211341858,0 days 00:01:22,0 days 00:01:23.100000,03/07/22,220307_003_others.wav
8, That's why all the Tatian I just want us to.,0.8692906498908997,0 days 00:01:31.100000,0 days 00:01:33.600000,03/07/22,220307_003_others.wav
9, What do Switzerland white? Cuz I don't I don't think anybody would like just the either looking gate iroc-z.,0.8392117619514465,0 days 00:01:34.200000,0 days 00:01:43,03/07/22,220307_003_others.wav
10, Reading for right now. How was happening in Vietnam? And they really totally like eating the government's ass and like,0.8778725862503052,0 days 00:01:52.900000,0 days 00:02:09.200000,03/07/22,220307_003_others.wav
11," He was like, it is so like South, Right? This and like I'm wrong for these journalists and you only believe, ordinary person, every single ordinary person living in a given Society can determine for themselves with no external help, her contacts whatsoever. What is morally, right? And what is not a wrong policy decision because people are dying for no reason to keep them asleep.",0.9256016612052917,0 days 00:02:10.100000,0 days 00:02:34.200000,03/07/22,220307_003_others.wav
12," Sometimes dangerous literally like what I'm trying to figure out how to do right. Now when I was talking to this kids like dogs, and now I kind of agree, but I still don't agree with you or not. This was model. Well, I like allows you to have power like yeah.",0.9328510761260986,0 days 00:02:41.700000,0 days 00:03:11.400000,03/07/22,220307_003_others.wav
13, Places.,1.0,0 days 00:03:14.100000,0 days 00:03:14.900000,03/07/22,220307_003_others.wav
14," Unlike argumentation, but like, I just, I mean, they aren't they all? Do you believe in direct democracy to use in the gods of Egypt?",0.8223599195480347,0 days 00:03:15.500000,0 days 00:03:31.100000,03/07/22,220307_003_others.wav
15, Sometimes it's all good. I think I'm making a good argument here. Politically. I think I'm just feeling better.,0.8891910910606384,0 days 00:03:33.500000,0 days 00:03:45.900000,03/07/22,220307_003_others.wav
16," how do I, how do I say it's like",0.9341621398925781,0 days 00:04:05.200000,0 days 00:04:07.500000,03/07/22,220307_003_others.wav
17," yeah, that it's like",0.8588475584983826,0 days 00:04:10.100000,0 days 00:04:11.700000,03/07/22,220307_003_others.wav
18, localization. That is in line with like the Carson on Western like way of thinking problem.,0.8865296840667725,0 days 00:04:14.800000,0 days 00:04:21.600000,03/07/22,220307_003_others.wav
19," Like, you know, like African communitarian thing, which is totally off base from, like, what? Like the West currently. At West Vista.",0.8992059230804443,0 days 00:04:25.400000,0 days 00:04:33.800000,03/07/22,220307_003_others.wav
20," One time I was talking to my parents about like, American interventionism.",0.9447590708732605,0 days 00:04:38.400000,0 days 00:04:42.900000,03/07/22,220307_003_others.wav
21," U.s. In the Reagan Era, like entering.",0.9015384316444397,0 days 00:04:49.300000,0 days 00:04:52.100000,03/07/22,220307_003_others.wav
22," Oh, yeah, and my parents, like, I like my parents are so, like, Loki bigoted, at times, like they were like, At first, I thought even more anxious, but they were like, oh, yeah, you can say that destroyed by American, like intervention, or whatever. But, like, what about after like, what about all those poverty-stricken countries in Africa and like, those are, those are like 6 years ago, so, I didn't know about that, but I always hear that like",0.9339339733123779,0 days 00:05:14.200000,0 days 00:06:03.400000,03/07/22,220307_003_others.wav
23," Oh my God, this is like such a racist, like argument that I'm thinking about it, and I'd like you to hear but like just like maybe they're not like more prone to be poor. And like yes, like system like me is inequitable in like does not serve them in. Like is to feel like is making their property work, but then,",0.9323977828025818,0 days 00:06:04.100000,0 days 00:06:27.700000,03/07/22,220307_003_others.wav
24," Okay. Well, if it's not like",0.9801955819129944,0 days 00:06:30,0 days 00:06:31.300000,03/07/22,220307_003_others.wav
25, Cuz like colonialism is actually happening from that.,0.9061046242713928,0 days 00:06:32.700000,0 days 00:06:36,03/07/22,220307_003_others.wav
26, like we,0.4391758441925049,0 days 00:06:47.300000,0 days 00:06:48.200000,03/07/22,220307_003_others.wav
27," and that's why I like it was just like what Cameron's complaining about being the failure of bureaucracy, obviously, procedure Illustrated.",0.9310578107833862,0 days 00:06:55.500000,0 days 00:07:02.100000,03/07/22,220307_003_others.wav
