,sentence,sentence_confidence,start_time,end_time,date,original_audio
0,Ja men du är större.,0.5829620361328125,0 days 00:00:05.400000,0 days 00:00:09.300000,03/20/22,220320_003_others.wav
1, Swedish character in the A with The Circle over,0.7146279811859131,0 days 00:00:16.100000,0 days 00:00:20.900000,03/20/22,220320_003_others.wav
2, år,0.09295295923948288,0 days 00:00:22.200000,0 days 00:00:23.400000,03/20/22,220320_003_others.wav
3, men mask,0.6903517246246338,0 days 00:00:35.600000,0 days 00:00:37.300000,03/20/22,220320_003_others.wav
4, Har du en,0.3314548432826996,0 days 00:00:38.600000,0 days 00:00:43.700000,03/20/22,220320_003_others.wav
5, det kommer ta av den University,0.729792058467865,0 days 00:00:44.500000,0 days 00:00:46.600000,03/20/22,220320_003_others.wav
6," det bra, tack.",0.7506021857261658,0 days 00:00:48.800000,0 days 00:00:51.100000,03/20/22,220320_003_others.wav
7, WhatsApp,0.8677023649215698,0 days 00:01:42.200000,0 days 00:01:43.900000,03/20/22,220320_003_others.wav
8, hiking Erik 132 Patagonia logga,0.7838664650917053,0 days 00:02:43.200000,0 days 00:03:27.300000,03/20/22,220320_003_others.wav
9, Vad det är för nånting antonigade.,0.37167075276374817,0 days 00:03:37.200000,0 days 00:03:40.700000,03/20/22,220320_003_others.wav
10, Eric Saade,0.23417457938194275,0 days 00:03:42.800000,0 days 00:03:49.100000,03/20/22,220320_003_others.wav
11, terrestrial Closer and The Final Destination,0.6147202849388123,0 days 00:04:01.800000,0 days 00:04:09.200000,03/20/22,220320_003_others.wav
12, couple 2018 i WoW på,0.558961033821106,0 days 00:04:36.600000,0 days 00:05:13.400000,03/20/22,220320_003_others.wav
13, pizzeria Valentino,0.8945752382278442,0 days 00:05:16.100000,0 days 00:05:21.600000,03/20/22,220320_003_others.wav
14, Marcus Here we were here and here is the town,0.7649681568145752,0 days 00:05:28.800000,0 days 00:05:45.200000,03/20/22,220320_003_others.wav
15, I Just Wanna Dance With you like you,0.2834935486316681,0 days 00:05:48.200000,0 days 00:06:10.300000,03/20/22,220320_003_others.wav
16, Baby baby baby du är en soffa eller har ni haft det jobbigt? Okej,0.5011584758758545,0 days 00:06:22.300000,0 days 00:07:15.600000,03/20/22,220320_003_others.wav
17, How are you doing with Ukraine right now?,0.6738321781158447,0 days 00:07:22.600000,0 days 00:07:53.700000,03/20/22,220320_003_others.wav
