,sentence,sentence_confidence,start_time,end_time,date,original_audio
0,"Come pick you up, where I?",0.8439694046974182,0 days 00:00:12.500000,0 days 00:00:13.600000,03/30/22,220330_002_others.wav
1, No.,0.7843223214149475,0 days 00:00:18.200000,0 days 00:00:18.600000,03/30/22,220330_002_others.wav
2," No, you are in session, and I love you.",0.8373414278030396,0 days 00:00:20.400000,0 days 00:00:25.400000,03/30/22,220330_002_others.wav
3, Really?,0.44906651973724365,0 days 00:00:36.800000,0 days 00:00:37.300000,03/30/22,220330_002_others.wav
4, I don't know.,0.983156681060791,0 days 00:00:42.600000,0 days 00:00:43.200000,03/30/22,220330_002_others.wav
5, Really?,0.9844830632209778,0 days 00:00:47.800000,0 days 00:00:48.300000,03/30/22,220330_002_others.wav
6, Oh.,0.7889888882637024,0 days 00:00:50.700000,0 days 00:00:51,03/30/22,220330_002_others.wav
7, I don't believe I can't believe. Can I try?,0.9047808051109314,0 days 00:00:59.900000,0 days 00:01:03.300000,03/30/22,220330_002_others.wav
8, Warwick.,0.7059741616249084,0 days 00:01:30.200000,0 days 00:01:31.500000,03/30/22,220330_002_others.wav
9, Nevermind.,0.4265194833278656,0 days 00:01:37.800000,0 days 00:01:38.700000,03/30/22,220330_002_others.wav
10, This is never-ending.,0.8937981128692627,0 days 00:01:42.300000,0 days 00:01:43.500000,03/30/22,220330_002_others.wav
11, Hey.,0.8002482652664185,0 days 00:01:45.300000,0 days 00:01:45.700000,03/30/22,220330_002_others.wav
12, What's the tell me about?,0.7980985641479492,0 days 00:01:48.600000,0 days 00:01:49.500000,03/30/22,220330_002_others.wav
13," Went to Trader, Joe's.",0.8558410406112671,0 days 00:01:50.900000,0 days 00:01:51.800000,03/30/22,220330_002_others.wav
14, Okay.,0.9729730486869812,0 days 00:02:25.800000,0 days 00:02:26.400000,03/30/22,220330_002_others.wav
15, Please don't fold. Okay?,0.8957830667495728,0 days 00:03:20.800000,0 days 00:03:22.300000,03/30/22,220330_002_others.wav
16, .,0.9362559914588928,0 days 00:03:25.700000,0 days 00:03:26.300000,03/30/22,220330_002_others.wav
17, I think it only it. When can I try?,0.8158547878265381,0 days 00:03:51.600000,0 days 00:03:57.100000,03/30/22,220330_002_others.wav
18," Stop this story. I'm drunk, drunk, drunk, driver.",0.7844918370246887,0 days 00:04:01.300000,0 days 00:04:08.700000,03/30/22,220330_002_others.wav
19, It's so much safer.,0.9660907983779907,0 days 00:04:25.700000,0 days 00:04:27.300000,03/30/22,220330_002_others.wav
20, No.,0.8890150189399719,0 days 00:04:46.400000,0 days 00:04:47,03/30/22,220330_002_others.wav
21, No.,0.7839442491531372,0 days 00:04:50.800000,0 days 00:04:51.400000,03/30/22,220330_002_others.wav
22, Wheel.,0.557396411895752,0 days 00:05:15.200000,0 days 00:05:15.900000,03/30/22,220330_002_others.wav
23, There are people coming.,0.8688277006149292,0 days 00:05:32.800000,0 days 00:05:33.800000,03/30/22,220330_002_others.wav
24, Sounds YouTube.,0.7682440876960754,0 days 00:05:46.200000,0 days 00:05:46.900000,03/30/22,220330_002_others.wav
25, One hand.,0.8354740142822266,0 days 00:05:52.200000,0 days 00:05:53.100000,03/30/22,220330_002_others.wav
26, Would Sunday.,0.4338332414627075,0 days 00:06:34.800000,0 days 00:06:36.300000,03/30/22,220330_002_others.wav
27, Do it through by.,0.8054721355438232,0 days 00:08:08.200000,0 days 00:08:09.100000,03/30/22,220330_002_others.wav
28, Her about facts.,0.5832714438438416,0 days 00:08:19.700000,0 days 00:08:20.800000,03/30/22,220330_002_others.wav
29, Why?,0.9351435899734497,0 days 00:08:32.900000,0 days 00:08:33.400000,03/30/22,220330_002_others.wav
30, Hey.,0.8017560839653015,0 days 00:09:28.700000,0 days 00:09:29.200000,03/30/22,220330_002_others.wav
31, Sounds.,0.9242796897888184,0 days 00:10:06.500000,0 days 00:10:07.100000,03/30/22,220330_002_others.wav
32," Oh, I hit the",0.8100808262825012,0 days 00:10:34.700000,0 days 00:10:36.400000,03/30/22,220330_002_others.wav
33," Work and watch, are you off?",0.7663413882255554,0 days 00:10:37.400000,0 days 00:10:39.200000,03/30/22,220330_002_others.wav
34, You just suck.,0.9189886450767517,0 days 00:10:44.500000,0 days 00:10:45.400000,03/30/22,220330_002_others.wav
35," One of the door, I hit.",0.792752206325531,0 days 00:11:03.500000,0 days 00:11:05.100000,03/30/22,220330_002_others.wav
36, Open Gangnam getting close and close.,0.6951153874397278,0 days 00:11:10.500000,0 days 00:11:12.700000,03/30/22,220330_002_others.wav
37," Okay, what do I eat?",0.9857810139656067,0 days 00:11:24.300000,0 days 00:11:26,03/30/22,220330_002_others.wav
38," The longest coming along, but until you. So,",0.7186169028282166,0 days 00:11:35.200000,0 days 00:11:38.900000,03/30/22,220330_002_others.wav
39, Most definitely.,0.987521767616272,0 days 00:11:46.500000,0 days 00:11:47.700000,03/30/22,220330_002_others.wav
40," I,",0.8444656133651733,0 days 00:11:50.700000,0 days 00:11:51.100000,03/30/22,220330_002_others.wav
