,sentence,sentence_confidence,start_time,end_time,date,original_audio
0,The Pride spicy crunch. Roll normally really good spicy. Tuna is like the same thing. I'm getting out of pencil box with like,0.8721718192100525,0 days 00:00:01.200000,0 days 00:00:12.500000,03/08/22,220308_001_me.wav
1," Beef by the way, we think about it cuz it's okay. Thank you. I think about it. What's in the spicy crunch? Roll, what I can text, but I think you kind of full. I think I might is crazy because it's like, you know, not supporting like going to be like, in public transportation in. North Carolina is just a lot of Wild Wild event acted like one of the only ways. So like a lot of people like my mom.",0.9452839493751526,0 days 00:00:14.800000,0 days 00:01:07.500000,03/08/22,220308_001_me.wav
2," Give me the lowest gas price. Exactly why you have to like, you have to like figure out a way to solve that without and being like all. We have we have to like Satan praying for like to do exactly why it's like somehow, you know, is like more feasible to imagine like a, a fully electric, like vehicle with like automatic driving and everything to operate within the American system. Then just like a train connected to the grit, you know, that's also would like to go, but I like all these other countries have a system without a change. Anything? What? Populate a lot of Farmland? Yeah, but the thing is that like I just like so bruised happened like in China and in Russia and then whatever and dropping like many, many, many millions dying, so it's like, cuz you just like Miss manage.",0.9659897089004517,0 days 00:01:14.700000,0 days 00:02:13.400000,03/08/22,220308_001_me.wav
3," Very careful in that, like everything is not about like the idea is almost come secondary to like, like the actual, like concrete functions. So, like saying something like out the, you know, saying that the Rafa rech with output of like, having that like very, very specific plan to back is one, is I got some people, you know, so that's what I mean that like saying it like absinthe at the policy and that's something I've been thinking about you. So I couldn't really say anything without. So they're like actually thinking fully to look like stopping with implementation back. By the idea. You have to pretend things as a package was empty. I did without the hassle implementations it sometimes because then I can evaluate this idea and everything depends upon my car without the employee.",0.9572611451148987,0 days 00:02:14.700000,0 days 00:03:05,03/08/22,220308_001_me.wav
4," Can send you some sort of like the difference between me and I was like, trying to stay with him. So yeah, Things become public sentiment. So like making a production of beef production, you know, in politics.",0.9258392453193665,0 days 00:03:06,0 days 00:03:36.900000,03/08/22,220308_001_me.wav
5," It's good to know something and then you can like feel like changing that public sentiment in between. Anyway, that's interesting. You're happy and busy got a phone.",0.9035743474960327,0 days 00:03:37.700000,0 days 00:03:51.900000,03/08/22,220308_001_me.wav
6," That's what were the flights on Thursday morning. So we're leaving and staying the night at Saint Simons, dad's house. Also picking up like a tent in the backpack and stuff.",0.8710577487945557,0 days 00:04:00.300000,0 days 00:04:09,03/08/22,220308_001_me.wav
7, Crypto.com app.,0.5918432474136353,0 days 00:04:13.700000,0 days 00:04:14.700000,03/08/22,220308_001_me.wav
8, With Astro soup.,0.6988275051116943,0 days 00:04:15.800000,0 days 00:04:16.900000,03/08/22,220308_001_me.wav
9, Looking like looking.,0.7938832640647888,0 days 00:04:20.500000,0 days 00:04:21.700000,03/08/22,220308_001_me.wav
10, What's on my food?,0.8633721470832825,0 days 00:04:23,0 days 00:04:24.800000,03/08/22,220308_001_me.wav
11," Atrocity, really got this biggest bee produces call just interesting. It's like nothing very much like Cowboys, like that ruined, the sex. Just like large distances in mountains and said of like like Mountain cowboy no more like just a lot of people. It's never really been deleted so much because you don't like she's always hotter and now she's like feels useless cuz I think she's realizing like like consumed and you know, like right to do, you know, okay, being good at like if you see you know, who I like a willing to meet, you know, but like a scene like the fact",0.9484277963638306,0 days 00:04:35.400000,0 days 00:05:29.900000,03/08/22,220308_001_me.wav
12," But that normally just if you see them, walking is like whatever and all the people around them at all like trying like, indulging, it looking, you know, I'm looking at like this and it's like, it's a, it's like a different thing into I think that don't think it's like, I think they're into the awesome. Creating like a busy little bees and clothing knows about themselves. Look. I don't know what they care about, like, how good they look, they just feel like it's like a drop because it's the chocolate, like, like like and why you need to just like he is a, she looks like, I'm insufficient production estimate, probably mean in like everything like that. It's because it's all. So obviously like men,",0.9441357254981995,0 days 00:05:35.400000,0 days 00:06:30,03/08/22,220308_001_me.wav
13," Play some of the life of roll of something like a pink, like something that you would fucking longest. You should really fucking cookie loves. Or she just has to say. Yeah, it's if you really care about this vase.",0.9518386721611023,0 days 00:06:35.300000,0 days 00:06:49,03/08/22,220308_001_me.wav
14, But sometimes in Mayfield.,0.7962636947631836,0 days 00:06:53,0 days 00:06:54.600000,03/08/22,220308_001_me.wav
15, Can I spell the soup?,0.8287850618362427,0 days 00:06:56.100000,0 days 00:06:57.100000,03/08/22,220308_001_me.wav
16, We got things in the ghoul too often.,0.7437753677368164,0 days 00:06:58.300000,0 days 00:06:59.900000,03/08/22,220308_001_me.wav
17," I need my long mountains and I'm going to like, I'm going to throw up.",0.932230532169342,0 days 00:07:06.500000,0 days 00:07:10.400000,03/08/22,220308_001_me.wav
18," I definitely know that might like it tells if I was actually Sizemore Eliza Collegiate, my lungs, like that Vietnam is easier to buy to smoke. Thank you. No worries.",0.853101909160614,0 days 00:07:11.500000,0 days 00:07:20,03/08/22,220308_001_me.wav
19," It comes out like exactly the same because you got $2 extra attending the math. Noah doesn't. And now I'm punching, you know, I didn't know. I was thank, you know, I was like, oh it was like $2 better than it was $2. For the difference was was loose in one of those if you want to see my crazy chopsticks.",0.9415367245674133,0 days 00:07:24,0 days 00:07:43.500000,03/08/22,220308_001_me.wav
