,sentence,sentence_confidence,start_time,end_time,date,original_audio
0,"it's like,",0.9784106016159058,0 days 00:00:00,0 days 00:00:00.800000,02/26/22,220226_001_others.wav
1, Job.,0.6216542720794678,0 days 00:00:07.300000,0 days 00:00:09.100000,02/26/22,220226_001_others.wav
2, I'll take things that he can think outside. That's what I've ever helped a lot.,0.677851676940918,0 days 00:00:10.900000,0 days 00:00:15.700000,02/26/22,220226_001_others.wav
3," Divergent and your kind of nervous that like like one of my best friend's is like the way I was from pathan, right? And that's always like coming through new eyes, but, you know, I don't know. Like maybe you obviously.",0.8881306648254395,0 days 00:00:24.900000,0 days 00:00:39.400000,02/26/22,220226_001_others.wav
4, I got you be miserable my first assignment maybe it is like maybe maybe like thing. He's really kind of optimized for inline 40 off.,0.9020649790763855,0 days 00:00:40.300000,0 days 00:00:47.600000,02/26/22,220226_001_others.wav
5, He's put all laughing.,0.8756686449050903,0 days 00:00:56.800000,0 days 00:01:00.400000,02/26/22,220226_001_others.wav
6, Is it like fought?,0.6548665761947632,0 days 00:01:07.600000,0 days 00:01:09.600000,02/26/22,220226_001_others.wav
7, I must feel like.,0.7871180772781372,0 days 00:01:12.800000,0 days 00:01:13.700000,02/26/22,220226_001_others.wav
8, Are you guys going to go?,0.4937475919723511,0 days 00:01:17.700000,0 days 00:01:18.500000,02/26/22,220226_001_others.wav
9, The French.,0.5089715123176575,0 days 00:01:22.200000,0 days 00:01:22.900000,02/26/22,220226_001_others.wav
10," Steven Universe? Like it's like,",0.6459598541259766,0 days 00:01:26.700000,0 days 00:01:30,02/26/22,220226_001_others.wav
11, Black Mirror.,0.6547560691833496,0 days 00:01:31.700000,0 days 00:01:32.400000,02/26/22,220226_001_others.wav
12," You are only where I'm at, you know? No.",0.8135772943496704,0 days 00:01:34,0 days 00:01:36.300000,02/26/22,220226_001_others.wav
13," And yes, you're completely fine. If you know that I'm so and then try to separate those those decisions from like your friendship. He's already",0.9113419055938721,0 days 00:01:46.200000,0 days 00:01:58.800000,02/26/22,220226_001_others.wav
