,sentence,sentence_confidence,start_time,end_time,date,original_audio
0,"We have any book recommendations, any book recommendations, like all of us has any? Yes, but I'm trying to learn Spanish.",0.9249488115310669,0 days 00:00:00.500000,0 days 00:00:16.100000,03/12/22,220312_003_me.wav
1, What is soap?,0.7387630343437195,0 days 00:00:18.200000,0 days 00:00:19.900000,03/12/22,220312_003_me.wav
2, I will.,0.9547592401504517,0 days 00:00:31.500000,0 days 00:00:32.400000,03/12/22,220312_003_me.wav
3, Red dots. That's one. Lovely to meet you.,0.7890886664390564,0 days 00:00:34.300000,0 days 00:00:36.600000,03/12/22,220312_003_me.wav
4," I think it's cuz I mean,",0.6477779746055603,0 days 00:00:48.300000,0 days 00:00:52.900000,03/12/22,220312_003_me.wav
5, something that cats always not position.,0.891085684299469,0 days 00:00:56.600000,0 days 00:01:02.400000,03/12/22,220312_003_me.wav
6, Maybe she has been in there for a while. Okay.,0.8160543441772461,0 days 00:01:03.400000,0 days 00:01:05.800000,03/12/22,220312_003_me.wav
7," Yeah, I'm probably going to take a shower.",0.9470154047012329,0 days 00:01:07.700000,0 days 00:01:10.400000,03/12/22,220312_003_me.wav
8, Bachelorette.,0.557034432888031,0 days 00:01:11.700000,0 days 00:01:12.600000,03/12/22,220312_003_me.wav
9, I was a lovely day.,0.8506289720535278,0 days 00:01:17.100000,0 days 00:01:19.500000,03/12/22,220312_003_me.wav
10," Mind, if I use your computer.",0.9776208400726318,0 days 00:01:29.600000,0 days 00:01:30.800000,03/12/22,220312_003_me.wav
11, Josh.,0.818781852722168,0 days 00:01:34,0 days 00:01:34.800000,03/12/22,220312_003_me.wav
12, Okay.,0.924018919467926,0 days 00:01:38,0 days 00:01:38.500000,03/12/22,220312_003_me.wav
13, What's your password if I may ask?,0.9513306021690369,0 days 00:01:41.100000,0 days 00:01:43,03/12/22,220312_003_me.wav
14, Why?,0.6012966632843018,0 days 00:01:46.500000,0 days 00:01:47,03/12/22,220312_003_me.wav
15, I can for now. You've told me Jenny. You should be proud of that Yoshimi.,0.8095874786376953,0 days 00:01:54.900000,0 days 00:02:03.900000,03/12/22,220312_003_me.wav
16, Hey.,0.7998658418655396,0 days 00:02:11.100000,0 days 00:02:11.500000,03/12/22,220312_003_me.wav
17," That is like, so.",0.9088934659957886,0 days 00:02:12.700000,0 days 00:02:13.700000,03/12/22,220312_003_me.wav
18," Oh my God, this sucks is so dirty.",0.711035430431366,0 days 00:02:30.600000,0 days 00:02:32.700000,03/12/22,220312_003_me.wav
19," I hate taking a shower, though, and taking off your socks and having to put them back on, you know, your gross ones.",0.8751356601715088,0 days 00:02:34.600000,0 days 00:02:40,03/12/22,220312_003_me.wav
20," Let's go to shorts one, hiking pants, and then my long pants.",0.851935088634491,0 days 00:02:43.200000,0 days 00:02:59.100000,03/12/22,220312_003_me.wav
21, This one.,0.924510657787323,0 days 00:03:00.500000,0 days 00:03:01.100000,03/12/22,220312_003_me.wav
22," Didn't know if we'd have access to laundry machine. Always act like by like Tide Pods or something like that, but you just be a pain. Could you become take it back with us? So you have to like buy something and then my sorted out.",0.8966753482818604,0 days 00:03:03.200000,0 days 00:03:13.600000,03/12/22,220312_003_me.wav
23," It was like 2 weeks. I would have brought like one week Southern clothing and then I'm going to say,",0.8668434023857117,0 days 00:03:16.200000,0 days 00:03:21.500000,03/12/22,220312_003_me.wav
24, My Friday is nothing to say.,0.7670323848724365,0 days 00:03:23.600000,0 days 00:03:25.200000,03/12/22,220312_003_me.wav
25, I'm going to.,0.9594716429710388,0 days 00:03:28.200000,0 days 00:03:28.900000,03/12/22,220312_003_me.wav
