,sentence,sentence_confidence,start_time,end_time,date,original_audio
0,Davido. Stop making what I agree with that.,0.8676490187644958,0 days 00:00:00.100000,0 days 00:00:03.300000,02/23/22,220223_001_me.wav
1, Guys.,0.8939142823219299,0 days 00:00:07.400000,0 days 00:00:07.900000,02/23/22,220223_001_me.wav
2," it's like,",0.9705737829208374,0 days 00:00:09.700000,0 days 00:00:10.300000,02/23/22,220223_001_me.wav
3, I'm not sure if,0.788038432598114,0 days 00:00:12.100000,0 days 00:00:13,02/23/22,220223_001_me.wav
4," Guys, both of the ones that don't have a problem with that and also don't crate and also create the problems.",0.9359655976295471,0 days 00:00:15.200000,0 days 00:00:20.300000,02/23/22,220223_001_me.wav
5," So,",0.8859766125679016,0 days 00:00:21.300000,0 days 00:00:21.800000,02/23/22,220223_001_me.wav
6, We can every regard they just did the messy.,0.8236998319625854,0 days 00:00:24.800000,0 days 00:00:29,02/23/22,220223_001_me.wav
7, Because a real slow.,0.5453890562057495,0 days 00:00:30,0 days 00:00:32.100000,02/23/22,220223_001_me.wav
8, What are you doing?,0.9670506119728088,0 days 00:00:33.700000,0 days 00:00:34.500000,02/23/22,220223_001_me.wav
9, It's someone else need supposed to get.,0.6515889763832092,0 days 00:00:36.900000,0 days 00:00:38.600000,02/23/22,220223_001_me.wav
10, How to play?,0.557659924030304,0 days 00:00:42.500000,0 days 00:00:43.700000,02/23/22,220223_001_me.wav
11," So now you have to listen, okay?",0.8358182311058044,0 days 00:00:48.700000,0 days 00:00:50.300000,02/23/22,220223_001_me.wav
12," I know, but it's going to feel really nice.",0.9677111506462097,0 days 00:00:55.100000,0 days 00:00:57,02/23/22,220223_001_me.wav
13, I come back and it's so loud.,0.8829127550125122,0 days 00:00:58.100000,0 days 00:01:00.400000,02/23/22,220223_001_me.wav
14, Rent A Wheel and that was so fun. I guess what? So it was like,0.8665773272514343,0 days 00:01:03.300000,0 days 00:01:08.900000,02/23/22,220223_001_me.wav
15," Give up on that like fancy a little device. I bought. I have to, like, mall. That's out.",0.9038374423980713,0 days 00:01:10,0 days 00:01:16.200000,02/23/22,220223_001_me.wav
16," Honestly, like, I like to build my own that look like voice thing. I can't I have on this like this microphone equipment in my entire life and probably spent over $2,000 and I said, yeah, but I'm just",0.9467872381210327,0 days 00:01:19.700000,0 days 00:01:47.900000,02/23/22,220223_001_me.wav
17, I can't find the button on the inside of it inside.,0.8941791653633118,0 days 00:01:52.700000,0 days 00:02:00.600000,02/23/22,220223_001_me.wav
18," The rain has holes, so I'm not sure and it's good for our bodies.",0.8205962777137756,0 days 00:02:24.600000,0 days 00:02:35.300000,02/23/22,220223_001_me.wav
