,sentence,sentence_confidence,start_time,end_time,date,original_audio
0,"It is like a fucking drug, you know.",0.9462227821350098,0 days 00:00:00.900000,0 days 00:00:03,12/05/21,211205_004_me.wav
1," Crazy, sorry.",0.9466795921325684,0 days 00:00:06.700000,0 days 00:00:08.500000,12/05/21,211205_004_me.wav
2," Didn't you shampoo herself or anyting? Yeah, just outside of it.",0.7553077340126038,0 days 00:00:12.400000,0 days 00:00:16.300000,12/05/21,211205_004_me.wav
3," Oh, I also was like that in like",0.9228876829147339,0 days 00:00:19.500000,0 days 00:00:21.500000,12/05/21,211205_004_me.wav
4, I would.,0.8420631885528564,0 days 00:00:22.500000,0 days 00:00:23.100000,12/05/21,211205_004_me.wav
5," Oh, yeah.",0.9614208936691284,0 days 00:00:29.400000,0 days 00:00:30.100000,12/05/21,211205_004_me.wav
6, Bat. That's lovely. Thank you. She's so cute.,0.8596373200416565,0 days 00:00:31.700000,0 days 00:00:35.200000,12/05/21,211205_004_me.wav
7, Okay.,0.5036591291427612,0 days 00:00:37.500000,0 days 00:00:38,12/05/21,211205_004_me.wav
8," Let's pictures of Bop It Off. You know, I'm at Chi appreciative that put his country to capture real life yet. Dude, you know, it would be like God was passing by, you know, your fucking playground. You know, what I what I think would like, make via more like, more like spierings if everyone didn't have that. I mean, it would be a massive ice type thing rather than I thought you was based on other people could come and doing stuff. You couldn't just have a bunch of like, you know, just exactly",0.9459285736083984,0 days 00:00:39.500000,0 days 00:01:29.700000,12/05/21,211205_004_me.wav
9," Fictional Psalms writer and in my car and I was sort of a recreation of the South ignore the questions of the nineteenth century. And before you know, these questions about existence and perception and life and whatever, you know, and put down some with material basis. You know, I'd like to avoid all those questions in the name of like efficiency and like I would like technological progress and I'll get things right back to those questions and like, okay, let's try them. Now. Let's give it a shot. Now, you know, technology as well as you know, it's a good thing, but I do think that it's going to be it's going to be",0.9501851797103882,0 days 00:01:39.500000,0 days 00:02:34.700000,12/05/21,211205_004_me.wav
10," Society they can I worry that technology will make it more than ever before 8 at less than it was before, right? And some cents. It's the best fucking drug, you know. Oh, yeah.",0.9285494089126587,0 days 00:02:39.400000,0 days 00:02:56.400000,12/05/21,211205_004_me.wav
11," You can have him, but now.",0.9642273783683777,0 days 00:02:58.500000,0 days 00:02:59.800000,12/05/21,211205_004_me.wav
12," I think about your right, like you're in your fucking life VR experiences you. Yeah, I know what I think the",0.8860915899276733,0 days 00:03:03.600000,0 days 00:03:17.800000,12/05/21,211205_004_me.wav
13," The good thing will be no. I'm not sure if we were having a conversation, you know about like people who really just want to fuck you like off themselves or kill himself. They was reality, you know right now like a lot of Poison the Well just has a horrible existence, you know, and right now we don't need more people to procreate. We need people to have all the happiness. They can have you know, without necessarily sort of like we don't we want it. Actually Mabel's looks like consumption that doesn't have to sign it. Consume you want, you know and tons of like it, you know, like stuff and whatever and you don't need any of that. And I think",0.9640046954154968,0 days 00:03:19.800000,0 days 00:03:58,12/05/21,211205_004_me.wav
14, That's running around before. I think it's is someone nearby.,0.8009678721427917,0 days 00:04:05.400000,0 days 00:04:08.200000,12/05/21,211205_004_me.wav
15, I'm going to change out of them in the car.,0.9696443676948547,0 days 00:04:13.500000,0 days 00:04:15.600000,12/05/21,211205_004_me.wav
16," It would allow people to be more fluid, dude.",0.9424607157707214,0 days 00:04:16.900000,0 days 00:04:20.700000,12/05/21,211205_004_me.wav
17," Till I can even feel like you got to stay or be tied down and that would be reduced. Oh, yeah. I know. I think I think it was truly a hundred percent. I just think we should go to Quik. Tonite is assessed on this. I think I think that it's going to be good, not actually housing anyone right now, you know, whether and yes, it's going to be like addictive.",0.950908899307251,0 days 00:04:21.800000,0 days 00:04:47.400000,12/05/21,211205_004_me.wav
18," Right. Not the problem. Right? Real life is going to be sucked. All the wave. It's like of its reality. But at the same time, we going to, it's going to be",0.9203313589096069,0 days 00:04:48.300000,0 days 00:04:55.600000,12/05/21,211205_004_me.wav
19, Disappears it. Such a fucking as me if you hold up the sun to see the bean.,0.9100874066352844,0 days 00:05:08,0 days 00:05:14.600000,12/05/21,211205_004_me.wav
20," Yeah. Right in that. So yeah. And not fucking crack that fucking be. Oh, yeah. Oh, yeah. I see that. You just disappear them that fog. Wow. Impenetrable Horizon.",0.8899375200271606,0 days 00:05:15.500000,0 days 00:05:31.600000,12/05/21,211205_004_me.wav
21," Oh, yeah.",0.9605231285095215,0 days 00:05:36.600000,0 days 00:05:37.400000,12/05/21,211205_004_me.wav
22," Fucking gorgeous, fucking gorgeous.",0.9907218217849731,0 days 00:05:38.900000,0 days 00:05:41.300000,12/05/21,211205_004_me.wav
23," I think the biggest dangerous for children, nothing and nothing at 4, but I don't think it's going to be. I think it's going to be great. I think it's going to be like really sad in a way, but I think it's like the crazy thing is that you're going to have the highest level of technological control, right? Everything will exist in data everything that you do and everything that you said of liking every every sort of like, yes, you have like unbounded control in some way, but all on the side of the patio, a real garnet, and that's the suck.",0.9481863975524902,0 days 00:05:46.800000,0 days 00:06:21.800000,12/05/21,211205_004_me.wav
24," No, I really think for the good of the company. He's just that bound us to do is one of the lost ones, who still see how, I think. There's nothing woman. I think I would like to",0.9152104258537292,0 days 00:06:24.100000,0 days 00:06:38.100000,12/05/21,211205_004_me.wav
25, I think that I think that would change.,0.9849989414215088,0 days 00:06:41.700000,0 days 00:06:43.100000,12/05/21,211205_004_me.wav
26," Not as a representative, they need to do a thing where they pull up. Like this. Was it when I know what they got that random fucking like unknown act at the play, the main role, you know, of course, we know. Yeah, I know, you know what? They need? Exactly, because it would like, also not necessarily like it. Like, Mark Zuckerberg is so, like recognizable. He's sort of like",0.929941713809967,0 days 00:06:48,0 days 00:07:30.700000,12/05/21,211205_004_me.wav
27," I like my, my intuition.",0.6991949081420898,0 days 00:07:31.800000,0 days 00:07:34.800000,12/05/21,211205_004_me.wav
28," Gentleman, he was like, almost like slap me in the face.",0.6263318061828613,0 days 00:07:38.100000,0 days 00:07:41.600000,12/05/21,211205_004_me.wav
29, No doubt.,0.9674878120422363,0 days 00:07:43.700000,0 days 00:07:44.900000,12/05/21,211205_004_me.wav
30," like somehow, like,",0.9190303683280945,0 days 00:07:50.400000,0 days 00:07:51.400000,12/05/21,211205_004_me.wav
31, And Monday.,0.5370516777038574,0 days 00:07:54.100000,0 days 00:07:54.700000,12/05/21,211205_004_me.wav
32," Right, right.",0.6672419309616089,0 days 00:07:55.300000,0 days 00:07:56,12/05/21,211205_004_me.wav
33, Personal Eminem Ass. Like That.,0.5787844061851501,0 days 00:08:04.500000,0 days 00:08:09.800000,12/05/21,211205_004_me.wav
34," Oh, 100% 100%. He is the most. He's the B largest. You know why I was like Mark Zuckerberg is just sent it. Thanks. When Facebook. Yeah.",0.8978140354156494,0 days 00:08:18.500000,0 days 00:08:45,12/05/21,211205_004_me.wav
35," Sitting in the end. It's a self cleaners in suburbian, like a crappy looking back. Wooden fence, really tacky like metal. Like it's one of my buddies never used because they",0.8671036958694458,0 days 00:08:49,0 days 00:09:16,12/05/21,211205_004_me.wav
36," And while he was like, look at legally 3, minutes of the song, you do not paying copyright sense, because they said, that's all I should get paid, right?",0.8479122519493103,0 days 00:09:22.400000,0 days 00:09:36.300000,12/05/21,211205_004_me.wav
37," and it was extreme like many, many like millions of times and he was like on, like, a jet ski or something like that, you know, and he refused to pay like",0.9635246396064758,0 days 00:09:37.700000,0 days 00:09:49.200000,12/05/21,211205_004_me.wav
38," I was meant to be wise and so it is arbitration with Dominic epic poem. You know, who is hero is like a it's like I know and I don't like it. So they withhold like the symbolism of like a job that like everyone tries to it, you know, like a like a",0.9336428642272949,0 days 00:09:51.300000,0 days 00:10:18.900000,12/05/21,211205_004_me.wav
39," You know, I like and Agamemnon type, you know, who Dustin that, the patron of the wound Troy food, like, you know, who is like that, some great completely involved. It's it's not to make sort of like, you know, I think I would be like that cuz I've been thinking about something like all these, all these like epic poets. Yeah. I'm going to do you mind holding up the thing. I should I just go.",0.9506783485412598,0 days 00:10:20.300000,0 days 00:10:50.900000,12/05/21,211205_004_me.wav
40," but all of these like, you know,",0.820876955986023,0 days 00:10:52.700000,0 days 00:10:54.300000,12/05/21,211205_004_me.wav
41," Everything about like because like I mean like every since I don't think I want to I know you know, so like Ulysses was the century like in times of it's like Abs. If you know these the Milton is a b the fucking you know, these the Genesis story right? Like what?",0.9254882335662842,0 days 00:10:59,0 days 00:11:53.100000,12/05/21,211205_004_me.wav
42," But like, it's not something that I'm messy like that, you know, like this week that I'm doing is in some way and I'm going to have like a heartbeat rate have morning to be trained on, so that if I don't have to like, to have like a reputation. I've liked liked often times thousands of things like that, like, raccoon of my existence is just, like, there has been no key Isaac and it's also a life that can read because the language itself from it, the language, the crates going to extend, it one's opinion. Can be given can be hazarded, like can be created.",0.9552867412567139,0 days 00:11:55.500000,0 days 00:12:53.800000,12/05/21,211205_004_me.wav
43, You can have Melville become something.,0.7898809313774109,0 days 00:12:55.400000,0 days 00:13:01,12/05/21,211205_004_me.wav
44, And so you like problem?,0.8811370730400085,0 days 00:13:03,0 days 00:13:11.500000,12/05/21,211205_004_me.wav
45, Like it but I I like totally. The thing is like I once a great like it would be a fucking fantastic on any rides open. I was very serious about like I would like that enjoyable.,0.927010715007782,0 days 00:13:14.400000,0 days 00:13:23.400000,12/05/21,211205_004_me.wav
46, I think that would be.,0.9656146764755249,0 days 00:13:26.500000,0 days 00:13:28.800000,12/05/21,211205_004_me.wav
47," There is like a dude like at that kids like it the possible you have people feel a lot of people wanting and that like it. I think it might be backed up. But like, you know, you fail safes in like a like a like a notebook therapy. Think that would be that like ignorant.",0.9470029473304749,0 days 00:13:30.900000,0 days 00:14:07.800000,12/05/21,211205_004_me.wav
48," Wright's asked me like that, Chico. That would be a therapist therapist would Wimbledon. I don't know. I'm dropping things, but I think I think that I like I would I would go to change the language of fry and they would like to try to sort of like, I think we have to be with that. It's like one can integrate that with some tools me.",0.9135006666183472,0 days 00:14:09,0 days 00:15:08.900000,12/05/21,211205_004_me.wav
49," Humanists, never throwback.",0.5270821452140808,0 days 00:15:11.600000,0 days 00:15:20.700000,12/05/21,211205_004_me.wav
50, I know you want to fucking go around me.,0.8069577813148499,0 days 00:15:24.100000,0 days 00:15:28.100000,12/05/21,211205_004_me.wav
51, And cheese and blue cheese.,0.4908204674720764,0 days 00:15:33.500000,0 days 00:15:35.600000,12/05/21,211205_004_me.wav
52, They're a real pain.,0.5343680381774902,0 days 00:15:39.800000,0 days 00:15:40.700000,12/05/21,211205_004_me.wav
53," But it's at the cool way to do it and there's a couple different areas do for instance like him in that way. So there's every sort of like. You know, it would be a change the carpet like that one of us whatever, you know, the bread you not like my question. What? It was so expensive. They bolted like to see it baby. I'm also do with all these things.",0.9231497645378113,0 days 00:15:44.100000,0 days 00:16:41.100000,12/05/21,211205_004_me.wav
54, Like yesterday.,0.956246554851532,0 days 00:16:44.600000,0 days 00:16:46.300000,12/05/21,211205_004_me.wav
55," I have a worry. It would look like if he that the Pew, the article, and then at Food Factory, you know, that creates those like I do. But, like, within your house in, like, do you want to have, like, individuals, walking, maybe like one with like 3 times? And, you know, on these things when they could be sort of like,",0.9298721551895142,0 days 00:16:55.600000,0 days 00:17:22.300000,12/05/21,211205_004_me.wav
56," Implemented in like a very large, you know in like a factory and then deliver, you know, it's like and you might as well like writing Jesus. You guys you guys go.",0.8717238306999207,0 days 00:17:23.500000,0 days 00:17:40.900000,12/05/21,211205_004_me.wav
57," But my thing is not like, I think my initial reaction to it. Going to be a lot of people going to be a lot of people right now, especially in this vegan vegetarian and the old thing about Ghana can Getting Back To Nature instead of having your roof and altered by other than just",0.9347913861274719,0 days 00:17:54.700000,0 days 00:18:21.300000,12/05/21,211205_004_me.wav
58, Well.,0.5262853503227234,0 days 00:18:24.500000,0 days 00:18:25,12/05/21,211205_004_me.wav
59," Like that's where the food is. Like, super expensive. Is that like a frozen food can be like, made Vasa on? That would do. That feels like the same thing, but it tastes bad.",0.9202051162719727,0 days 00:18:27.200000,0 days 00:18:39.900000,12/05/21,211205_004_me.wav
60, Right.,0.8504617214202881,0 days 00:18:43.200000,0 days 00:18:43.800000,12/05/21,211205_004_me.wav
61," All right. I mean it's like I feel like I'm just thinking, I'm thinking a little bit about the also about, like, how we would physically build a machine that would be able to make good food like that. It would be fucking in like really, you know, yeah, right. I mean like I feel like I'm definitely going to happen. I definitely think it's going to happen. I just realized there were a lot of feels that mean 3D 3D printer information, you know, cops look like a lot of other like areas, which we could have been, widespread sort of application of four and Jacob like a tiny bit late.",0.9603675603866577,0 days 00:18:49,0 days 00:19:39.300000,12/05/21,211205_004_me.wav
62, Thank you. I think I'll grind.,0.776447057723999,0 days 00:19:47.900000,0 days 00:19:50.600000,12/05/21,211205_004_me.wav
