,sentence,sentence_confidence,start_time,end_time,date,original_audio
0,I am ready.,0.4975682199001312,0 days 00:00:53.100000,0 days 00:00:54.400000,02/27/22,220227_001_others.wav
1,"Hey, babe, I'm going to just buy the better.",0.6615879535675049,0 days 00:00:57.200000,0 days 00:01:00.900000,02/27/22,220227_001_others.wav
2, My phone goes missing.,0.9637357592582703,0 days 00:01:06.300000,0 days 00:01:07.400000,02/27/22,220227_001_others.wav
3, Play. I got it.,0.8255685567855835,0 days 00:01:13,0 days 00:01:13.900000,02/27/22,220227_001_others.wav
4, How to clean your oven?,0.7494078874588013,0 days 00:01:21,0 days 00:01:23.400000,02/27/22,220227_001_others.wav
5, I want one thing left.,0.8410764932632446,0 days 00:01:25.300000,0 days 00:01:26.600000,02/27/22,220227_001_others.wav
6, Hi in Spanish.,0.7924421429634094,0 days 00:01:27.300000,0 days 00:01:28.300000,02/27/22,220227_001_others.wav
7," Hey, hey.",0.710961639881134,0 days 00:01:43.300000,0 days 00:01:43.800000,02/27/22,220227_001_others.wav
8, One last thing.,0.9887983202934265,0 days 00:01:49.500000,0 days 00:01:50.700000,02/27/22,220227_001_others.wav
9," and we're trying to like others square, and it,",0.7521584033966064,0 days 00:02:15.500000,0 days 00:02:17.500000,02/27/22,220227_001_others.wav
10," If I liked it, it twice, then it would be like your point. I like it like that or something.",0.8541301488876343,0 days 00:02:25.300000,0 days 00:02:31.300000,02/27/22,220227_001_others.wav
11, Yes.,0.7948050498962402,0 days 00:02:38.100000,0 days 00:02:39,02/27/22,220227_001_others.wav
12," So, now that you serve and it's like 10.",0.7484051585197449,0 days 00:02:40.500000,0 days 00:02:42.800000,02/27/22,220227_001_others.wav
13, Crushing.,0.24932487308979034,0 days 00:02:47,0 days 00:02:47.600000,02/27/22,220227_001_others.wav
14," Go fact, yourself.",0.4530087411403656,0 days 00:02:58.200000,0 days 00:03:00.500000,02/27/22,220227_001_others.wav
15, Don't take an hour off.,0.7585240006446838,0 days 00:03:05.100000,0 days 00:03:06.200000,02/27/22,220227_001_others.wav
16, Yeah. Come.,0.8487011790275574,0 days 00:03:10.800000,0 days 00:03:12,02/27/22,220227_001_others.wav
17, Bring the hunger for a sec.,0.823630154132843,0 days 00:03:19.800000,0 days 00:03:21.200000,02/27/22,220227_001_others.wav
18, Cool lovelies.,0.7384973764419556,0 days 00:03:44.600000,0 days 00:03:45.600000,02/27/22,220227_001_others.wav
19, Tekoa.,0.30354711413383484,0 days 00:03:47.900000,0 days 00:03:48.600000,02/27/22,220227_001_others.wav
20, 2.,0.7880070805549622,0 days 00:04:23.600000,0 days 00:04:25.300000,02/27/22,220227_001_others.wav
21, Read poetry.,0.9858428239822388,0 days 00:04:26.800000,0 days 00:04:27.500000,02/27/22,220227_001_others.wav
22, Blood and oil.,0.6464318633079529,0 days 00:04:35.200000,0 days 00:04:35.800000,02/27/22,220227_001_others.wav
23," Time for reading, I end up reading.",0.944914698600769,0 days 00:04:41.300000,0 days 00:04:43.700000,02/27/22,220227_001_others.wav
24, computer science like reading up on the I in,0.855717122554779,0 days 00:04:47.700000,0 days 00:04:51.500000,02/27/22,220227_001_others.wav
25," Just like, I love this weather.",0.6252175569534302,0 days 00:05:15.700000,0 days 00:05:19,02/27/22,220227_001_others.wav
26," I have a single cigarette lighter cuz that's the last pack, but, you know, yet.",0.7698435187339783,0 days 00:05:21.500000,0 days 00:05:25.700000,02/27/22,220227_001_others.wav
27, I know I'll do it last.,0.8837355971336365,0 days 00:05:37.700000,0 days 00:05:39.100000,02/27/22,220227_001_others.wav
28," Or we can do it like, in this bus.",0.9526612758636475,0 days 00:05:40.100000,0 days 00:05:41.800000,02/27/22,220227_001_others.wav
29, Good morning.,0.9694968461990356,0 days 00:05:52.100000,0 days 00:05:53.100000,02/27/22,220227_001_others.wav
30, Happiness.,0.9283947348594666,0 days 00:06:14.400000,0 days 00:06:15.300000,02/27/22,220227_001_others.wav
31, Stormy Weather.,0.9268717169761658,0 days 00:06:26.400000,0 days 00:06:28.400000,02/27/22,220227_001_others.wav
32, I usually do this.,0.8844569325447083,0 days 00:06:32.800000,0 days 00:06:35,02/27/22,220227_001_others.wav
33, Hey Evelyn. How you doing?,0.8216078877449036,0 days 00:07:02,0 days 00:07:03.500000,02/27/22,220227_001_others.wav
34, Days. Inn Kenner.,0.6701179146766663,0 days 00:09:21.300000,0 days 00:09:22.400000,02/27/22,220227_001_others.wav
35, How to make?,0.6558052897453308,0 days 00:09:33.700000,0 days 00:09:35.500000,02/27/22,220227_001_others.wav
36, Mnui.,0.5312923789024353,0 days 00:09:40.700000,0 days 00:09:44,02/27/22,220227_001_others.wav
37, Hey.,0.8029013276100159,0 days 00:10:16.500000,0 days 00:10:16.800000,02/27/22,220227_001_others.wav
38, That's so cool.,0.7868059277534485,0 days 00:10:28.500000,0 days 00:10:29.600000,02/27/22,220227_001_others.wav
39," You're just have so much respect for you, something about like the Icelandic people.",0.8880018591880798,0 days 00:10:33.200000,0 days 00:10:41,02/27/22,220227_001_others.wav
40, But not like him.,0.7345459461212158,0 days 00:10:42.200000,0 days 00:10:43,02/27/22,220227_001_others.wav
41," Like I said, I'm in love with a Mountain Dew.",0.6997503042221069,0 days 00:10:47,0 days 00:10:49.100000,02/27/22,220227_001_others.wav
42," No, no wonder they got about them forever.",0.7182555198669434,0 days 00:10:54.200000,0 days 00:10:56.200000,02/27/22,220227_001_others.wav
43, Or if that's a logical.,0.859488308429718,0 days 00:11:01.800000,0 days 00:11:03,02/27/22,220227_001_others.wav
44, Yelawolf winning about Norse history.,0.8104948997497559,0 days 00:11:06.600000,0 days 00:11:10.400000,02/27/22,220227_001_others.wav
45," Just like I, I sent it.",0.855595588684082,0 days 00:11:13.300000,0 days 00:11:15.600000,02/27/22,220227_001_others.wav
46, Good day.,0.5486761331558228,0 days 00:11:32.600000,0 days 00:11:33.300000,02/27/22,220227_001_others.wav
47, At least at 12.,0.8829364776611328,0 days 00:11:53.300000,0 days 00:11:54.200000,02/27/22,220227_001_others.wav
48, I see.,0.5229613184928894,0 days 00:12:39,0 days 00:12:42.300000,02/27/22,220227_001_others.wav
49, They told me I was getting other difference.,0.5796676874160767,0 days 00:13:10.400000,0 days 00:13:12.500000,02/27/22,220227_001_others.wav
50," she's like, she's like,",0.8328986763954163,0 days 00:13:18.600000,0 days 00:13:20.200000,02/27/22,220227_001_others.wav
51, Enough.,0.8039423227310181,0 days 00:13:44.300000,0 days 00:13:44.900000,02/27/22,220227_001_others.wav
52, Hema.,0.7970350384712219,0 days 00:14:49.500000,0 days 00:14:50,02/27/22,220227_001_others.wav
53, Okay.,0.9026713371276855,0 days 00:14:51.700000,0 days 00:14:54,02/27/22,220227_001_others.wav
54, Vietnam.,0.8904756307601929,0 days 00:15:00.300000,0 days 00:15:01,02/27/22,220227_001_others.wav
55, Name some juice.,0.7978702187538147,0 days 00:15:07.400000,0 days 00:15:08.700000,02/27/22,220227_001_others.wav
56," How many I mean, Scott?",0.9332904815673828,0 days 00:15:14.700000,0 days 00:15:15.900000,02/27/22,220227_001_others.wav
57, Okay.,0.9729529023170471,0 days 00:15:21.500000,0 days 00:15:22.600000,02/27/22,220227_001_others.wav
58, And I.,0.5107688903808594,0 days 00:15:29.800000,0 days 00:15:30.600000,02/27/22,220227_001_others.wav
59, The yard terrible organization.,0.7070261240005493,0 days 00:15:36.800000,0 days 00:15:39.100000,02/27/22,220227_001_others.wav
60," Suck it up. You got it. We got surprised that story, but I'm going to have my things off at home. Then you were leaving and there's a family law.",0.8276951909065247,0 days 00:15:42.400000,0 days 00:15:50.900000,02/27/22,220227_001_others.wav
61," Yeah, adult adult under money app.",0.8100917935371399,0 days 00:15:52.900000,0 days 00:15:56.100000,02/27/22,220227_001_others.wav
62, Only way to go home then.,0.7257706522941589,0 days 00:16:00.300000,0 days 00:16:01.900000,02/27/22,220227_001_others.wav
63," Yeah, yeah. Yeah.",0.8412962555885315,0 days 00:16:22,0 days 00:16:22.600000,02/27/22,220227_001_others.wav
64, 1900.,0.8353504538536072,0 days 00:16:27.700000,0 days 00:16:28.900000,02/27/22,220227_001_others.wav
65, Collection.,0.8864682912826538,0 days 00:16:48,0 days 00:16:49.700000,02/27/22,220227_001_others.wav
66, Didn't burn.,0.3700913190841675,0 days 00:16:56.300000,0 days 00:16:58.600000,02/27/22,220227_001_others.wav
67, Show me Valley Water Supply.,0.829140841960907,0 days 00:17:11.200000,0 days 00:17:17,02/27/22,220227_001_others.wav
68, By the way.,0.9787802696228027,0 days 00:17:35.400000,0 days 00:17:36.900000,02/27/22,220227_001_others.wav
69, You haven't been to me.,0.46633782982826233,0 days 00:17:55.600000,0 days 00:17:59,02/27/22,220227_001_others.wav
70, I have it over here for prove it.,0.674958348274231,0 days 00:18:25.100000,0 days 00:18:28.700000,02/27/22,220227_001_others.wav
71, I've got a lot of them. Are they with you?,0.6247726678848267,0 days 00:18:41.300000,0 days 00:18:43.400000,02/27/22,220227_001_others.wav
72, Or a little harder.,0.8753161430358887,0 days 00:18:44.700000,0 days 00:18:45.800000,02/27/22,220227_001_others.wav
73, Aviara.,0.32360050082206726,0 days 00:19:02.200000,0 days 00:19:03.500000,02/27/22,220227_001_others.wav
74, Emma.,0.29569780826568604,0 days 00:19:15.700000,0 days 00:19:16.500000,02/27/22,220227_001_others.wav
75, Prince Edward Island in Baltic. Perry the Russian submarine flower looks like,0.8013845086097717,0 days 00:19:26.500000,0 days 00:19:37.100000,02/27/22,220227_001_others.wav
