,sentence,sentence_confidence,start_time,end_time,date,original_audio
0,"Record, press hold.",0.8036401867866516,0 days 00:00:00.600000,0 days 00:00:02.800000,11/08/21,211108_001_others.wav
1, I wish you would.,0.8413630723953247,0 days 00:00:05.200000,0 days 00:00:06.200000,11/08/21,211108_001_others.wav
2, Give us a brief in Japan which book you'll be sharing with us today.,0.906690239906311,0 days 00:00:10.900000,0 days 00:00:14,11/08/21,211108_001_others.wav
3, Summarize the book.,0.8114134669303894,0 days 00:00:20.600000,0 days 00:00:21.500000,11/08/21,211108_001_others.wav
4," Yeah, me how i h.",0.606907844543457,0 days 00:00:23.100000,0 days 00:00:24.900000,11/08/21,211108_001_others.wav
5, I think that really,0.9585232138633728,0 days 00:00:37.200000,0 days 00:00:38.900000,11/08/21,211108_001_others.wav
6, I think reading this play the,0.9813608527183533,0 days 00:00:44.800000,0 days 00:00:48.900000,11/08/21,211108_001_others.wav
7, hell of a dancer.,0.3404790759086609,0 days 00:01:00.300000,0 days 00:01:01,11/08/21,211108_001_others.wav
8, I think this is.,0.8551938533782959,0 days 00:01:15.900000,0 days 00:01:16.600000,11/08/21,211108_001_others.wav
9, It feels like a really.,0.8748130798339844,0 days 00:01:17.800000,0 days 00:01:19,11/08/21,211108_001_others.wav
10," I, I don't know. Yeah.",0.8867285847663879,0 days 00:01:20.200000,0 days 00:01:23.300000,11/08/21,211108_001_others.wav
11," LOL, I recommended.",0.3906663656234741,0 days 00:01:32.500000,0 days 00:01:33.600000,11/08/21,211108_001_others.wav
12, Yeah.,0.8483631610870361,0 days 00:01:44,0 days 00:01:44.400000,11/08/21,211108_001_others.wav
13, Anyone.,0.8067241907119751,0 days 00:01:50,0 days 00:01:52.100000,11/08/21,211108_001_others.wav
14, I think.,0.9876290559768677,0 days 00:02:02.800000,0 days 00:02:03.500000,11/08/21,211108_001_others.wav
15," I guess, humbled and sad.",0.9387744665145874,0 days 00:02:21.500000,0 days 00:02:24.600000,11/08/21,211108_001_others.wav
