,sentence,sentence_confidence,start_time,end_time,date,original_audio
0,"The Baton Rouge or you're bumming, respectable, more down-to-earth, people rely to borrow some of your ticket in, to all know how, I'll step it up and good loaf of bread basket, basketball gold medal, for this really cool at any given time ago, with that got, so, rather than I see thinking and producing anything of value, the chance bar, some relation sake. The contract of capitalism is Sean's bar, Symon, Lisa, new poll from all about exploiting somehow Into Me and Bobby are bullies again.",0.9571741819381714,0 days 00:00:03.800000,0 days 00:00:53.100000,04/01/22,220401_002_me.wav
1,"It's not found, it's not fake. I thrown into fake or non-existing, things. Nothing to do with it, You need to make it down. Y'all are Saint Gennaro. I love songs by the coolest thing that you could do Papa. Truly carry a ready, pop you looking several of them. Easy thing is to buy, use your connections as you do will bought us some or are you still have left it after they got a massive, a stalker?",0.9449212551116943,0 days 00:00:59.400000,0 days 00:01:50.800000,04/01/22,220401_002_me.wav
2,"Okay, the wrong no more stress. You can just leave the rest in the human heart and nothing Stewart's Poland. Funny people. He's ever met think that divides into Duvall Duvall. Truly not used to being a jerk and you coming artists notch.",0.8772298097610474,0 days 00:01:57.600000,0 days 00:02:53.200000,04/01/22,220401_002_me.wav
3,What's the weather?,0.8070423007011414,0 days 00:02:53.900000,0 days 00:02:54.400000,04/01/22,220401_002_me.wav
4," What is that referring to do for the cash that selfie that Anthony? Yeah, but for sure, for sure when I come and look at it all done in different system become a iPhone. Instagram is a new faces.",0.8343490362167358,0 days 00:02:55.900000,0 days 00:03:47,04/01/22,220401_002_me.wav
5," Suburban the middle of a city in hunting Beast, vah Federal, guesstimate burn the hardest to make you pay me some to say, you left him inside of a beauty Mania Del Norte songs by the band on this office, and I love it. I'll figure it out of the old song.",0.8727406859397888,0 days 00:03:55.800000,0 days 00:04:50,04/01/22,220401_002_me.wav
6," Hanson Tire, total liberal stance up watch something with the Hennessy. Only last time Los Angeles play any song right hand man.",0.8604528903961182,0 days 00:04:55.800000,0 days 00:05:44.500000,04/01/22,220401_002_me.wav
7," If I didn't think I'm still on my wrap it up in a relation educational system, State, supplemental, too hard and millions and millions of villages. Papa some company, in a Buddhist to cities in North Gordon place on the song, Beat it. I'm so lonely cat.",0.8876619338989258,0 days 00:05:55.700000,0 days 00:06:50.100000,04/01/22,220401_002_me.wav
8," Ding Dongs. Have the Kingston Jamaica rate Papa from travel and something to the old man from Camping World. In Clinton New Hindu nationalism, 100 + 200 million.",0.8876099586486816,0 days 00:06:55.700000,0 days 00:07:34.200000,04/01/22,220401_002_me.wav
9," Skip that songe. Now on call me to come in the house on December. Now. It's all becoming conscious of the best the best time I can come, get the most good. You can do some songs not involved in processing. Everything that can go in the most amount of a good for.",0.8797194957733154,0 days 00:07:43.300000,0 days 00:08:43.100000,04/01/22,220401_002_me.wav
