,sentence,sentence_confidence,start_time,end_time,date,original_audio
0,Revealing.,0.9657030701637268,0 days 00:00:16.800000,0 days 00:00:18.500000,05/21/21,210521_003_others.wav
1, We can unload whatever and like it.,0.8629365563392639,0 days 00:00:19.400000,0 days 00:00:21.500000,05/21/21,210521_003_others.wav
2," Who is going to be like, giving them?",0.9560932517051697,0 days 00:01:48.700000,0 days 00:01:50.400000,05/21/21,210521_003_others.wav
3, Fun needs police.,0.6689600348472595,0 days 00:02:17.300000,0 days 00:02:19.400000,05/21/21,210521_003_others.wav
4, And a woman to bring with him.,0.8621269464492798,0 days 00:02:32.700000,0 days 00:02:34,05/21/21,210521_003_others.wav
5, Someone he's just like I could have a bunch of people.,0.9214023947715759,0 days 00:03:08.300000,0 days 00:03:12.200000,05/21/21,210521_003_others.wav
6, When did you get your Norcos? You and this is it's like,0.7461807727813721,0 days 00:03:25.200000,0 days 00:03:28.900000,05/21/21,210521_003_others.wav
7," so, it's just",0.8286686539649963,0 days 00:03:32.700000,0 days 00:03:33.500000,05/21/21,210521_003_others.wav
8, I'm using language.,0.4902730882167816,0 days 00:05:16.600000,0 days 00:05:17.500000,05/21/21,210521_003_others.wav
9," All lights right off of a very few. And if you look, it's fundamentally. Exactly.",0.8074518442153931,0 days 00:05:41.700000,0 days 00:05:54.200000,05/21/21,210521_003_others.wav
10, Oh.,0.7855038642883301,0 days 00:06:03.600000,0 days 00:06:03.900000,05/21/21,210521_003_others.wav
11, Oh.,0.7353604435920715,0 days 00:06:07,0 days 00:06:07.400000,05/21/21,210521_003_others.wav
12, Concept of Watson.,0.8852494359016418,0 days 00:06:32.900000,0 days 00:06:34.100000,05/21/21,210521_003_others.wav
13," What, what?",0.97742760181427,0 days 00:06:35.900000,0 days 00:06:36.600000,05/21/21,210521_003_others.wav
14, Visit. Yeah.,0.6484885215759277,0 days 00:06:37.800000,0 days 00:06:38.600000,05/21/21,210521_003_others.wav
15, Rude.,0.3102559447288513,0 days 00:07:22.400000,0 days 00:07:22.900000,05/21/21,210521_003_others.wav
16, Doing it.,0.9090202450752258,0 days 00:07:29.300000,0 days 00:07:31.600000,05/21/21,210521_003_others.wav
17, Okay.,0.7887707948684692,0 days 00:08:04.600000,0 days 00:08:05.500000,05/21/21,210521_003_others.wav
18, Have you heard of vodka?,0.7816835045814514,0 days 00:08:07.200000,0 days 00:08:09.500000,05/21/21,210521_003_others.wav
19," Father, got his bachelor's and Master's there. So I don't I don't.",0.9279636740684509,0 days 00:08:20.400000,0 days 00:08:26.500000,05/21/21,210521_003_others.wav
20, Like him in some ways.,0.8787639737129211,0 days 00:08:28.900000,0 days 00:08:32,05/21/21,210521_003_others.wav
21," So, pretty much.",0.9660928845405579,0 days 00:08:38.900000,0 days 00:08:40.100000,05/21/21,210521_003_others.wav
22, See everything.,0.9614745378494263,0 days 00:08:41.300000,0 days 00:08:42.500000,05/21/21,210521_003_others.wav
23, They found out she was very high in well.,0.8391177654266357,0 days 00:08:52.400000,0 days 00:08:59.700000,05/21/21,210521_003_others.wav
24, Thank you.,0.9085481762886047,0 days 00:09:00.400000,0 days 00:09:03.100000,05/21/21,210521_003_others.wav
25," The more you eat, the more like lovers do.",0.7866891026496887,0 days 00:09:12.200000,0 days 00:09:14.300000,05/21/21,210521_003_others.wav
26, There are a bunch of kids.,0.9052143692970276,0 days 00:09:26.500000,0 days 00:09:28.100000,05/21/21,210521_003_others.wav
27, Fade.,0.9395905137062073,0 days 00:10:00.200000,0 days 00:10:00.800000,05/21/21,210521_003_others.wav
28, Progressive in Milan.,0.6133659482002258,0 days 00:10:09.100000,0 days 00:10:10.800000,05/21/21,210521_003_others.wav
29, Sign language.,0.9392797946929932,0 days 00:10:13.700000,0 days 00:10:14.100000,05/21/21,210521_003_others.wav
30, Dinuba.,0.6014130115509033,0 days 00:10:20.400000,0 days 00:10:21.100000,05/21/21,210521_003_others.wav
31, I like it. I love I absolutely.,0.9388612508773804,0 days 00:10:26.200000,0 days 00:10:28.500000,05/21/21,210521_003_others.wav
32," No, not yet.",0.9597020149230957,0 days 00:10:36.100000,0 days 00:10:37.800000,05/21/21,210521_003_others.wav
33," I don't think so. But like, you know, like one of those. Yes.",0.9196894764900208,0 days 00:10:44,0 days 00:10:49.700000,05/21/21,210521_003_others.wav
34, B.,0.7318609356880188,0 days 00:10:53,0 days 00:10:53.500000,05/21/21,210521_003_others.wav
35," Arts of them, overtime.",0.6463959217071533,0 days 00:11:04.700000,0 days 00:11:17.100000,05/21/21,210521_003_others.wav
36," Yeah, it's supposed to say there was like a really devastating study and I do want to little children.",0.768214762210846,0 days 00:11:19.600000,0 days 00:11:41.500000,05/21/21,210521_003_others.wav
37, There's like five years ago. So I have hope that it's Jeff hopes.,0.8239241242408752,0 days 00:11:46.500000,0 days 00:11:52.100000,05/21/21,210521_003_others.wav
38, More and more as feeling.,0.6196352243423462,0 days 00:11:54.100000,0 days 00:11:56.400000,05/21/21,210521_003_others.wav
39, Yeah.,0.8488093614578247,0 days 00:12:07.700000,0 days 00:12:08.200000,05/21/21,210521_003_others.wav
40, I just told me before you can do like.,0.8099119663238525,0 days 00:13:29.100000,0 days 00:13:35.900000,05/21/21,210521_003_others.wav
41," Oh my God, yeah.",0.9275129437446594,0 days 00:14:28.900000,0 days 00:14:30,05/21/21,210521_003_others.wav
42, Oh my God.,0.9549643993377686,0 days 00:14:31,0 days 00:14:32,05/21/21,210521_003_others.wav
43, Yeah.,0.5681776404380798,0 days 00:15:06.200000,0 days 00:15:08.800000,05/21/21,210521_003_others.wav
