,sentence,sentence_confidence,start_time,end_time,date,original_audio
0,Clean quesadilla.,0.6105941534042358,0 days 00:00:32.100000,0 days 00:00:33.200000,03/09/22,220309_003_others.wav
1, Nothing.,0.945015549659729,0 days 00:00:34.600000,0 days 00:00:35.400000,03/09/22,220309_003_others.wav
2," This on testing site, by the way, and that.",0.8795956373214722,0 days 00:00:38.600000,0 days 00:00:46,03/09/22,220309_003_others.wav
3, I would like all of you while you're out.,0.7876717448234558,0 days 00:00:50.300000,0 days 00:00:51.600000,03/09/22,220309_003_others.wav
4, Over there.,0.5977392196655273,0 days 00:00:58.400000,0 days 00:00:59.200000,03/09/22,220309_003_others.wav
5, How much you do?,0.8531783819198608,0 days 00:01:00.200000,0 days 00:01:01.200000,03/09/22,220309_003_others.wav
6, I just felt.,0.8808307647705078,0 days 00:01:03.500000,0 days 00:01:04.300000,03/09/22,220309_003_others.wav
7," Whole thing. I mean, so.",0.8065662384033203,0 days 00:01:06.200000,0 days 00:01:10,03/09/22,220309_003_others.wav
8, Have you been rejected?,0.9151105880737305,0 days 00:01:13.300000,0 days 00:01:14.400000,03/09/22,220309_003_others.wav
9, Just that cool. Cuz I'm I,0.7137063145637512,0 days 00:01:25.600000,0 days 00:01:28.100000,03/09/22,220309_003_others.wav
10," They'll get removed from my dorm. If I,",0.8621306419372559,0 days 00:01:32.200000,0 days 00:01:34.600000,03/09/22,220309_003_others.wav
11, No.2.,0.785857081413269,0 days 00:01:38.500000,0 days 00:01:39.700000,03/09/22,220309_003_others.wav
12, But come and go drop off the bags and go get tested.,0.8460209965705872,0 days 00:01:53.600000,0 days 00:01:57.100000,03/09/22,220309_003_others.wav
13," We can watch it, like, go.",0.5769122242927551,0 days 00:02:00.200000,0 days 00:02:01.400000,03/09/22,220309_003_others.wav
14, Andra day.,0.4780585765838623,0 days 00:02:02.900000,0 days 00:02:05,03/09/22,220309_003_others.wav
15, Vasco theragun.,0.4412163496017456,0 days 00:02:13.800000,0 days 00:02:14.800000,03/09/22,220309_003_others.wav
16, Are the things I've seen different men.,0.5643641352653503,0 days 00:02:18.400000,0 days 00:02:20.600000,03/09/22,220309_003_others.wav
17, Danny Moore.,0.4616522789001465,0 days 00:02:27.900000,0 days 00:02:28.800000,03/09/22,220309_003_others.wav
18, Hey.,0.7989957332611084,0 days 00:02:32.100000,0 days 00:02:33.900000,03/09/22,220309_003_others.wav
19," No, it's okay.",0.9714841842651367,0 days 00:02:41.200000,0 days 00:02:42.200000,03/09/22,220309_003_others.wav
20, I've got by my lonely.,0.4278811514377594,0 days 00:02:47.300000,0 days 00:02:48.500000,03/09/22,220309_003_others.wav
21, Just don't want to miss that.,0.8751375675201416,0 days 00:02:58.600000,0 days 00:03:02.100000,03/09/22,220309_003_others.wav
22," Yeah, these ones suck.",0.7368757724761963,0 days 00:03:42.200000,0 days 00:03:43.200000,03/09/22,220309_003_others.wav
23," and if I,",0.8368982672691345,0 days 00:04:02.100000,0 days 00:04:04.700000,03/09/22,220309_003_others.wav
24, What?,0.9785555601119995,0 days 00:04:07.200000,0 days 00:04:07.600000,03/09/22,220309_003_others.wav
25, Take the car if we can.,0.5386512279510498,0 days 00:04:24.900000,0 days 00:04:26.100000,03/09/22,220309_003_others.wav
26," Yeah, I like that movie.",0.976000189781189,0 days 00:04:52,0 days 00:04:53.600000,03/09/22,220309_003_others.wav
27, I like to fish.,0.9212721586227417,0 days 00:04:55.700000,0 days 00:04:56.400000,03/09/22,220309_003_others.wav
28, Oscar.,0.7879924774169922,0 days 00:04:59.200000,0 days 00:04:59.800000,03/09/22,220309_003_others.wav
29, Yeah.,0.5265132188796997,0 days 00:05:16.500000,0 days 00:05:16.900000,03/09/22,220309_003_others.wav
30, Hello.,0.9320865273475647,0 days 00:05:24.300000,0 days 00:05:25,03/09/22,220309_003_others.wav
31," Yes, yes. Yes.",0.8103870749473572,0 days 00:05:26.800000,0 days 00:05:27.600000,03/09/22,220309_003_others.wav
32," Go to the ER, because my legs ankle swollen. All my God. Was it like a regular banana spiders in my room? Maybe you like and then I like the zip enough and then like something like blew out of my pants and I was like, oh what and I swear and it might not have been but it looks like a spider leg like a really big black spider leg.",0.9541478753089905,0 days 00:05:37.300000,0 days 00:06:26.300000,03/09/22,220309_003_others.wav
33, Maybe living in that. Someone all that sucks.,0.8192369937896729,0 days 00:06:33.900000,0 days 00:06:48.200000,03/09/22,220309_003_others.wav
34, I bought that.,0.8879165649414062,0 days 00:06:58.400000,0 days 00:06:59.300000,03/09/22,220309_003_others.wav
35, I forgot to get tested.,0.8522313237190247,0 days 00:07:06.200000,0 days 00:07:07.600000,03/09/22,220309_003_others.wav
36," I thought it was you getting emails, check email, you know.",0.8443212509155273,0 days 00:07:13.800000,0 days 00:07:17.800000,03/09/22,220309_003_others.wav
37, I like I do. I check my angel. I just ignore School emails.,0.9000019431114197,0 days 00:07:20,0 days 00:07:25,03/09/22,220309_003_others.wav
38, Okay.,0.9866492748260498,0 days 00:07:29.200000,0 days 00:07:29.800000,03/09/22,220309_003_others.wav
39, The past. So I'm going to do it.,0.7345514297485352,0 days 00:07:41.800000,0 days 00:07:44.600000,03/09/22,220309_003_others.wav
40," Are you guys, okay?",0.43584293127059937,0 days 00:07:50.700000,0 days 00:07:51.600000,03/09/22,220309_003_others.wav
41," Cuz like, I don't know.",0.9694817662239075,0 days 00:07:53.400000,0 days 00:07:54.600000,03/09/22,220309_003_others.wav
42, Wyatt.,0.5218269228935242,0 days 00:07:55.800000,0 days 00:07:56.500000,03/09/22,220309_003_others.wav
43, Don't let them paperwork to check into the flight. It'll tell you.,0.9349778294563293,0 days 00:08:07.900000,0 days 00:08:14.600000,03/09/22,220309_003_others.wav
44, Yeah.,0.8477898836135864,0 days 00:08:21.200000,0 days 00:08:21.700000,03/09/22,220309_003_others.wav
