,sentence,sentence_confidence,start_time,end_time,date,original_audio
0,I see what other means that it's one of those things.,0.7808420658111572,0 days 00:00:00,0 days 00:00:03.900000,03/11/22,220311_003_me.wav
1," Goodness, dude. It's like how to make a stew with like that little, like I might, like bite it and then it would like to stay.",0.8667759299278259,0 days 00:00:09.200000,0 days 00:00:36.800000,03/11/22,220311_003_me.wav
2," But all this is no, all of the bass controls. Why not? Why not?",0.8734733462333679,0 days 00:00:51.400000,0 days 00:01:05,03/11/22,220311_003_me.wav
3," I did I only did that like it doesn't walk you've been like, around all day if it's like, you know, because it's like really",0.87223219871521,0 days 00:01:15.900000,0 days 00:01:27.300000,03/11/22,220311_003_me.wav
4, Like what? Why do you smelly smell?,0.7840701937675476,0 days 00:01:28.900000,0 days 00:01:42,03/11/22,220311_003_me.wav
5," Hey, I was going to drive. I really wanted to. Like I would go to a stake. I can't I can't like that, you know, soon as this place is hot.",0.8416397571563721,0 days 00:01:53.600000,0 days 00:02:10.300000,03/11/22,220311_003_me.wav
6, I didn't know that then.,0.8144440650939941,0 days 00:02:14.200000,0 days 00:02:16.100000,03/11/22,220311_003_me.wav
7," But why? No, it wasn't a flight.",0.819757878780365,0 days 00:02:18.500000,0 days 00:02:20,03/11/22,220311_003_me.wav
8," I'll telephone you tomorrow. Okay, so question if I finish the stuff that you and Friday on top tonight, and then we go out and have a full day.",0.902427077293396,0 days 00:02:21,0 days 00:02:31.800000,03/11/22,220311_003_me.wav
9," And so I'll do those on Sunday and it's not come with him. Whenever the Sunday thing is, I've never done business taxes before the whole process.",0.8994281888008118,0 days 00:02:33.400000,0 days 00:02:42.400000,03/11/22,220311_003_me.wav
10," Small business. Like I need, I need the",0.8786329627037048,0 days 00:02:46.100000,0 days 00:02:51.500000,03/11/22,220311_003_me.wav
11," Yeah, exactly, and then I'll be on Sunday and tomorrow planet.",0.8658966422080994,0 days 00:02:53.100000,0 days 00:02:57.600000,03/11/22,220311_003_me.wav
12, Court Reporting my teeth and it's like ripping off a lap.,0.7425903677940369,0 days 00:02:59.700000,0 days 00:03:05.100000,03/11/22,220311_003_me.wav
13, That Simon wasn't coming up. I'm going to anyting anything like specifics.,0.8540789484977722,0 days 00:03:06.900000,0 days 00:03:25.400000,03/11/22,220311_003_me.wav
14, That's all I'm giving out his number on the flight.,0.871994137763977,0 days 00:03:27.800000,0 days 00:03:30.100000,03/11/22,220311_003_me.wav
15, Bull bar for the bathroom.,0.7679415941238403,0 days 00:03:37.400000,0 days 00:03:38.700000,03/11/22,220311_003_me.wav
16," Oh my God, you come around.",0.745836079120636,0 days 00:03:48.400000,0 days 00:03:49.900000,03/11/22,220311_003_me.wav
17, That I was talking about.,0.634384274482727,0 days 00:03:55.400000,0 days 00:03:56.800000,03/11/22,220311_003_me.wav
18, Do you want to do something like like clapping tomorrow night at some point tonight? Allowed?,0.9344136118888855,0 days 00:04:21.900000,0 days 00:04:29.800000,03/11/22,220311_003_me.wav
19," I've been Wednesday though. I trust John that they do is food cold cuts, in my sausages on top of that, but nothing else has pretty pretty high to. It's like that's a very low scale companies like to talk, cuz it's just like, you know.",0.8701072931289673,0 days 00:04:32.300000,0 days 00:05:01.200000,03/11/22,220311_003_me.wav
20, What's what's the time for the recipe?,0.8675888776779175,0 days 00:05:01.800000,0 days 00:05:04.600000,03/11/22,220311_003_me.wav
21, Play some jazz love.,0.8517575263977051,0 days 00:05:07.400000,0 days 00:05:09.600000,03/11/22,220311_003_me.wav
22, That sounds fantastic.,0.9089475274085999,0 days 00:05:14,0 days 00:05:16,03/11/22,220311_003_me.wav
23, Why do people on it? Takes two?,0.558458685874939,0 days 00:05:21.700000,0 days 00:05:24.100000,03/11/22,220311_003_me.wav
24," Of course, not everything is on the table and wants only the living.",0.8993082046508789,0 days 00:05:29.700000,0 days 00:05:35.100000,03/11/22,220311_003_me.wav
25," The monkey. I'm going to, I'm going to be walking a little bit tonight.",0.9414153695106506,0 days 00:05:45.300000,0 days 00:05:53.200000,03/11/22,220311_003_me.wav
26, Yeah.,0.8398116827011108,0 days 00:05:56,0 days 00:05:56.300000,03/11/22,220311_003_me.wav
27, We should like your glasses.,0.8590152859687805,0 days 00:05:59.200000,0 days 00:06:00.700000,03/11/22,220311_003_me.wav
28, I don't think Americans drink more water.,0.9561683535575867,0 days 00:06:12.500000,0 days 00:06:17.800000,03/11/22,220311_003_me.wav
29," I I hope that I worked it out. I think she was like, what was he like, why would you like? I know. But like it, you have to like him. I hope I wish I love you so much and then I feel so bad.",0.9595442414283752,0 days 00:06:21.400000,0 days 00:07:02.100000,03/11/22,220311_003_me.wav
30," She's as eating cheese and salami sausage. O, really, like a full-on Galaxy a20 that has a car. That's my favorite. What's my favorite one? You just expensive. So cool. That neck Zelda. I say we get some steak.",0.9401251077651978,0 days 00:07:08.700000,0 days 00:07:35.400000,03/11/22,220311_003_me.wav
31," What if I only got the happiness. Thank you, everybody. So haven't been done doing a couple hours.",0.871232271194458,0 days 00:07:36.500000,0 days 00:07:51.100000,03/11/22,220311_003_me.wav
32, How do you find?,0.8647367358207703,0 days 00:07:53.900000,0 days 00:07:57,03/11/22,220311_003_me.wav
33, What is this place? What time is it?,0.6176996231079102,0 days 00:07:59,0 days 00:08:11.700000,03/11/22,220311_003_me.wav
34," Love that cuz it's one. We like, I do not think I do not think it's, because I think it was gas because people, written, because it was so valuable. I don't think it was the 30th onions. We used to have like a solid you just like",0.9400625228881836,0 days 00:08:22.300000,0 days 00:08:53.600000,03/11/22,220311_003_me.wav
35, The Vatican hear me out.,0.800147533416748,0 days 00:09:12.700000,0 days 00:09:15.800000,03/11/22,220311_003_me.wav
36," At Toys R Us and I would like poking loudly. And now, my dad my dad. Definitely you.",0.8564012050628662,0 days 00:09:23.300000,0 days 00:09:48.200000,03/11/22,220311_003_me.wav
37," Maya I was once whether you guys have a big effect of Aging at home when you have an extra one who bit like so like when I, when I do impact because my whole back running or swimming, wait on this until we get the check, I have some tea and I should be treated as houses.",0.8927830457687378,0 days 00:09:56.500000,0 days 00:10:47.300000,03/11/22,220311_003_me.wav
38," And then we'll take those out. Yes, and then and then the arugula and lots of this because like one of the principal ways in which I wonder how much is because you want to have an extra to be doing constantly so that there can be more but we can only wait like that. Nice little chopped Pizza. Sausage on that place. I think I am.",0.9486690163612366,0 days 00:10:48.400000,0 days 00:11:29.400000,03/11/22,220311_003_me.wav
