,sentence,sentence_confidence,start_time,end_time,date,original_audio
0,Take all of me.,0.9589096307754517,0 days 00:00:03.700000,0 days 00:00:04.700000,03/16/22,220316_003_others.wav
1, Interested in running water.,0.9514906406402588,0 days 00:00:11.800000,0 days 00:00:13.100000,03/16/22,220316_003_others.wav
2, I t h.,0.7155962586402893,0 days 00:00:23.500000,0 days 00:00:24.300000,03/16/22,220316_003_others.wav
3, These are washed so I'm not good.,0.8367524743080139,0 days 00:00:37.100000,0 days 00:00:39.500000,03/16/22,220316_003_others.wav
4," I was worried that we have to like,",0.8950777053833008,0 days 00:00:41,0 days 00:00:42.600000,03/16/22,220316_003_others.wav
5, Mobile.,0.7908537983894348,0 days 00:00:47.100000,0 days 00:00:47.600000,03/16/22,220316_003_others.wav
6, Tickle.,0.9320070147514343,0 days 00:01:11.500000,0 days 00:01:12.100000,03/16/22,220316_003_others.wav
7, Hello.,0.9317485690116882,0 days 00:01:26.900000,0 days 00:01:27.500000,03/16/22,220316_003_others.wav
8, Pie.,0.9073846340179443,0 days 00:01:36.700000,0 days 00:01:37.200000,03/16/22,220316_003_others.wav
9," Also, I have bad internet. I miss you, too.",0.9549217224121094,0 days 00:01:38.700000,0 days 00:01:44.100000,03/16/22,220316_003_others.wav
10, Hello.,0.26538509130477905,0 days 00:01:45.600000,0 days 00:01:46.200000,03/16/22,220316_003_others.wav
11, We are bring slightly bad news. Also say hi to axle.,0.749955415725708,0 days 00:01:50.100000,0 days 00:01:56.300000,03/16/22,220316_003_others.wav
12," Hello, we survived my hand swollen.",0.8800801634788513,0 days 00:01:57.400000,0 days 00:02:01.800000,03/16/22,220316_003_others.wav
13," Yeah, I know.",0.9768891334533691,0 days 00:02:12.800000,0 days 00:02:14.500000,03/16/22,220316_003_others.wav
14, Laundry laundry.,0.9643670916557312,0 days 00:02:17.200000,0 days 00:02:18.700000,03/16/22,220316_003_others.wav
15, Got stung by something.,0.9504366517066956,0 days 00:02:23.300000,0 days 00:02:24.500000,03/16/22,220316_003_others.wav
16, FaceTime you later. We're on the way to go pick up.,0.9682949185371399,0 days 00:02:28.900000,0 days 00:02:32.400000,03/16/22,220316_003_others.wav
17, Times in a row.,0.8086361289024353,0 days 00:02:35.300000,0 days 00:02:35.900000,03/16/22,220316_003_others.wav
18, Guy.,0.8412312865257263,0 days 00:02:40.200000,0 days 00:02:40.700000,03/16/22,220316_003_others.wav
19, I know.,0.9661540985107422,0 days 00:02:44.200000,0 days 00:02:44.900000,03/16/22,220316_003_others.wav
20, I miss you so much.,0.8780257105827332,0 days 00:02:58.900000,0 days 00:02:59.900000,03/16/22,220316_003_others.wav
21," I talked to her today, but I don't, I think it was something happened with Lucas, but I'm not sure what.",0.90699303150177,0 days 00:03:09.100000,0 days 00:03:13,03/16/22,220316_003_others.wav
22, Hola.,0.3947969377040863,0 days 00:03:17.700000,0 days 00:03:18.700000,03/16/22,220316_003_others.wav
23, Love You by can we do the laundry?,0.8521263599395752,0 days 00:03:22.700000,0 days 00:03:28.300000,03/16/22,220316_003_others.wav
24," Yes, thank you so much.",0.9481872320175171,0 days 00:03:29.200000,0 days 00:03:32.300000,03/16/22,220316_003_others.wav
25," Yeah, I have been waiting.",0.7642946839332581,0 days 00:03:45.300000,0 days 00:03:46.300000,03/16/22,220316_003_others.wav
26," It's July, I nodded.",0.8499635457992554,0 days 00:03:48.700000,0 days 00:03:50.400000,03/16/22,220316_003_others.wav
