,sentence,sentence_confidence,start_time,end_time,date,original_audio
0,If I have power this much at now.,0.7006042003631592,0 days 00:00:01.300000,0 days 00:00:04,12/27/21,211227_001_me.wav
1, Generator machine controlled.,0.8539743423461914,0 days 00:00:05.700000,0 days 00:00:09.500000,12/27/21,211227_001_me.wav
2, The green thread.,0.5721525549888611,0 days 00:00:16.300000,0 days 00:00:17.400000,12/27/21,211227_001_me.wav
3, The recording.,0.7458704710006714,0 days 00:00:18.300000,0 days 00:00:19.400000,12/27/21,211227_001_me.wav
4, Indicator symbols.,0.8269823789596558,0 days 00:00:22.600000,0 days 00:00:24,12/27/21,211227_001_me.wav
5, Lights giving off this beams in the middle of the night.,0.829686164855957,0 days 00:00:26.800000,0 days 00:00:30.100000,12/27/21,211227_001_me.wav
6, So sad energy. This is for sure.,0.7810950875282288,0 days 00:00:33.600000,0 days 00:00:36.300000,12/27/21,211227_001_me.wav
7, I'm not sure if I have understood it.,0.9231328964233398,0 days 00:00:40.200000,0 days 00:00:42.200000,12/27/21,211227_001_me.wav
8," Have I understood quite so much, the Bath & Body on powerfist. These machines is",0.8266904354095459,0 days 00:00:43.800000,0 days 00:00:51.700000,12/27/21,211227_001_me.wav
9, energy.,0.7872812151908875,0 days 00:00:52.600000,0 days 00:00:53.300000,12/27/21,211227_001_me.wav
10, Unless I was talking about something else.,0.9092897176742554,0 days 00:00:55.100000,0 days 00:00:57.200000,12/27/21,211227_001_me.wav
11," I was talking about my,",0.9138749241828918,0 days 00:01:01.500000,0 days 00:01:02.900000,12/27/21,211227_001_me.wav
12, Back of an appellate.,0.5890743732452393,0 days 00:01:04.200000,0 days 00:01:05.400000,12/27/21,211227_001_me.wav
13, I'm talking about.,0.7672391533851624,0 days 00:01:09.200000,0 days 00:01:10.300000,12/27/21,211227_001_me.wav
14, The way I am.,0.8846834301948547,0 days 00:01:14.800000,0 days 00:01:15.400000,12/27/21,211227_001_me.wav
15, Disappear from View.,0.9369596838951111,0 days 00:01:17.700000,0 days 00:01:19.800000,12/27/21,211227_001_me.wav
16, Sucked Back Into the Depths the thoughts.,0.869977593421936,0 days 00:01:22.300000,0 days 00:01:26.100000,12/27/21,211227_001_me.wav
17, It looks fat and not spoken.,0.8552488684654236,0 days 00:01:28,0 days 00:01:30.100000,12/27/21,211227_001_me.wav
18, I think this is why.,0.984948992729187,0 days 00:01:38.100000,0 days 00:01:39.900000,12/27/21,211227_001_me.wav
19, I have attempted to make a pound of record of my existence.,0.8974786400794983,0 days 00:01:44.200000,0 days 00:01:47.200000,12/27/21,211227_001_me.wav
20, So much such a sloth.,0.8220072984695435,0 days 00:01:54.500000,0 days 00:01:55.900000,12/27/21,211227_001_me.wav
21, There is something in.,0.8677148818969727,0 days 00:02:04,0 days 00:02:05,12/27/21,211227_001_me.wav
22, Elgin.,0.8761126399040222,0 days 00:02:08.800000,0 days 00:02:09.700000,12/27/21,211227_001_me.wav
23, Lubricate the wheels.,0.9876291155815125,0 days 00:02:13.500000,0 days 00:02:14.700000,12/27/21,211227_001_me.wav
24," That's great. Great, the kids.",0.957129955291748,0 days 00:02:17.100000,0 days 00:02:19.100000,12/27/21,211227_001_me.wav
25, You can introduce a small gift for oneself.,0.6869516968727112,0 days 00:02:24.300000,0 days 00:02:27,12/27/21,211227_001_me.wav
26, But I have funeral actually decided after some narcissism. Pops in Norton.,0.8620122075080872,0 days 00:02:33.400000,0 days 00:02:40.300000,12/27/21,211227_001_me.wav
27, Finance.,0.6043897271156311,0 days 00:02:42,0 days 00:02:42.600000,12/27/21,211227_001_me.wav
28, In doing so.,0.9401578903198242,0 days 00:02:43.600000,0 days 00:02:44.600000,12/27/21,211227_001_me.wav
29," New claim in this new identity. I've so embraced so vigorously, so honestly, I am hiding.",0.9262705445289612,0 days 00:02:46,0 days 00:02:54.400000,12/27/21,211227_001_me.wav
30, Highlighting the truth.,0.9489202499389648,0 days 00:02:57.100000,0 days 00:02:58.400000,12/27/21,211227_001_me.wav
31," Anyone Stewart's month action. So, you know, this is this is the Hot Pot. I think I am. I think I have an ability for ATS but every single switch I only if I give 50%",0.8946594595909119,0 days 00:03:00.700000,0 days 00:03:12,12/27/21,211227_001_me.wav
32, 50% is enough for me has been enough fathers.,0.8436621427536011,0 days 00:03:13,0 days 00:03:17.300000,12/27/21,211227_001_me.wav
33, Do that at heart fraud?,0.6217830777168274,0 days 00:03:20.700000,0 days 00:03:22.300000,12/27/21,211227_001_me.wav
34, I am going bald and buy this. This is hubris.,0.9024589657783508,0 days 00:03:23.200000,0 days 00:03:28,12/27/21,211227_001_me.wav
35," Assignment on Sunday, sink and genius. What does that mean?",0.7650904655456543,0 days 00:03:31.700000,0 days 00:03:37.100000,12/27/21,211227_001_me.wav
36, I need a thumb by call the same people.,0.6587600111961365,0 days 00:03:38.300000,0 days 00:03:40.800000,12/27/21,211227_001_me.wav
37, That is never a while. I thought I'd use for myself.,0.8840617537498474,0 days 00:03:46.400000,0 days 00:03:51.600000,12/27/21,211227_001_me.wav
38, Humble.,0.8867555856704712,0 days 00:03:53.200000,0 days 00:03:54.100000,12/27/21,211227_001_me.wav
39, Recording themselves whole day.,0.9303820133209229,0 days 00:03:58.700000,0 days 00:04:00.900000,12/27/21,211227_001_me.wav
40," Thinking that there's something of what I think you got every single night, but I say, it's some kind of it.",0.8384895324707031,0 days 00:04:02.100000,0 days 00:04:07.900000,12/27/21,211227_001_me.wav
41, Piece of evidence capturing.,0.7731415629386902,0 days 00:04:09.800000,0 days 00:04:12.400000,12/27/21,211227_001_me.wav
42," And yes, Perhaps, it is to me but don't want anyone else.",0.8920930027961731,0 days 00:04:14.700000,0 days 00:04:18,12/27/21,211227_001_me.wav
43, Thousands and thousands of dollars to be spent on it exclusively.,0.9855806231498718,0 days 00:04:19.500000,0 days 00:04:26.900000,12/27/21,211227_001_me.wav
44, Saturday.,0.5081662535667419,0 days 00:04:28.800000,0 days 00:04:29.900000,12/27/21,211227_001_me.wav
45, Text W. I called seven possick soham.,0.5875641107559204,0 days 00:04:31.700000,0 days 00:04:35.900000,12/27/21,211227_001_me.wav
46," because, I mean,",0.4584231376647949,0 days 00:04:37.900000,0 days 00:04:43.300000,12/27/21,211227_001_me.wav
47, Drawing up the statement.,0.759209930896759,0 days 00:04:46.400000,0 days 00:04:47.900000,12/27/21,211227_001_me.wav
48, Peperoncino with Al Pacino is right? Cuz maybe I am a baby and I'll see myself temperature. Is it just my lack of showing people?,0.8524262309074402,0 days 00:04:51.900000,0 days 00:05:02.300000,12/27/21,211227_001_me.wav
49," Wait, this rolling.",0.8267533183097839,0 days 00:05:06.700000,0 days 00:05:08.900000,12/27/21,211227_001_me.wav
50, Ida scope of a thing that I've got going in my head.,0.9034648537635803,0 days 00:05:09.900000,0 days 00:05:14.300000,12/27/21,211227_001_me.wav
51, I know I'm capable of just about anything. Just because of money or what?,0.9112781882286072,0 days 00:05:17.200000,0 days 00:05:23.800000,12/27/21,211227_001_me.wav
52," So, what do I use it for?",0.9321100115776062,0 days 00:05:28.800000,0 days 00:05:30.100000,12/27/21,211227_001_me.wav
53, I recently given up.,0.894848108291626,0 days 00:05:34.400000,0 days 00:05:35.700000,12/27/21,211227_001_me.wav
54, Thanks for the genus cloned.,0.8249959945678711,0 days 00:05:37.800000,0 days 00:05:39.700000,12/27/21,211227_001_me.wav
55," I did so a long time ago, but these it is they come back and they see a lowering my time in my life.",0.8977663516998291,0 days 00:05:42.600000,0 days 00:05:49.800000,12/27/21,211227_001_me.wav
56, It's better to watch movies.,0.8525981903076172,0 days 00:05:51.900000,0 days 00:05:54.800000,12/27/21,211227_001_me.wav
57, Fuck around the house. Why with friends? I need more of those swelling beneath the surface of the things that I do.,0.9051963686943054,0 days 00:06:01.500000,0 days 00:06:11.700000,12/27/21,211227_001_me.wav
58, I'm headed to myself.,0.6904194951057434,0 days 00:06:13,0 days 00:06:14.400000,12/27/21,211227_001_me.wav
