,sentence,sentence_confidence,start_time,end_time,date,original_audio
0,Like I think they're so much like to learn from the front of an opossum. We just cut it all the way wholesale. But I think I think ultimately like you have to be okay with like allowing like four of your kids to die and have three of them survive.,0.9402984380722046,0 days 00:00:00,0 days 00:00:12.500000,03/03/22,220303_001_me.wav
1," Which is that we have to steer, says plan member. Yeah, I agree with that.",0.8518456816673279,0 days 00:00:15.200000,0 days 00:00:22,03/03/22,220303_001_me.wav
2, example of,0.592937171459198,0 days 00:00:26.100000,0 days 00:00:27.200000,03/03/22,220303_001_me.wav
3," Oh my God, yeah.",0.9593614339828491,0 days 00:00:28,0 days 00:00:29.300000,03/03/22,220303_001_me.wav
4," That's the crazy thing is that that's the nature of your adjusting itself as well. Like one of the most insane arguments that I had recently, was. This argument was the argument that like, so that the humans are also in this cycle of, you know, like if a lot of wolves died in 01 winter, you know, then what happens to the food resources and stuff like that and defeat all the other resources, like the end up dying, because there's not enough resources.",0.9444884061813354,0 days 00:00:36.400000,0 days 00:01:07,03/03/22,220303_001_me.wav
5," so, the humans rules are just",0.7998859286308289,0 days 00:01:09.400000,0 days 00:01:10.800000,03/03/22,220303_001_me.wav
6," Yeah, that's the address for saying nature. Like, even to self out again and kill off a bunch, that's open.",0.7830509543418884,0 days 00:01:17.800000,0 days 00:01:25.400000,03/03/22,220303_001_me.wav
7, Yeah.,0.8468685746192932,0 days 00:01:28.600000,0 days 00:01:29,03/03/22,220303_001_me.wav
8," Yeah, I agree with that.",0.9696980714797974,0 days 00:01:32.400000,0 days 00:01:34.100000,03/03/22,220303_001_me.wav
9," Cuz I replaced them with my friends and then I promise after promise Community, which is like lost.",0.8431304097175598,0 days 00:01:46.300000,0 days 00:01:53.800000,03/03/22,220303_001_me.wav
10, Yes.,0.8535147309303284,0 days 00:01:54.500000,0 days 00:01:55.100000,03/03/22,220303_001_me.wav
11," And i m a c m, c students. All pay.",0.8552364110946655,0 days 00:02:01.200000,0 days 00:02:04.700000,03/03/22,220303_001_me.wav
12," No. No, I like supporting me this, like, giving the little dots Xbox for this for this place is like I would even do this. It was like 20 bucks a box.",0.9001734256744385,0 days 00:02:11.500000,0 days 00:02:22.400000,03/03/22,220303_001_me.wav
13, I think I still come in at less than that. I like the feeling of contributing a really cool thing that I keep having to give you antibiotics.,0.8940761685371399,0 days 00:02:23.500000,0 days 00:02:30.800000,03/03/22,220303_001_me.wav
14, Thank you.,0.9568819999694824,0 days 00:02:35,0 days 00:02:35.600000,03/03/22,220303_001_me.wav
15," So if we have to fill out the band, Lisa.",0.8227310180664062,0 days 00:02:41.300000,0 days 00:02:43.100000,03/03/22,220303_001_me.wav
16," I don't know, whichever way you want.",0.9848101735115051,0 days 00:02:51,0 days 00:02:52.600000,03/03/22,220303_001_me.wav
17, I think we should just walk and see where we end up.,0.9585691094398499,0 days 00:02:53.700000,0 days 00:02:55.700000,03/03/22,220303_001_me.wav
18, Give me a ring.,0.6665881872177124,0 days 00:03:01.700000,0 days 00:03:02.400000,03/03/22,220303_001_me.wav
19, Don't like those little things outside the big stump. Probably so many different insects are probably great at a lot of spiders. Probably love that.,0.8823305368423462,0 days 00:03:04.700000,0 days 00:03:12.800000,03/03/22,220303_001_me.wav
20," Yeah, we cons.",0.8027892112731934,0 days 00:03:14.500000,0 days 00:03:15.600000,03/03/22,220303_001_me.wav
21, Based on Life Community and care.,0.9158580303192139,0 days 00:03:26.600000,0 days 00:03:29.800000,03/03/22,220303_001_me.wav
22, Stage that we're at now.,0.6757728457450867,0 days 00:03:39.100000,0 days 00:03:41.200000,03/03/22,220303_001_me.wav
23," Two v's, Richard destroys.",0.5990877151489258,0 days 00:03:42.400000,0 days 00:03:44.900000,03/03/22,220303_001_me.wav
24," Are biotic communities. So start on that. Like, because you need to have that community care of and get where we need to get, but is not like to",0.9151591658592224,0 days 00:03:45.900000,0 days 00:03:56.700000,03/03/22,220303_001_me.wav
25, Distinct should have.,0.7994440197944641,0 days 00:03:58.300000,0 days 00:04:00.300000,03/03/22,220303_001_me.wav
26, Lines of thought.,0.9221039414405823,0 days 00:04:01.700000,0 days 00:04:02.500000,03/03/22,220303_001_me.wav
27, We should have at least replace a loan for this kind of cross.,0.7961803078651428,0 days 00:04:05.600000,0 days 00:04:08,03/03/22,220303_001_me.wav
28, Near there.,0.7490115761756897,0 days 00:04:12.500000,0 days 00:04:14.500000,03/03/22,220303_001_me.wav
29," Oh, yeah, we can do that. Even if we don't have a house, but we'll probably get a house somewhere.",0.9031575322151184,0 days 00:04:16.500000,0 days 00:04:22.300000,03/03/22,220303_001_me.wav
30, The almighty God.,0.7672414779663086,0 days 00:04:24.200000,0 days 00:04:25.200000,03/03/22,220303_001_me.wav
31," Like the two distinct argument, right? One is an argument of like, oh there was this impending Tyler and everything like that, you know. And that like off and nature is like the even if he wants or likes to stay in the current population that we watch that we have. What will end up happening is that will like the current population is unstable. What decrease the population of culture is like a mass interference in a large-scale wiping out by A diversity at a fast rate, right? So if you have it, if you want to cut out the agriculture, you just have the mess. Anyway.",0.9572684168815613,0 days 00:04:29.700000,0 days 00:05:06.700000,03/03/22,220303_001_me.wav
32," You don't go about actively killing towards this principle. He does. But the quite the question is like there are a lot of really dubious ethics in there as well. Of course, it's dubious by human standards.",0.9418281316757202,0 days 00:05:07.800000,0 days 00:05:21.700000,03/03/22,220303_001_me.wav
33," Like that was then you just get the new. You got like a global aristocratic order of some sorts and everyone else with that certain people should die. The only people who will survive and not our people have to quit the real question then though is that like if you cause off Mass agriculture then essentially, yes, it's it's that is that is directly kill it.",0.9364945292472839,0 days 00:05:26.900000,0 days 00:05:54.600000,03/03/22,220303_001_me.wav
34," Like most communities Wine Liquor shot in Iraq, Cohiba Cuban Community or like his ass. Instead of like that was that was always a power than a mechanic community.",0.8704304099082947,0 days 00:05:59.400000,0 days 00:06:08.700000,03/03/22,220303_001_me.wav
35, Then you will have to be okay with okay. With everyone else is also supposed to like that cuz I was just walking through this in my own mind. You come by at least a major.,0.8613020181655884,0 days 00:06:10.700000,0 days 00:06:28,03/03/22,220303_001_me.wav
36," Yeah, but you can, humans are naturally. Two species. Just put yourself in that environment and you don't think that's like so true. I totally see that. But I",0.9176012873649597,0 days 00:06:34.100000,0 days 00:06:45.700000,03/03/22,220303_001_me.wav
37, That is a witch way that we looks kind of fun.,0.8960506319999695,0 days 00:06:48.100000,0 days 00:06:51.200000,03/03/22,220303_001_me.wav
38," What I mean, EverStart, there were several things that right. Is that, okay? How are you to swear that with you all day? Like when she then also be",0.9031150341033936,0 days 00:06:56.300000,0 days 00:07:04.300000,03/03/22,220303_001_me.wav
39, The thing is is that that itself is an ethical or moral sort of like opinion that in order to walk would have to spread through globalism.,0.936957836151123,0 days 00:07:11,0 days 00:07:19.600000,03/03/22,220303_001_me.wav
40," Right in in, in, in, in, in in, and out way, right now. And that would be a disaster. Like the contradiction of like okay, if you're okay with like",0.9412033557891846,0 days 00:07:20.600000,0 days 00:07:30,03/03/22,220303_001_me.wav
41," Locally the time in it rather than the full population like that. Then you also have to be okay with, you know, leaving mentally ill kids or whatever anything like the forest to die or be eaten by the Wolves, you know, that's part of that.",0.9181467890739441,0 days 00:07:31,0 days 00:07:49.500000,03/03/22,220303_001_me.wav
42," Like yeah, they leave the kid.",0.8831070065498352,0 days 00:07:52.100000,0 days 00:07:54.100000,03/03/22,220303_001_me.wav
43," Cynthia. But elephants are the ones that are similar similar to us in this afternoon sense of my family and like 40 consideration, like in the, in the in in Bud, in Bud, in bud.",0.898881196975708,0 days 00:07:56.300000,0 days 00:08:06.900000,03/03/22,220303_001_me.wav
44," I'm not saying that they don't, I don't have no morality. I'm just I'm saying that like the social functioning of humans come out in many different ways, right?",0.9618633985519409,0 days 00:08:13.500000,0 days 00:08:24,03/03/22,220303_001_me.wav
45," I'm not saying sociality hundred percent, but I'm saying that like in the back to that local level, you know, the local image should have one is one instead of, you know, have to walk, you know, 86 x 28 hours a day. So I have like collecting food, you know, living. Sort of like Gathering.",0.950092613697052,0 days 00:08:24.700000,0 days 00:08:51.600000,03/03/22,220303_001_me.wav
46," So, if not Farms, then what?",0.8159403800964355,0 days 00:08:53.200000,0 days 00:08:55,03/03/22,220303_001_me.wav
47," An anarchic, if you don't have funds, then what?",0.898949384689331,0 days 00:08:55.600000,0 days 00:09:00.300000,03/03/22,220303_001_me.wav
48," So, what would you do? Would you cut them away?",0.9180110692977905,0 days 00:09:04.700000,0 days 00:09:06.700000,03/03/22,220303_001_me.wav
49," Families of subsistence Farms. Yeah, I forgot his enormous amounts of of Salvation and then Cycles.",0.8636373281478882,0 days 00:09:08,0 days 00:09:19.700000,03/03/22,220303_001_me.wav
50, Order trying to look like manually increased population.,0.82301265001297,0 days 00:09:20.800000,0 days 00:09:24.500000,03/03/22,220303_001_me.wav
51," Poor poor creature more vacations again. Yeah, because it was so awesome. Fish Ali, propped up populations with with these my phones.",0.8668527603149414,0 days 00:09:31.800000,0 days 00:09:40,03/03/22,220303_001_me.wav
52," Been happening for thousands of years, tragedy of the commons as well.",0.9424355030059814,0 days 00:09:41.200000,0 days 00:09:44.600000,03/03/22,220303_001_me.wav
53," Tell the Great Depression. Depression was famine, came diamonds diamonds, a diamond. That's like the most natural thing in the station.",0.8809493184089661,0 days 00:09:51.300000,0 days 00:10:15.500000,03/03/22,220303_001_me.wav
54, Tax collection rights to the British indigenous leaders.,0.8029377460479736,0 days 00:10:16.100000,0 days 00:10:22.200000,03/03/22,220303_001_me.wav
55, Okay.,0.8618996143341064,0 days 00:10:24.700000,0 days 00:10:25.300000,03/03/22,220303_001_me.wav
56," I'm going to stop by for one time and were happening, but people could recognize it because it like natural, like what made the crops Could Happen whether to make it bad. So, people leaders had set it up. Like they said, they don't really care about the citizen. So there was no stockpiling for the harder time because he didn't care about the local population who have been arming, you know, like like like for-profit corporate structures. You don't, then I said, to the death goes from being like to buy you a Coke, buy buy that buy that buy the other argument of the eagle, whatever, that would be a good thing.",0.9596030116081238,0 days 00:10:28,0 days 00:11:15.700000,03/03/22,220303_001_me.wav
