,sentence,sentence_confidence,start_time,end_time,date,original_audio
0,I think it was on the table next to the bed.,0.9062461853027344,0 days 00:00:09,0 days 00:00:12.400000,02/25/22,220225_001_me.wav
1, You should come from.,0.8606166839599609,0 days 00:00:13.900000,0 days 00:00:16.400000,02/25/22,220225_001_me.wav
2, Are they cut them off VR?,0.8480298519134521,0 days 00:00:28.300000,0 days 00:00:31.100000,02/25/22,220225_001_me.wav
3," No, yeah, that's definitely choking.",0.8905007243156433,0 days 00:00:34.200000,0 days 00:00:37,02/25/22,220225_001_me.wav
4, Houses.,0.8873947858810425,0 days 00:00:38.100000,0 days 00:00:38.800000,02/25/22,220225_001_me.wav
5, Okay.,1.0,0 days 00:00:51.800000,0 days 00:00:52.500000,02/25/22,220225_001_me.wav
6, See you on the sidewalk.,0.9479604959487915,0 days 00:00:56.400000,0 days 00:00:58.100000,02/25/22,220225_001_me.wav
7, someone threw a,0.6042449474334717,0 days 00:01:21,0 days 00:01:22.800000,02/25/22,220225_001_me.wav
8, I'll make you.,0.3376457691192627,0 days 00:03:20.600000,0 days 00:03:24.800000,02/25/22,220225_001_me.wav
9," Thank you, son.",0.9623787999153137,0 days 00:03:29.500000,0 days 00:03:30.400000,02/25/22,220225_001_me.wav
10, It is kind of iconic.,0.9012511372566223,0 days 00:03:42.400000,0 days 00:03:44.100000,02/25/22,220225_001_me.wav
11, Isaac Hayes.,0.8505901098251343,0 days 00:03:56,0 days 00:03:57.500000,02/25/22,220225_001_me.wav
12, Why didn't you?,0.8064739108085632,0 days 00:04:04.600000,0 days 00:04:05.500000,02/25/22,220225_001_me.wav
13," Strawberry, I like him.",0.6966520547866821,0 days 00:04:11.800000,0 days 00:04:15.800000,02/25/22,220225_001_me.wav
14," and like,",0.5745028257369995,0 days 00:04:34.800000,0 days 00:04:35.400000,02/25/22,220225_001_me.wav
15, Remind me hit the Vape once before you take a shower.,0.8449944853782654,0 days 00:04:52.500000,0 days 00:04:55.500000,02/25/22,220225_001_me.wav
16, Me too.,0.831717848777771,0 days 00:05:11,0 days 00:05:11.700000,02/25/22,220225_001_me.wav
17, I'm so go to block.,0.7522662878036499,0 days 00:05:46.100000,0 days 00:05:47.600000,02/25/22,220225_001_me.wav
18, I don't know. The dogs looking at me.,0.847214937210083,0 days 00:05:55.300000,0 days 00:05:56.900000,02/25/22,220225_001_me.wav
19, Is that what's his name?,0.5774990916252136,0 days 00:05:58.100000,0 days 00:05:59.100000,02/25/22,220225_001_me.wav
20, I want to see.,0.7875469326972961,0 days 00:06:21.100000,0 days 00:06:22.900000,02/25/22,220225_001_me.wav
21, It's really fantastic.,0.9820849895477295,0 days 00:06:25.700000,0 days 00:06:27.100000,02/25/22,220225_001_me.wav
22, Can you wash them?,0.5723652243614197,0 days 00:06:29.200000,0 days 00:06:30,02/25/22,220225_001_me.wav
23, Did you tell him anything to Fahrenheit?,0.8727635741233826,0 days 00:06:31.200000,0 days 00:06:33.200000,02/25/22,220225_001_me.wav
24, I don't worry about.,0.9099959135055542,0 days 00:06:35,0 days 00:06:40.300000,02/25/22,220225_001_me.wav
25, I was very,0.9236898422241211,0 days 00:06:48,0 days 00:06:49.100000,02/25/22,220225_001_me.wav
26, Oh my God.,0.7884491086006165,0 days 00:06:59,0 days 00:06:59.800000,02/25/22,220225_001_me.wav
27, He is just for a little while.,0.7853207588195801,0 days 00:07:03.100000,0 days 00:07:05.500000,02/25/22,220225_001_me.wav
28," Oh my God, this is like",0.9876289963722229,0 days 00:07:19.500000,0 days 00:07:20.800000,02/25/22,220225_001_me.wav
29, Ashkenazi Jewish people look.,0.9682821035385132,0 days 00:07:29.700000,0 days 00:07:33,02/25/22,220225_001_me.wav
30, Why does parents?,0.7311725616455078,0 days 00:07:55.700000,0 days 00:07:58.100000,02/25/22,220225_001_me.wav
31," I've been having such a cordon of episodes like shit, our worldview. Final changes in the barn. When the one that is like kind of changing the contacts.",0.8921872973442078,0 days 00:07:59.600000,0 days 00:08:12.900000,02/25/22,220225_001_me.wav
32, Is a really really nice balance of political views. There's a pretty far left cuz it's and there's some like hot pussy.,0.8599730134010315,0 days 00:08:22,0 days 00:08:36.300000,02/25/22,220225_001_me.wav
33, The girl that looks like so black hair polivia.,0.6219167709350586,0 days 00:08:37.800000,0 days 00:08:41.600000,02/25/22,220225_001_me.wav
34, She's a little too bosses.,0.7987117171287537,0 days 00:08:43.700000,0 days 00:08:46,02/25/22,220225_001_me.wav
35, Have you seen us that? It's kind of like a,0.8008184432983398,0 days 00:08:59.800000,0 days 00:09:02.400000,02/25/22,220225_001_me.wav
