,sentence,sentence_confidence,start_time,end_time,date,original_audio
0,That makes.,0.9346239566802979,0 days 00:00:00,0 days 00:00:00.400000,04/01/22,220401_003_me.wav
1," But the, but the forms. I like the entire point of, like, the forms. It's our negation of the component forms are in a gation of, of reality of totally what I say, isn't the entire like concept of the Potomac forms, is that there's a reality more real than the real. The light above it from which everything is manufactured. From what?",0.9628163576126099,0 days 00:00:01.700000,0 days 00:00:27.300000,04/01/22,220401_003_me.wav
2," No.... The mountain is is, is, is manufactured from some kind of idea Mountain, you know about some wood, but.",0.9357674717903137,0 days 00:00:30.400000,0 days 00:00:39.600000,04/01/22,220401_003_me.wav
3," In terms of it being so, yeah, but the only thing is that our reality, even our reality isn't.",0.8720411062240601,0 days 00:00:40.200000,0 days 00:00:57.300000,04/01/22,220401_003_me.wav
4, Truth.. Is.,0.8786851167678833,0 days 00:00:58.700000,0 days 00:01:00.900000,04/01/22,220401_003_me.wav
5," You know, and he's basically inspired Play-Doh or whatever. But basically his whole thing is, like, what is unit? Like there's a lion that's rendered and gold, you know.",0.9475010633468628,0 days 00:01:06.500000,0 days 00:01:16.900000,04/01/22,220401_003_me.wav
6," What, what is the lion like the lion is gold? And what is the gold that you have? No access to the forms? Except through their method in the only way we'd like them being like mountains and flowers, but they're the only access to the real that we have. No, but there is no like that. Everlasting in the unfathomable depths of the craggy, istone. Mountain isn't Now isn't that? That is not in perfect at all. It is. It is it is it is it. It is impressive and it is impressive upon you like Beyond any shadow of a doubt, you know,",0.9615011215209961,0 days 00:01:17.900000,0 days 00:01:55.300000,04/01/22,220401_003_me.wav
7," It's only in fathomable for you. No comprehension. I can totally like that. It was a really interesting question out of the eagle, so that if the Giants about us, like, how would we see things differently, but still to the, to the giant sea, note to the Giants? There is also you know, that the that the Giants would also have that place out. You know, the Giants would also have that place. So cool would be. Who would be this unfathomable? Just like presents into that mean, you know.",0.9440984129905701,0 days 00:01:55.800000,0 days 00:02:32.900000,04/01/22,220401_003_me.wav
8, Unfathomable * 22.,0.7272710800170898,0 days 00:02:33.500000,0 days 00:02:35.600000,04/01/22,220401_003_me.wav
9," Deep lake is it just like, you know, there's no chance we can get these ideas of like of imperfection of out of ideas of like, you know, an unfathomable depth. What is that? You know, that does exist for all, you know, no matter what I mean, space is being like the best, you know, like that is true like, you know, and when you, when you saw it, when you started, when you started to look at some of the way in, which like, that the behavior of waves, you know, I'm waveforms how everything even like, atoms and singular things going to bide by Newtonian physics when we measure them are, in fact, just wave wave phones and the opposite position of them. Actually, then I'll let you know.",0.9544281363487244,0 days 00:02:45.900000,0 days 00:03:32.900000,04/01/22,220401_003_me.wav
