,sentence,sentence_confidence,start_time,end_time,date,original_audio
0,Why was it the whole time?,0.9087604880332947,0 days 00:00:19.300000,0 days 00:00:20.900000,02/25/22,220225_003_me.wav
1,"So so, so someone today.",0.8448454141616821,0 days 00:00:39.900000,0 days 00:00:42.400000,02/25/22,220225_003_me.wav
2, Olympics.,0.9265314936637878,0 days 00:00:43.600000,0 days 00:00:44.400000,02/25/22,220225_003_me.wav
3, At the table.,0.7253063321113586,0 days 00:01:13,0 days 00:01:14,02/25/22,220225_003_me.wav
4, Can you order a heart?,0.663934588432312,0 days 00:01:30.800000,0 days 00:01:32.300000,02/25/22,220225_003_me.wav
5, Working on.,0.6655744910240173,0 days 00:01:47.200000,0 days 00:01:49,02/25/22,220225_003_me.wav
6, Still at the walk in.,0.5416954755783081,0 days 00:01:55.700000,0 days 00:01:57,02/25/22,220225_003_me.wav
7, Just getting ready to.,0.8172528147697449,0 days 00:02:15.600000,0 days 00:02:16.900000,02/25/22,220225_003_me.wav
8, Because I had done.,0.9479342103004456,0 days 00:02:43.800000,0 days 00:02:45.200000,02/25/22,220225_003_me.wav
9, If the culprit.,0.8477196097373962,0 days 00:09:33.300000,0 days 00:09:34.200000,02/25/22,220225_003_me.wav
10, America's my milk is expired.,0.9591609835624695,0 days 00:09:41.700000,0 days 00:09:44.100000,02/25/22,220225_003_me.wav
11, I'm done cuz I would love to get something for like some like really cold to drink from the Hop.,0.8816027641296387,0 days 00:09:45.800000,0 days 00:09:54.400000,02/25/22,220225_003_me.wav
12, What's your name?,0.656651496887207,0 days 00:09:57.300000,0 days 00:09:57.800000,02/25/22,220225_003_me.wav
13, Music. I like that one. This refreshes.,0.767667829990387,0 days 00:10:00.700000,0 days 00:10:04.700000,02/25/22,220225_003_me.wav
14, You like that idea?,0.8855394721031189,0 days 00:10:06.700000,0 days 00:10:07.400000,02/25/22,220225_003_me.wav
15, Do that. Let's go get a refreshment.,0.9513101577758789,0 days 00:10:11.500000,0 days 00:10:13.700000,02/25/22,220225_003_me.wav
