,sentence,sentence_confidence,start_time,end_time,date,original_audio
0,The Box.,0.9308502674102783,0 days 00:00:11.200000,0 days 00:00:12.500000,02/25/22,220225_006_me.wav
1," We should hang out on one of the old nature books, like if we didn't like him and I think we would have thought that he was, might have been pretty terrible. We're not him. I think we would have thought he would was pretty terrible. And now my God. Then",0.932792067527771,0 days 00:00:15.400000,0 days 00:00:38.100000,02/25/22,220225_006_me.wav
2," Oh, and Shannon has to be with you.",0.8388428092002869,0 days 00:00:40,0 days 00:00:42.800000,02/25/22,220225_006_me.wav
3, Frontline.,0.8143460154533386,0 days 00:00:45.200000,0 days 00:00:46,02/25/22,220225_006_me.wav
4, I'll leave it there at the Y is a visiting. It's kind of is kind of melodramatic.,0.6805247068405151,0 days 00:00:54.700000,0 days 00:00:59,02/25/22,220225_006_me.wav
5, I know you were talking about yesterday.,0.6854516267776489,0 days 00:01:06.900000,0 days 00:01:09.800000,02/25/22,220225_006_me.wav
6," That's okay, too.",0.7684023976325989,0 days 00:01:11.700000,0 days 00:01:13.500000,02/25/22,220225_006_me.wav
7," Like, I don't know why he's got stuck in like that phase of History. I think they should have moved on. There was like so much that can be said about every other portion is, especially exactly.",0.9360300302505493,0 days 00:01:24.100000,0 days 00:01:37.800000,02/25/22,220225_006_me.wav
8," Wanting to use that and stuff. Like you can tell when that happens like when you see it was a say, is that that's a killing you Darlings. Like you have to like, get rid of them.",0.8612451553344727,0 days 00:01:43.200000,0 days 00:01:54.100000,02/25/22,220225_006_me.wav
9, You're so silly.,0.791113555431366,0 days 00:01:59.500000,0 days 00:02:00.300000,02/25/22,220225_006_me.wav
10," They made a real Jesus passed in Lake, Washington.",0.8310056328773499,0 days 00:02:01.600000,0 days 00:02:04,02/25/22,220225_006_me.wav
11," Yeah, I know. He was Brown.",0.9201090931892395,0 days 00:02:08.200000,0 days 00:02:10.200000,02/25/22,220225_006_me.wav
12, My name is Jewish.,0.6217761039733887,0 days 00:02:13.600000,0 days 00:02:14.600000,02/25/22,220225_006_me.wav
13, Yeah.,0.8492624163627625,0 days 00:02:17.800000,0 days 00:02:18.200000,02/25/22,220225_006_me.wav
14," Yeah, but like Palestinian Jews, I like, you know, I don't like to do not like two brown either. I kind of like that, pretty, they're pretty what? But like that, like round that, you know, that like like, like a run like a, you know, what? She got. Like a little dog is getting. Do you know? It's like that. They are very Smiley, like, Mediterranean Vibes like Italians Jose. You, yeah. I know. It know. It is it. It's like, I'm not sure if it's like it, especially classifying it because it's kind of like, yeah, exactly.",0.9374508261680603,0 days 00:02:22.100000,0 days 00:02:53.400000,02/25/22,220225_006_me.wav
15, A picture of the new messages.,0.5716614127159119,0 days 00:02:57.200000,0 days 00:03:01,02/25/22,220225_006_me.wav
16," No, I have to prepare him the B like that and I had to clean up the apartment. I have to like the type to do a bunch and they want to come over and say hi to Doug. I don't think I don't know if I have time for that. You know, I mean, I would have liked a lot of assignments weekends. I like touching pretty weird. I have like during the week at like, no luck and will run all night, all of the assignments of my week. I do on this Friday, monday-friday Sunday and Monday.",0.9504296779632568,0 days 00:03:03.700000,0 days 00:03:32.100000,02/25/22,220225_006_me.wav
17," Permit Monday to. Yeah, so it's like it's all the week. It was just going to ask you during the week. I can like really I don't know if I know your schedule.",0.8842974305152893,0 days 00:03:32.700000,0 days 00:03:42.300000,02/25/22,220225_006_me.wav
18," Oh, yeah, that's it's really tough cuz they're so many assays and somebody would have ended suck so much. I barely have to guide. You don't even have to go to class. Thanks finop in my data science Capstone class. It's once a week, but it's only 1 hour and 15 minutes like meet with like that. Didn't people like not like him like to be a GroupMe things. Yeah. I like that Mondays and Wednesdays know I've got Lawson.",0.9424980282783508,0 days 00:03:46.700000,0 days 00:04:14,02/25/22,220225_006_me.wav
19," I don't like that, you don't.",0.6481737494468689,0 days 00:04:19.800000,0 days 00:04:21.400000,02/25/22,220225_006_me.wav
20, 94 W 22nd.,0.36757907271385193,0 days 00:04:25,0 days 00:04:26.800000,02/25/22,220225_006_me.wav
21," He spends all his time in the library, So I end up seeing and then a bunch of ultimate lie. I feel like",0.9167633652687073,0 days 00:04:29.400000,0 days 00:04:36.400000,02/25/22,220225_006_me.wav
22, Jesus Christ.,0.9385070204734802,0 days 00:04:38.300000,0 days 00:04:39.500000,02/25/22,220225_006_me.wav
23, Prehop something like treated.,0.8471352458000183,0 days 00:04:41.500000,0 days 00:04:43.700000,02/25/22,220225_006_me.wav
24, I'm going to go home.,0.9635763168334961,0 days 00:04:44.900000,0 days 00:04:46.200000,02/25/22,220225_006_me.wav
25, Thank you so much.,0.9860442876815796,0 days 00:04:47.600000,0 days 00:04:48.800000,02/25/22,220225_006_me.wav
26, I'm going to go home.,0.9838284254074097,0 days 00:04:50,0 days 00:04:50.900000,02/25/22,220225_006_me.wav
27, And fix everything up and went back over to you. He going to walk them.,0.816990315914154,0 days 00:04:52.100000,0 days 00:04:57.100000,02/25/22,220225_006_me.wav
28, What are you doing for dinner?,0.9876289963722229,0 days 00:04:58.200000,0 days 00:04:59.400000,02/25/22,220225_006_me.wav
29, We'll figure it out.,0.9098213911056519,0 days 00:05:03.600000,0 days 00:05:04.500000,02/25/22,220225_006_me.wav
30, How fat?,0.5872361063957214,0 days 00:19:41.200000,0 days 00:19:43.300000,02/25/22,220225_006_me.wav
31, Yeah.,0.7901643514633179,0 days 00:26:13.400000,0 days 00:26:13.700000,02/25/22,220225_006_me.wav
32, Sex right in the middle of this.,0.8170422911643982,0 days 00:28:23.600000,0 days 00:28:25.800000,02/25/22,220225_006_me.wav
33, What they say?,0.7878890037536621,0 days 00:28:35.500000,0 days 00:28:36.200000,02/25/22,220225_006_me.wav
34, I'll just pack up and leave.,0.8538638949394226,0 days 00:28:40,0 days 00:28:42.400000,02/25/22,220225_006_me.wav
35," So I'm just just do, let me let's go home and we can buy to my house right now and just something really quick, but I can do it after we eat on Selena.",0.8902021646499634,0 days 00:28:52.500000,0 days 00:29:06.400000,02/25/22,220225_006_me.wav
36," Can I see? Can I put everything in this? Well, just have to make both engines to 412 Mimosa, like it's really strange. It's like, it's been a really easy though, much the whole time since our Focus has been so easy. Old other works. I got you like,",0.8968546986579895,0 days 00:29:09.900000,0 days 00:29:26.200000,02/25/22,220225_006_me.wav
37, can you give a strange now?,0.705157458782196,0 days 00:29:27.700000,0 days 00:29:29.800000,02/25/22,220225_006_me.wav
38, I can just get very unclear instructions. So and that's like men to make it hotter. So,0.8927964568138123,0 days 00:29:32.300000,0 days 00:29:38.600000,02/25/22,220225_006_me.wav
39, Demons getting shut down.,0.9265021085739136,0 days 00:29:50.900000,0 days 00:29:52.200000,02/25/22,220225_006_me.wav
40, I feel lucky.,0.9591338038444519,0 days 00:29:56.200000,0 days 00:29:57.100000,02/25/22,220225_006_me.wav
41, That's why I've been distant. The life was talking to me sucks.,0.8705830574035645,0 days 00:29:58.300000,0 days 00:30:00.800000,02/25/22,220225_006_me.wav
42, I saw the life of the energy gradually leaving you. My soul.,0.8466472029685974,0 days 00:30:02.200000,0 days 00:30:07.300000,02/25/22,220225_006_me.wav
43," Now, I will spend it needed today.",0.842151939868927,0 days 00:30:12.300000,0 days 00:30:14.200000,02/25/22,220225_006_me.wav
44, I think I know what I might missed.,0.9155949950218201,0 days 00:30:17.200000,0 days 00:30:19.100000,02/25/22,220225_006_me.wav
45, I'm just not feeling it.,0.9633995890617371,0 days 00:30:22.300000,0 days 00:30:23.600000,02/25/22,220225_006_me.wav
46, Maybe just wasn't feeling it.,0.8908581733703613,0 days 00:30:25.200000,0 days 00:30:26.500000,02/25/22,220225_006_me.wav
47, What's what can you shut up?,0.7561113238334656,0 days 00:30:33.600000,0 days 00:30:34.700000,02/25/22,220225_006_me.wav
48, Getting kind of funny in this.,0.8412508368492126,0 days 00:31:03.400000,0 days 00:31:04.800000,02/25/22,220225_006_me.wav
49, Aopa. Say this to mini bike.,0.6523014903068542,0 days 00:31:10,0 days 00:31:11.900000,02/25/22,220225_006_me.wav
50, Singapore to India.,0.657172679901123,0 days 00:31:31.700000,0 days 00:31:32.800000,02/25/22,220225_006_me.wav
51," Yeah, I know so much as memory, but like I think if I see any of them, I'll stop seeing a different side of you that before like I might have, you know, my cousins. Like cultural aspect it. You did it alone clips.",0.9285669922828674,0 days 00:31:46.100000,0 days 00:32:13.400000,02/25/22,220225_006_me.wav
52, Do it like a little like like physics problem.,0.8626390695571899,0 days 00:32:16.200000,0 days 00:32:20.600000,02/25/22,220225_006_me.wav
53, Weather may be.,0.5336598753929138,0 days 00:32:28.100000,0 days 00:32:31.800000,02/25/22,220225_006_me.wav
54, That would have been really bad.,0.980846643447876,0 days 00:32:33.100000,0 days 00:32:35.800000,02/25/22,220225_006_me.wav
55, There's a y Uno with you.,0.9042503833770752,0 days 00:32:39.900000,0 days 00:32:47.200000,02/25/22,220225_006_me.wav
56, I need some money today.,0.8255465626716614,0 days 00:32:53.700000,0 days 00:32:55,02/25/22,220225_006_me.wav
57, A gent. I generally get like five hours every two weeks. So I'm like 15 bucks an hour type. What why didn't you get it? Just know the month?,0.8627563118934631,0 days 00:32:57.400000,0 days 00:33:05.900000,02/25/22,220225_006_me.wav
58, Are you going to apply for like head to through some shit like that?,0.8649619221687317,0 days 00:33:08.800000,0 days 00:33:12.800000,02/25/22,220225_006_me.wav
59, That's fine.,0.8270878791809082,0 days 00:33:15.600000,0 days 00:33:16.300000,02/25/22,220225_006_me.wav
60," Oh, no worries. Thank you.",0.9691101312637329,0 days 00:33:19.800000,0 days 00:33:21.700000,02/25/22,220225_006_me.wav
61," Yeah, I don't got it.",0.8494158983230591,0 days 00:33:25.500000,0 days 00:33:27.500000,02/25/22,220225_006_me.wav
62," I, I spent more time at the Hub when I was a freshman and like I said, I stopped sending any time. Yeah, I just haven't been there yet.",0.9047913551330566,0 days 00:33:32.600000,0 days 00:33:41.600000,02/25/22,220225_006_me.wav
63," Yeah, but that's next stock. Yes. I can really eat them. Don't make good food. And I like all of the other place, has a bad attitude in American Grill, fat, good. You know, what's this?",0.9212718605995178,0 days 00:33:44.600000,0 days 00:33:56.900000,02/25/22,220225_006_me.wav
64, What are you thinking about?,0.9341913461685181,0 days 00:34:10.500000,0 days 00:34:11.400000,02/25/22,220225_006_me.wav
65, What do you thinking about?,0.8538999557495117,0 days 00:34:12.500000,0 days 00:34:13.500000,02/25/22,220225_006_me.wav
66, About what?,0.9858688116073608,0 days 00:34:17.600000,0 days 00:34:18.500000,02/25/22,220225_006_me.wav
67, Thinking about Cloudland Canyon.,0.7484968900680542,0 days 00:34:24.200000,0 days 00:34:26,02/25/22,220225_006_me.wav
68, Logistics.,0.9703779220581055,0 days 00:34:29.700000,0 days 00:34:31.100000,02/25/22,220225_006_me.wav
69," Yeah, I know.",0.9749215245246887,0 days 00:34:32.400000,0 days 00:34:33.400000,02/25/22,220225_006_me.wav
70," Do you know, I was like when you meet someone else in the wild and you like on you realize that like, oh my God, you like also graduated from CNC like 4 years old that being a point of connection. I'm going to make sure I actively avoid that person. If I log into it. It's a bad sign.",0.9569769501686096,0 days 00:34:41.800000,0 days 00:34:59.700000,02/25/22,220225_006_me.wav
71," But like actively, like try to avoid someone else if I meet them. And then going to my school like rosin Beacon Point of connection. I'm going to make sure that it's the opposite. Nah. Nah, that's really not. I like, I'm definitely not coming coffees. It seems he parties in my like I'm done and that's really freaking. No more, seems he parties with no graduation party. No. Oh no.",0.9349252581596375,0 days 00:35:01.200000,0 days 00:35:29.900000,02/25/22,220225_006_me.wav
72," Is mom is like doing one at his Professor, Garry's Garry's house. Who's Gary Gilbert as a religious. Can I have a couple, different options, Simone, Simone, the boat?",0.9175435304641724,0 days 00:35:33.100000,0 days 00:35:54.100000,02/25/22,220225_006_me.wav
73, In Gatlinburg.,0.8444572687149048,0 days 00:35:56.300000,0 days 00:35:57,02/25/22,220225_006_me.wav
74," Because what we're going to do for food. When we have pizza, we have not.",0.8964088559150696,0 days 00:35:59.300000,0 days 00:36:04,02/25/22,220225_006_me.wav
75," We have chicken ginger, miso soup. That's very small. And then I kind of want to go get some groceries. We can also make a cheese cuz I have the tomato soup and wake up.",0.9133589267730713,0 days 00:36:12.400000,0 days 00:36:27.100000,02/25/22,220225_006_me.wav
76," Oh my God, what happened to all my food disappeared?",0.6769446134567261,0 days 00:36:28.600000,0 days 00:36:32.700000,02/25/22,220225_006_me.wav
77, Maybe.,0.9742106795310974,0 days 00:36:34.100000,0 days 00:36:34.800000,02/25/22,220225_006_me.wav
78, Trader Joe's.,0.924319863319397,0 days 00:36:38.400000,0 days 00:36:39.200000,02/25/22,220225_006_me.wav
79," Don't do that, or I can go to the shop you off.",0.9647614359855652,0 days 00:36:41.400000,0 days 00:36:44.900000,02/25/22,220225_006_me.wav
80," Yeah, I know. It's like can I come down with the food? We can have it catch up?",0.8741732835769653,0 days 00:36:46.100000,0 days 00:36:51.400000,02/25/22,220225_006_me.wav
81," No, I'm going to go to.",0.5482046008110046,0 days 00:36:59.300000,0 days 00:37:06.600000,02/25/22,220225_006_me.wav
82," Okay, cool, and I need food.",0.8456564545631409,0 days 00:37:10.400000,0 days 00:37:12,02/25/22,220225_006_me.wav
83," Let's go grab something to do like a raise of Faust, wrong than Trader. Joe's. Yeah, we can do that.",0.9074012637138367,0 days 00:37:13.200000,0 days 00:37:17.600000,02/25/22,220225_006_me.wav
