,sentence,sentence_confidence,start_time,end_time,date,original_audio
0,"Like, I'd like another one.",0.7060014009475708,0 days 00:00:22.900000,0 days 00:00:25,03/14/22,220314_001_others.wav
1,Lubbock.,0.8502832651138306,0 days 00:00:34.200000,0 days 00:00:34.800000,03/14/22,220314_001_others.wav
2, Not supposed to eat so much to eat.,0.8150985240936279,0 days 00:00:39.800000,0 days 00:00:46.300000,03/14/22,220314_001_others.wav
3," But I don't think Mark is like, biggest for like, the bad guy.",0.8627389669418335,0 days 00:00:50.300000,0 days 00:00:54.100000,03/14/22,220314_001_others.wav
4, Burger and mac and cheese. I think her.,0.825465202331543,0 days 00:01:02.400000,0 days 00:01:04.700000,03/14/22,220314_001_others.wav
5, Chile.,0.4815851151943207,0 days 00:01:12.400000,0 days 00:01:15.700000,03/14/22,220314_001_others.wav
6, Douglas.,0.6537359356880188,0 days 00:01:29.900000,0 days 00:01:30.600000,03/14/22,220314_001_others.wav
7, Make my top 5.,0.8403139114379883,0 days 00:01:32.100000,0 days 00:01:33,03/14/22,220314_001_others.wav
8, I can only have 5 *.,0.7815465331077576,0 days 00:01:35.400000,0 days 00:01:37.300000,03/14/22,220314_001_others.wav
9, What I do.,0.6544396281242371,0 days 00:01:46.300000,0 days 00:01:47.100000,03/14/22,220314_001_others.wav
10, Free day for breakfast.,0.7062979340553284,0 days 00:01:50.700000,0 days 00:01:51.700000,03/14/22,220314_001_others.wav
11, Good.,0.7844647765159607,0 days 00:01:54.900000,0 days 00:01:55.400000,03/14/22,220314_001_others.wav
12," Thank you, would love.",0.7459231019020081,0 days 00:01:58.300000,0 days 00:02:00.200000,03/14/22,220314_001_others.wav
13, Sweetest like launches and shit like that. Like one of those flavors of a cream cheese bagel.,0.8970610499382019,0 days 00:02:02.300000,0 days 00:02:07.200000,03/14/22,220314_001_others.wav
14, Manning going on.,0.8424047827720642,0 days 00:02:11.800000,0 days 00:02:13.500000,03/14/22,220314_001_others.wav
15, Penis.,0.257182240486145,0 days 00:02:25.500000,0 days 00:02:26,03/14/22,220314_001_others.wav
16," therapeutic, man, they didn't",0.4272467792034149,0 days 00:02:31.300000,0 days 00:02:32.900000,03/14/22,220314_001_others.wav
17," For a while. And he's like a long fucking, he's like a man, like Curly silver hair. That just blowing nose and teacher, you know, they play at school.",0.8727714419364929,0 days 00:02:37.500000,0 days 00:03:05.200000,03/14/22,220314_001_others.wav
18, Cuz I forgot to do it. I mean like Danish schnapps a rock or something and anytime. Someone says spoil you have to take a shot of it and you just get like ridiculously drunk just like,0.8763504028320312,0 days 00:03:06.500000,0 days 00:03:27.900000,03/14/22,220314_001_others.wav
19, I truly want.,0.7230938076972961,0 days 00:03:31.600000,0 days 00:03:32.500000,03/14/22,220314_001_others.wav
20, Is.,0.8492313027381897,0 days 00:03:35.200000,0 days 00:03:35.700000,03/14/22,220314_001_others.wav
21, Do you think you'd like?,0.515577495098114,0 days 00:03:38.200000,0 days 00:03:39.300000,03/14/22,220314_001_others.wav
22, I need a drink.,0.6587024331092834,0 days 00:03:40.600000,0 days 00:03:41.300000,03/14/22,220314_001_others.wav
23, Is it?,0.661882221698761,0 days 00:03:47.700000,0 days 00:03:48.800000,03/14/22,220314_001_others.wav
24, Bun in a book.,0.6898905038833618,0 days 00:03:57.900000,0 days 00:03:59.500000,03/14/22,220314_001_others.wav
25, It doesn't become like it.,0.9599257707595825,0 days 00:04:01.700000,0 days 00:04:03.200000,03/14/22,220314_001_others.wav
26, The way to get drunk.,0.7932597398757935,0 days 00:04:04.100000,0 days 00:04:05.300000,03/14/22,220314_001_others.wav
27, Ron drink.,0.8106896877288818,0 days 00:04:13.300000,0 days 00:04:13.900000,03/14/22,220314_001_others.wav
28, I hate American people.,0.9331564903259277,0 days 00:04:15.600000,0 days 00:04:17.300000,03/14/22,220314_001_others.wav
29," Yeah, they're lovely.",0.9471208453178406,0 days 00:04:19.400000,0 days 00:04:20.300000,03/14/22,220314_001_others.wav
30, Part of the Norwegians.,0.7243707180023193,0 days 00:04:22.500000,0 days 00:04:23.700000,03/14/22,220314_001_others.wav
31, Gainesville and Suites.,0.5122893452644348,0 days 00:04:27.200000,0 days 00:04:28.800000,03/14/22,220314_001_others.wav
32, Mr.,0.3697929382324219,0 days 00:04:44.300000,0 days 00:04:45.900000,03/14/22,220314_001_others.wav
