,sentence,sentence_confidence,start_time,end_time,date,original_audio
0,At what time is it?,0.8221784830093384,0 days 00:01:09.800000,0 days 00:01:10.600000,03/22/22,220322_001_others.wav
1,"Oh, I'm okay. We are very we're going to be late.",0.8891320824623108,0 days 00:01:11.200000,0 days 00:01:17.500000,03/22/22,220322_001_others.wav
2, Hey.,0.81124347448349,0 days 00:01:40.500000,0 days 00:01:40.800000,03/22/22,220322_001_others.wav
3," Yeah, I know. It's Sunday.",0.8226262927055359,0 days 00:01:42.500000,0 days 00:01:44,03/22/22,220322_001_others.wav
4," Oh, yeah.",0.959022045135498,0 days 00:01:46.300000,0 days 00:01:47,03/22/22,220322_001_others.wav
5, If no one.,0.8879163265228271,0 days 00:01:56.200000,0 days 00:01:57.400000,03/22/22,220322_001_others.wav
6, Your parents when they are going to have so much fun.,0.8102654814720154,0 days 00:02:05.800000,0 days 00:02:10.600000,03/22/22,220322_001_others.wav
7, Yeah.,0.8487601280212402,0 days 00:02:13,0 days 00:02:13.400000,03/22/22,220322_001_others.wav
8, Home with all those enchiladas.,0.8714150190353394,0 days 00:02:17.200000,0 days 00:02:18.400000,03/22/22,220322_001_others.wav
9," Yeah, pretty much sun.",0.6195455193519592,0 days 00:02:24.600000,0 days 00:02:26.500000,03/22/22,220322_001_others.wav
10, I don't know.,0.9821977615356445,0 days 00:02:28.700000,0 days 00:02:29.500000,03/22/22,220322_001_others.wav
11, I don't really I just ate there because everyone is,0.8537735939025879,0 days 00:02:32.800000,0 days 00:02:36.500000,03/22/22,220322_001_others.wav
12, The Hyatt.,0.7755632400512695,0 days 00:02:44.700000,0 days 00:02:45.400000,03/22/22,220322_001_others.wav
13, That.,0.651626467704773,0 days 00:02:52.900000,0 days 00:02:56,03/22/22,220322_001_others.wav
14, They are.,0.9720082879066467,0 days 00:02:59.800000,0 days 00:03:00.300000,03/22/22,220322_001_others.wav
15, I don't know.,0.44746068120002747,0 days 00:03:07.500000,0 days 00:03:08.100000,03/22/22,220322_001_others.wav
16, Yeah.,0.8487551212310791,0 days 00:03:16.100000,0 days 00:03:16.500000,03/22/22,220322_001_others.wav
17, Do you have in your mom? Have a good conversation?,0.9716213345527649,0 days 00:03:20,0 days 00:03:21.700000,03/22/22,220322_001_others.wav
18," Coronavirus, Virginia.",0.312710165977478,0 days 00:03:31.100000,0 days 00:03:32.800000,03/22/22,220322_001_others.wav
19, Family park.,0.8294058442115784,0 days 00:03:41,0 days 00:03:42.200000,03/22/22,220322_001_others.wav
20, We both love talking about politics.,0.7366517186164856,0 days 00:03:44.200000,0 days 00:03:46,03/22/22,220322_001_others.wav
21, Are there?,0.4300878942012787,0 days 00:03:56.400000,0 days 00:03:56.900000,03/22/22,220322_001_others.wav
22, Leprechaun.,0.5757296681404114,0 days 00:03:58.100000,0 days 00:03:59.100000,03/22/22,220322_001_others.wav
23, I'm firmly on the go with the flow is no. Yeah.,0.9001589417457581,0 days 00:04:03.700000,0 days 00:04:08.200000,03/22/22,220322_001_others.wav
24, Oh my God.,0.9536981582641602,0 days 00:04:20.700000,0 days 00:04:21.700000,03/22/22,220322_001_others.wav
25," Yeah, I got.",0.9546160101890564,0 days 00:04:34.700000,0 days 00:04:36.600000,03/22/22,220322_001_others.wav
26, Yeah.,0.8514479994773865,0 days 00:04:41.700000,0 days 00:04:42.100000,03/22/22,220322_001_others.wav
27, And I think we're all the better for it. Yeah.,0.9310346841812134,0 days 00:04:50.100000,0 days 00:04:53.800000,03/22/22,220322_001_others.wav
28, I'm so happy for you back.,0.8116728663444519,0 days 00:05:10.500000,0 days 00:05:12,03/22/22,220322_001_others.wav
29, You Clawson tell you cuz until 4.,0.809766948223114,0 days 00:05:22.100000,0 days 00:05:25.200000,03/22/22,220322_001_others.wav
30," I'm just going to go to the library and then,",0.970194935798645,0 days 00:05:28.800000,0 days 00:05:32.400000,03/22/22,220322_001_others.wav
31, 5:30.,0.6441121697425842,0 days 00:05:33.800000,0 days 00:05:35.800000,03/22/22,220322_001_others.wav
32, And I like it. I really become comfortable here.,0.7750170826911926,0 days 00:05:37.400000,0 days 00:05:42.500000,03/22/22,220322_001_others.wav
33, Like be here.,0.6672211289405823,0 days 00:05:43.800000,0 days 00:05:44.700000,03/22/22,220322_001_others.wav
34," anime sites because I'm like,",0.7528257369995117,0 days 00:05:49.700000,0 days 00:05:51.700000,03/22/22,220322_001_others.wav
35, I haven't really been doing it.,0.9856827259063721,0 days 00:05:53.600000,0 days 00:05:56.300000,03/22/22,220322_001_others.wav
36, I haven't.,0.9555781483650208,0 days 00:06:13.700000,0 days 00:06:14.600000,03/22/22,220322_001_others.wav
37," Finally, I won, like finish this project. What?",0.7697907090187073,0 days 00:06:17.600000,0 days 00:06:23.900000,03/22/22,220322_001_others.wav
38," You know, I've been like filed an ounce. I can quit and then I can like move on selected.",0.9019729495048523,0 days 00:06:26,0 days 00:06:32.300000,03/22/22,220322_001_others.wav
39, Hey.,0.7993864417076111,0 days 00:06:37.300000,0 days 00:06:37.700000,03/22/22,220322_001_others.wav
40," Donovan, Ray broke up.",0.7285497188568115,0 days 00:06:44.700000,0 days 00:06:46.400000,03/22/22,220322_001_others.wav
41, Yeah.,0.8484216332435608,0 days 00:06:56.500000,0 days 00:06:56.900000,03/22/22,220322_001_others.wav
42, Let's get coffee at 3:30.,0.9133232235908508,0 days 00:07:05.100000,0 days 00:07:08.500000,03/22/22,220322_001_others.wav
43," Alright, cannot fucking wait to go to India.",0.8122431039810181,0 days 00:07:12.700000,0 days 00:07:14.700000,03/22/22,220322_001_others.wav
44, And now we design it.,0.8241950273513794,0 days 00:07:18.700000,0 days 00:07:19.900000,03/22/22,220322_001_others.wav
45, We should plan it.,0.9534468054771423,0 days 00:07:22.300000,0 days 00:07:23.500000,03/22/22,220322_001_others.wav
46," okay, I was, I mean",0.9821195602416992,0 days 00:07:25.700000,0 days 00:07:27.900000,03/22/22,220322_001_others.wav
47," You didn't, what didn't you? Oh, yeah.",0.866117000579834,0 days 00:07:44.100000,0 days 00:07:46.800000,03/22/22,220322_001_others.wav
48, Like one way.,0.8794312477111816,0 days 00:07:49.900000,0 days 00:07:51,03/22/22,220322_001_others.wav
49, Unbelievable.,0.9732511639595032,0 days 00:07:55.300000,0 days 00:07:56.300000,03/22/22,220322_001_others.wav
50, Oh my God.,0.7988736033439636,0 days 00:07:59.700000,0 days 00:08:00.400000,03/22/22,220322_001_others.wav
51, Iran will pay for our driver.,0.7993106245994568,0 days 00:08:13.800000,0 days 00:08:15.500000,03/22/22,220322_001_others.wav
52, I think the Wi-Fi.,0.8228223919868469,0 days 00:08:17.700000,0 days 00:08:19.300000,03/22/22,220322_001_others.wav
53, One of them.,0.7998087406158447,0 days 00:08:25.900000,0 days 00:08:27.500000,03/22/22,220322_001_others.wav
