,sentence,sentence_confidence,start_time,end_time,date,original_audio
0,A doing.,0.8820521831512451,0 days 00:00:03.700000,0 days 00:00:05.400000,04/06/22,220406_002_others.wav
1, Girls.,0.7298879623413086,0 days 00:00:30.800000,0 days 00:00:32.100000,04/06/22,220406_002_others.wav
2," What, you know me.",0.7001039981842041,0 days 00:00:50.100000,0 days 00:00:52,04/06/22,220406_002_others.wav
3, Never watched.,0.9573174715042114,0 days 00:00:57.300000,0 days 00:00:58.300000,04/06/22,220406_002_others.wav
4," because of it, that's like,",0.8638348579406738,0 days 00:00:59.700000,0 days 00:01:00.900000,04/06/22,220406_002_others.wav
5, Every.,0.7977995872497559,0 days 00:01:02.400000,0 days 00:01:03,04/06/22,220406_002_others.wav
6, Wallet. That sounded like we've been me and outfit.,0.7486173510551453,0 days 00:01:05.800000,0 days 00:01:08.900000,04/06/22,220406_002_others.wav
7, It is.,0.9938145279884338,0 days 00:01:12.300000,0 days 00:01:13,04/06/22,220406_002_others.wav
8," Girl, we went to baldy and it was cold, and I was and Emily went to the creek out Trevor. And we went and saw her walking in the",0.8185302019119263,0 days 00:01:21.300000,0 days 00:01:33.300000,04/06/22,220406_002_others.wav
9, Submerge an offering and maybe the offerings for us. Why can't it be? We are part of,0.8851999044418335,0 days 00:01:34.400000,0 days 00:01:41,04/06/22,220406_002_others.wav
10, Which of the roses and you put the pills all through the car and it was so freezing cold?,0.8344619870185852,0 days 00:01:41.500000,0 days 00:01:46.800000,04/06/22,220406_002_others.wav
11, Open dresses.,0.7992405891418457,0 days 00:01:49.700000,0 days 00:01:50.700000,04/06/22,220406_002_others.wav
12, Funeral.,0.888861358165741,0 days 00:01:53,0 days 00:01:54.700000,04/06/22,220406_002_others.wav
13," I,",0.5089951753616333,0 days 00:02:01.700000,0 days 00:02:02.300000,04/06/22,220406_002_others.wav
14, I did this guy.,0.7017198204994202,0 days 00:02:16.500000,0 days 00:02:17.300000,04/06/22,220406_002_others.wav
