,sentence,sentence_confidence,start_time,end_time,date,original_audio
0,Gas me up. Which way. Do you say?,0.8913494348526001,0 days 00:00:00.200000,0 days 00:00:05.300000,03/07/22,220307_008_me.wav
1, Who sang what they say? I love them enough for you. That's insane.,0.7841201424598694,0 days 00:00:08.800000,0 days 00:00:17.800000,03/07/22,220307_008_me.wav
2, The Joshua Tree set football.,0.7927390336990356,0 days 00:00:23,0 days 00:00:24.900000,03/07/22,220307_008_me.wav
3, It's not a happy ending for the Mystic.,0.7958780527114868,0 days 00:00:28.700000,0 days 00:00:30.400000,03/07/22,220307_008_me.wav
4," He sounds like the hardships that come from this, it's like really close and I feel like that there's an initially that comes from diagnosing. A problem deciding TV back many times after that, but like us in the long run, do a little, you know, like it's not like something you could do ovaries. So, I need to consider whether on the side with her New York still, my base of operations, excetera excetera.",0.9450136423110962,0 days 00:00:30.900000,0 days 00:01:06.800000,03/07/22,220307_008_me.wav
5," he was like,",0.9876291155815125,0 days 00:01:08.200000,0 days 00:01:10.400000,03/07/22,220307_008_me.wav
6," Are just like getting people on from various backgrounds, you know, and you know, like the tell Jonathan Pacheco Bell.",0.8419445753097534,0 days 00:01:11.800000,0 days 00:01:26.900000,03/07/22,220307_008_me.wav
7, Let me really funny. I think he would love that.,0.8143352270126343,0 days 00:01:29.100000,0 days 00:01:31.900000,03/07/22,220307_008_me.wav
8, Screaming.,0.43074023723602295,0 days 00:01:42.500000,0 days 00:01:43.100000,03/07/22,220307_008_me.wav
9," Read. So what I like the language that people use to talk about housing and select from lot of groups that door which is like where like people about like random not having his bike. He went on it once just sitting and like the first post he saw was like like black man, like like what to do.",0.9360442161560059,0 days 00:01:43.200000,0 days 00:02:02.900000,03/07/22,220307_008_me.wav
10, Oh my God.,0.5727171301841736,0 days 00:02:04.700000,0 days 00:02:05.700000,03/07/22,220307_008_me.wav
11," Answer like, there's all these apps were people just talked in. So what do you want? What I want to do or what he's charging me to do. Is it to gather all of these different references to? And I thought this is something your model you were talking about the other day, the bias one is still, I gather these different language that uses of steroid work on reframing so that like in advocacy you can like and work with those like work with those issues and like, figure out how to reach out because he says you're going to have your opposition but the party that you're going to have your position and then the most ripe and that's where reframing really is like important. So yeah, I'm going to start looking through all. These warnings are going cuz I told him a little bit about how is alienated from Scarsdale going to be like. So I can I ask",0.9617984890937805,0 days 00:02:07.300000,0 days 00:02:58,03/07/22,220307_008_me.wav
12," Play quiet and Ashley. I don't know. Cuz like I didn't for a long time in the scheme of South Asians are not on, you know, block and lot. Next people. Like I just like I don't I didn't feel valid claiming anything. But I was when I got here I start realizing like microaggressions and he likes it was really like validating and I don't like talking a lot about like he was like I'm warning you you're going to need to be able to a lot to read through these. Like, I can't even stomach like next door and Citizen and like Facebook groups all we know grandma wants like, Gina and Gina might have to go let you know that like in Edgewood. Like meeting house for like old white ladies.",0.9508362412452698,0 days 00:02:58.100000,0 days 00:03:43.100000,03/07/22,220307_008_me.wav
