,sentence,sentence_confidence,start_time,end_time,date,original_audio
0,"And that we go on Highway name is Genesis Euro and the share is called in the Dreamhouse. It's a memoir by Carmen Maria Machado and it's about a boy who finds herself in a relief where the things are great at first, but then it starts with a partner. Unfortunately is domestic abusing her, and so angry in increments of little chapters, you know, and and eats chapter. It's titled when things are kind of a different. Like, some of them are metaphors. Some of them are just like anecdotes and bits of ways of Storytelling.",0.9443392157554626,0 days 00:00:01,0 days 00:00:55.700000,11/30/21,211130_001_others.wav
1,"And yeah, my I first right and then we were going to do like a little book club just the two of us fl. Oz first. Yeah.",0.8842846155166626,0 days 00:00:57.400000,0 days 00:01:14.800000,11/30/21,211130_001_others.wav
2," I was just like,",0.7938318848609924,0 days 00:01:23.500000,0 days 00:01:24.800000,11/30/21,211130_001_others.wav
3, really important for me to see what happens. Then just leave.,0.7846910357475281,0 days 00:01:26.400000,0 days 00:01:29.900000,11/30/21,211130_001_others.wav
4," Okay, I got it, right.",0.5736925005912781,0 days 00:01:42,0 days 00:01:49.700000,11/30/21,211130_001_others.wav
5, Hello.,0.9725742340087891,0 days 00:02:00.600000,0 days 00:02:01.200000,11/30/21,211130_001_others.wav
6, Awesome.,0.9665788412094116,0 days 00:02:10.900000,0 days 00:02:11.600000,11/30/21,211130_001_others.wav
7, Spotlight on.,0.8393021821975708,0 days 00:02:13.200000,0 days 00:02:15.400000,11/30/21,211130_001_others.wav
8, Can you please tell me why this book is Malin Akerman?,0.7455030679702759,0 days 00:02:20.200000,0 days 00:02:24.200000,11/30/21,211130_001_others.wav
9," Differences, even apologize about that.",0.7465360164642334,0 days 00:02:30.700000,0 days 00:02:34.700000,11/30/21,211130_001_others.wav
10, Oh.,0.5382482409477234,0 days 00:02:43.700000,0 days 00:02:44.100000,11/30/21,211130_001_others.wav
11," Forget to give us a brief introduction. Hello. My name is Genesis gyro on Dreamhouse. It's a memoir and it's basically highlights. The story of this lesbian woman who this relationship and that first. Everything is amazing. And until unfortunately, she goes and so it's broken down into each title of the Dreamhouse something, you know, an older Motor, Ford bills and they're already in like ways to kind of",0.9191319346427917,0 days 00:02:47.200000,0 days 00:03:30.500000,11/30/21,211130_001_others.wav
12," I first read the summer, with my girlfriend, and we had decided to do a little like mini book club. I'm just the two of us in this way because everybody has specially in the media would have had, you know, articles anything in the specially like violence. Because that's not very common, especially common, and especially within, you know, that eat but within everybody to because a domestic violence Survivor for sexual assault Survivor, the late. Look in some capacity, just, you know, from some of the stuff that I have experienced as a child. And I think it was that methadone.",0.9634414315223694,0 days 00:03:31.700000,0 days 00:04:29.100000,11/30/21,211130_001_others.wav
13," Give a Little Bit Of Hope, some people that it's possible to get through it and just spread awareness.",0.9453372955322266,0 days 00:04:29.900000,0 days 00:04:34.900000,11/30/21,211130_001_others.wav
14, What about the wild?,0.7994109392166138,0 days 00:04:43.800000,0 days 00:04:46,11/30/21,211130_001_others.wav
15, That's a tough one.,0.976455569267273,0 days 00:04:53.400000,0 days 00:04:54.300000,11/30/21,211130_001_others.wav
16, I think.,0.9876290559768677,0 days 00:04:56.700000,0 days 00:04:57.500000,11/30/21,211130_001_others.wav
17," It's all so much something that I learned. It was something that was like, emphasize a little bit more that I would have.",0.8737051486968994,0 days 00:04:58.700000,0 days 00:05:03.600000,11/30/21,211130_001_others.wav
18," How people's voices aren't always heard, the book where she has been a victim of domestic violence. And if he out of self-defense, had had ended up killing her abuser and, you know, it was completely punishing and it's in the eyes of the court and just seeing when, you know, my friend, I said, he's not to that extent, you know.",0.9490458369255066,0 days 00:05:04.900000,0 days 00:05:34.300000,11/30/21,211130_001_others.wav
19, So much as him.,0.791843056678772,0 days 00:05:36.200000,0 days 00:05:37.100000,11/30/21,211130_001_others.wav
20, Right now.,0.8137304782867432,0 days 00:05:43.100000,0 days 00:05:44.800000,11/30/21,211130_001_others.wav
21," so,",0.8847602009773254,0 days 00:05:49.100000,0 days 00:05:49.500000,11/30/21,211130_001_others.wav
22," I want to see anybody who's just a really interesting book for anybody like this in the way that it was written. It's, it does have a ton of different writing within it for an adventure section 2. And so, you know, even if you don't have to fire someone in the lgbtq community, if you know, domestic violence with this book, just as much as I need money.",0.9562743902206421,0 days 00:05:51.400000,0 days 00:06:18.300000,11/30/21,211130_001_others.wav
23, When you finish.,0.8066741824150085,0 days 00:06:19.600000,0 days 00:06:22.300000,11/30/21,211130_001_others.wav
24, Excited.,0.9742279648780823,0 days 00:06:26,0 days 00:06:27.100000,11/30/21,211130_001_others.wav
25, Send.,0.41938748955726624,0 days 00:06:30.100000,0 days 00:06:31.200000,11/30/21,211130_001_others.wav
26, Curious.,0.948632001876831,0 days 00:06:33.500000,0 days 00:06:34.200000,11/30/21,211130_001_others.wav
27, We got it.,0.8430539965629578,0 days 00:06:39.300000,0 days 00:06:39.800000,11/30/21,211130_001_others.wav
