,sentence,sentence_confidence,start_time,end_time,date,original_audio
0,a warrior season 3,0.710705041885376,0 days 00:00:00,0 days 00:00:14,04/01/22,220401_003_others.wav
1, bindestreck,0.07566529512405396,0 days 00:00:15,0 days 00:00:17.700000,04/01/22,220401_003_others.wav
2, something in fireplace our whatever it is fucking Life,0.7835389375686646,0 days 00:00:31.100000,0 days 00:01:09.300000,04/01/22,220401_003_others.wav
3, gör assistent,0.173556849360466,0 days 00:01:13.700000,0 days 00:01:15.100000,04/01/22,220401_003_others.wav
4, sing me to sleep now.,0.6225200295448303,0 days 00:01:27.600000,0 days 00:01:30.300000,04/01/22,220401_003_others.wav
5, the perfection,0.20935924351215363,0 days 00:01:36.900000,0 days 00:01:38.600000,04/01/22,220401_003_others.wav
6," Like It Like That of perfection and white Sometimes I wish nothing, but I have to leave. Now I am in a Million a fact about it like a result is created.",0.771157443523407,0 days 00:01:40.100000,0 days 00:02:35.800000,04/01/22,220401_003_others.wav
7, nej,0.2547014355659485,0 days 00:02:40,0 days 00:03:05.300000,04/01/22,220401_003_others.wav
8, av,0.3939365744590759,0 days 00:03:11.600000,0 days 00:03:12.600000,04/01/22,220401_003_others.wav
9," Yes of course, namn som går in i Stevens",0.7253071665763855,0 days 00:03:13.500000,0 days 00:03:59.200000,04/01/22,220401_003_others.wav
10, Amal like you,0.6310625672340393,0 days 00:04:12,0 days 00:04:21.200000,04/01/22,220401_003_others.wav
11, Johan Sandberg box,0.38803544640541077,0 days 00:04:24.100000,0 days 00:04:27.200000,04/01/22,220401_003_others.wav
12, V75 and you are Hanna How much would like to talk with Life Leica Volvo a25e Nokias reality and accounts and you have the force of background to the place and time and I need something.,0.8308225274085999,0 days 00:04:37.500000,0 days 00:05:25.300000,04/01/22,220401_003_others.wav
13, resultat Powerplay,0.3873499929904938,0 days 00:05:29.500000,0 days 00:05:56.400000,04/01/22,220401_003_others.wav
14, Dani M lyrics,0.1560487151145935,0 days 00:05:58.900000,0 days 00:06:02.500000,04/01/22,220401_003_others.wav
15, child författare,0.23171232640743256,0 days 00:06:06.400000,0 days 00:06:21.700000,04/01/22,220401_003_others.wav
16, Du är bäst,0.5076437592506409,0 days 00:06:22.800000,0 days 00:06:27.800000,04/01/22,220401_003_others.wav
17, Ja.,0.4592164158821106,0 days 00:06:35.400000,0 days 00:06:35.900000,04/01/22,220401_003_others.wav
18, The Four Seasons In what is the Supreme house,0.7231997847557068,0 days 00:06:56.600000,0 days 00:07:00.900000,04/01/22,220401_003_others.wav
19, I like it.,0.36494866013526917,0 days 00:07:02.400000,0 days 00:07:04.100000,04/01/22,220401_003_others.wav
20, I was a but I am in the band.,0.23885853588581085,0 days 00:07:12.800000,0 days 00:07:18.800000,04/01/22,220401_003_others.wav
21, tomorrow that everything right,0.6636559367179871,0 days 00:07:28.100000,0 days 00:07:34.400000,04/01/22,220401_003_others.wav
22, I am,0.9220046997070312,0 days 00:07:37.300000,0 days 00:07:38.500000,04/01/22,220401_003_others.wav
23, started reading interviews,0.7179273962974548,0 days 00:07:39.300000,0 days 00:07:41.800000,04/01/22,220401_003_others.wav
24, what,0.43144458532333374,0 days 00:08:20.200000,0 days 00:08:21.100000,04/01/22,220401_003_others.wav
25, är,0.6423166394233704,0 days 00:08:28.400000,0 days 00:08:32.100000,04/01/22,220401_003_others.wav
26, Here I am am a cup prizes and Jazz Club träningsaffär z35 Christmas på music Flow covid-19 really lovely. Rise Like a Alberts the level of the morning baby i Gävle idag.,0.8880610466003418,0 days 00:08:36.100000,0 days 00:09:26,04/01/22,220401_003_others.wav
27, Congratulations There you like working now I am thinking of the iron will leave me.,0.6954334378242493,0 days 00:09:36.300000,0 days 00:09:52.900000,04/01/22,220401_003_others.wav
28," Ja den här phonelife, Friday okej.",0.6416500210762024,0 days 00:09:53.900000,0 days 00:09:57.600000,04/01/22,220401_003_others.wav
29, Jag är Michaels år.,0.6848925948143005,0 days 00:10:41.900000,0 days 00:10:46.400000,04/01/22,220401_003_others.wav
30, Ja aj aj fuck fuck,0.5779300928115845,0 days 00:10:55,0 days 00:10:59.400000,04/01/22,220401_003_others.wav
31, the diaper fairy weed,0.6181972622871399,0 days 00:11:01.700000,0 days 00:11:04.400000,04/01/22,220401_003_others.wav
32, Åsa y,0.4890638589859009,0 days 00:11:33.500000,0 days 00:11:40.100000,04/01/22,220401_003_others.wav
33, Norway,0.10118429362773895,0 days 00:11:43.300000,0 days 00:11:45.200000,04/01/22,220401_003_others.wav
34, ice cream,0.2638825476169586,0 days 00:11:55.600000,0 days 00:11:57.300000,04/01/22,220401_003_others.wav
35, Joey King,0.11252328753471375,0 days 00:12:01.500000,0 days 00:12:03.100000,04/01/22,220401_003_others.wav
36, nej,0.9220046997070312,0 days 00:12:23.200000,0 days 00:12:24.600000,04/01/22,220401_003_others.wav
37, vad är,0.6118828058242798,0 days 00:12:27,0 days 00:12:28.500000,04/01/22,220401_003_others.wav
