,sentence,sentence_confidence,start_time,end_time,date,original_audio
0,That's incorrect.,0.5177559852600098,0 days 00:00:00,0 days 00:00:01.500000,02/24/22,220224_003_me.wav
1," I like, if we had Kevin's.",0.8629591464996338,0 days 00:00:05.500000,0 days 00:00:07.100000,02/24/22,220224_003_me.wav
2," Winning number told before like I asked to serve estimate cost of something all that number or something. If we give in, if we will gladly put in that number to a thousand points. Fast National Data. First initials that if I could come back till Tuesday, fax the way in which we see the actual out. But like I said, I'm down and Josh's.",0.9459720849990845,0 days 00:00:08.300000,0 days 00:00:31.600000,02/24/22,220224_003_me.wav
3, I'm the 15 years of experience giving the same case of this woman.,0.9244439005851746,0 days 00:00:32.900000,0 days 00:00:37.500000,02/24/22,220224_003_me.wav
4, Who is shoplifting ring to die?,0.7244827747344971,0 days 00:00:38.800000,0 days 00:00:42.800000,02/24/22,220224_003_me.wav
5," Another has wrecked, you know, and one of the dice is right to spend nine one of the last affect me at 3, right? When reading the phone case and everything like that and they roll two dice at the beginning. You know, when I asked out what they think is a suitable sentence for this, those that had the dice that rolls and 9 8 months, their goal to buy for the 3.5 Mi Lewis University university.",0.9379959106445312,0 days 00:00:43.800000,0 days 00:01:10.600000,02/24/22,220224_003_me.wav
6," Like the river, this outcome of this random event that just put a number in your mind. Totally like a fact instead of",0.8917787075042725,0 days 00:01:11.500000,0 days 00:01:17.600000,02/24/22,220224_003_me.wav
7," So like any of the the Electoral offices when I do like deciding on cases, you know the same thing happens.",0.8839263916015625,0 days 00:01:19.100000,0 days 00:01:28.500000,02/24/22,220224_003_me.wav
8," It's it's like we're totally like extremely really biased on this this house like a real fucking life is what racism comes in the mail because he's like, I told Lisa Consciousness like",0.9098547101020813,0 days 00:01:29.400000,0 days 00:01:41.200000,02/24/22,220224_003_me.wav
9, Adjust limit the sphere.,0.5927306413650513,0 days 00:01:42.300000,0 days 00:01:46.300000,02/24/22,220224_003_me.wav
10, This is the Pod image moving towards more like nombe. And even if it was a human we all like we are both making decisions.,0.8808632493019104,0 days 00:01:49.400000,0 days 00:02:05,02/24/22,220224_003_me.wav
11, videos of,0.8069576025009155,0 days 00:02:12,0 days 00:02:12.800000,02/24/22,220224_003_me.wav
12, Troy.,0.8282554149627686,0 days 00:02:15.900000,0 days 00:02:16.500000,02/24/22,220224_003_me.wav
13," 10, + 2.",0.2691117823123932,0 days 00:02:17.300000,0 days 00:02:18.200000,02/24/22,220224_003_me.wav
14, Stopping.,0.9240831136703491,0 days 00:02:27.600000,0 days 00:02:28.900000,02/24/22,220224_003_me.wav
15," If it's someone, you know, that text.",0.9544704556465149,0 days 00:02:38.700000,0 days 00:02:40.400000,02/24/22,220224_003_me.wav
16," No, thanks.",0.980420708656311,0 days 00:03:22.100000,0 days 00:03:23.200000,02/24/22,220224_003_me.wav
17, Chapter book.,0.8669574856758118,0 days 00:03:56.200000,0 days 00:03:57.200000,02/24/22,220224_003_me.wav
