,sentence,sentence_confidence,start_time,end_time,date,original_audio
0,Japp,0.4430457353591919,0 days 00:00:39.600000,0 days 00:00:40.400000,03/28/22,220328_002_others.wav
1, to work,0.7688092589378357,0 days 00:00:41.700000,0 days 00:00:45.400000,03/28/22,220328_002_others.wav
2, right,0.4256809651851654,0 days 00:01:37.500000,0 days 00:01:42,03/28/22,220328_002_others.wav
3, hej,0.6465728878974915,0 days 00:01:56.100000,0 days 00:01:58.400000,03/28/22,220328_002_others.wav
4, I want that the River Jordan,0.6434553265571594,0 days 00:01:59,0 days 00:02:02.500000,03/28/22,220328_002_others.wav
5, porn,0.9220046997070312,0 days 00:02:25.700000,0 days 00:02:26.700000,03/28/22,220328_002_others.wav
6, Ring pappa.,0.667907178401947,0 days 00:02:27.700000,0 days 00:02:28.900000,03/28/22,220328_002_others.wav
7, Vilken just nu tack för idag.,0.6133729815483093,0 days 00:02:29.700000,0 days 00:02:45,03/28/22,220328_002_others.wav
8, Ja jag andas also.,0.47413474321365356,0 days 00:02:46.900000,0 days 00:03:02.300000,03/28/22,220328_002_others.wav
9," My Music Can you fuck me and I can, do you like me?",0.8387335538864136,0 days 00:03:04.200000,0 days 00:03:29.200000,03/28/22,220328_002_others.wav
10, Är du någonting annat?,0.47270798683166504,0 days 00:03:50.200000,0 days 00:03:55.700000,03/28/22,220328_002_others.wav
11, NRJ,0.4387400150299072,0 days 00:04:03.500000,0 days 00:04:04.900000,03/28/22,220328_002_others.wav
12, Tracy Beaker,0.7334827184677124,0 days 00:04:09.200000,0 days 00:04:10.700000,03/28/22,220328_002_others.wav
13, Jag vill inte att du ska kunna bevisa.,0.5586496591567993,0 days 00:04:16.200000,0 days 00:04:21.200000,03/28/22,220328_002_others.wav
14, kommer hem,0.6141148209571838,0 days 00:04:26.400000,0 days 00:04:29.600000,03/28/22,220328_002_others.wav
15, Ja.,0.6973628997802734,0 days 00:04:32,0 days 00:04:32,03/28/22,220328_002_others.wav
16, Anne,0.2884212136268616,0 days 00:04:35.900000,0 days 00:04:37.700000,03/28/22,220328_002_others.wav
17, Okej.,0.6431613564491272,0 days 00:04:47.300000,0 days 00:04:47.800000,03/28/22,220328_002_others.wav
18, bröd,0.19247955083847046,0 days 00:04:52.500000,0 days 00:04:54.800000,03/28/22,220328_002_others.wav
19," Hej vännen, Hej Hello",0.5529887676239014,0 days 00:05:13.400000,0 days 00:05:23,03/28/22,220328_002_others.wav
20, hej,0.8959805369377136,0 days 00:06:04.900000,0 days 00:06:07.400000,03/28/22,220328_002_others.wav
21, Dark,0.08854731172323227,0 days 00:06:14.100000,0 days 00:06:14.900000,03/28/22,220328_002_others.wav
22, shut down,0.6564809083938599,0 days 00:06:16,0 days 00:06:17.300000,03/28/22,220328_002_others.wav
23, too much,0.29420503973960876,0 days 00:06:23.500000,0 days 00:06:32.900000,03/28/22,220328_002_others.wav
24, Hej Wow,0.3957095146179199,0 days 00:06:37.200000,0 days 00:06:40.400000,03/28/22,220328_002_others.wav
25, byta batteri till häktesplan,0.32529333233833313,0 days 00:07:06.300000,0 days 00:07:13.600000,03/28/22,220328_002_others.wav
26, Google,0.34510841965675354,0 days 00:07:15.800000,0 days 00:07:20.100000,03/28/22,220328_002_others.wav
27, Okej.,0.9220046997070312,0 days 00:07:36.900000,0 days 00:07:38.100000,03/28/22,220328_002_others.wav
28, Ring Isak och sen.,0.480153888463974,0 days 00:07:44.400000,0 days 00:07:51.900000,03/28/22,220328_002_others.wav
29, Vad är Modus,0.7641058564186096,0 days 00:07:53.800000,0 days 00:07:57.900000,03/28/22,220328_002_others.wav
30, Värnamo loppis,0.31634053587913513,0 days 00:08:00.200000,0 days 00:08:02.300000,03/28/22,220328_002_others.wav
31, just like men,0.6743857860565186,0 days 00:08:06.100000,0 days 00:08:10.700000,03/28/22,220328_002_others.wav
32, Ja.,0.7483140826225281,0 days 00:08:20.400000,0 days 00:08:20.400000,03/28/22,220328_002_others.wav
33, perturabo,0.14633570611476898,0 days 00:08:30,0 days 00:08:31.500000,03/28/22,220328_002_others.wav
34, I cancel the interview with Focus Raven,0.6709704995155334,0 days 00:08:41.300000,0 days 00:08:45.100000,03/28/22,220328_002_others.wav
35, Kombat padel,0.4638550281524658,0 days 00:08:46.900000,0 days 00:08:48.200000,03/28/22,220328_002_others.wav
36, hej,0.458275705575943,0 days 00:08:57.200000,0 days 00:08:57.900000,03/28/22,220328_002_others.wav
37, tummeli,0.14803679287433624,0 days 00:09:10.900000,0 days 00:09:12.300000,03/28/22,220328_002_others.wav
38, detsamma home I know I am ready to,0.8970295190811157,0 days 00:09:26.100000,0 days 00:09:29.900000,03/28/22,220328_002_others.wav
39, I like radio.,0.6955980658531189,0 days 00:09:38.500000,0 days 00:09:39.700000,03/28/22,220328_002_others.wav
40, I Need You In My App,0.7011771202087402,0 days 00:09:48.700000,0 days 00:09:51.800000,03/28/22,220328_002_others.wav
41, it's crazy,0.9220046997070312,0 days 00:09:52.900000,0 days 00:09:55.400000,03/28/22,220328_002_others.wav
42, desolated,0.0945117324590683,0 days 00:09:59.700000,0 days 00:10:01,03/28/22,220328_002_others.wav
43, ställ,0.8720653653144836,0 days 00:10:05.500000,0 days 00:10:06.400000,03/28/22,220328_002_others.wav
44, Robert Frank,0.44272372126579285,0 days 00:10:07.700000,0 days 00:10:09.400000,03/28/22,220328_002_others.wav
45, Hallå,0.2784840166568756,0 days 00:10:21.900000,0 days 00:10:25.100000,03/28/22,220328_002_others.wav
46, Roblox,0.31803545355796814,0 days 00:10:50.300000,0 days 00:10:55.400000,03/28/22,220328_002_others.wav
47, Nashville,0.3770054876804352,0 days 00:10:57,0 days 00:10:58.200000,03/28/22,220328_002_others.wav
48, Frida,0.10811037570238113,0 days 00:10:59.700000,0 days 00:11:04.600000,03/28/22,220328_002_others.wav
49, ring Lasse J,0.3568362891674042,0 days 00:11:26.700000,0 days 00:11:28.700000,03/28/22,220328_002_others.wav
50, begagnat PS4,0.13311782479286194,0 days 00:11:42.600000,0 days 00:11:44.500000,03/28/22,220328_002_others.wav
51, Nygård,0.25831127166748047,0 days 00:11:50.300000,0 days 00:11:51.800000,03/28/22,220328_002_others.wav
52, pennywise,0.6875699758529663,0 days 00:11:52.800000,0 days 00:11:55,03/28/22,220328_002_others.wav
53, Henning,0.463209867477417,0 days 00:11:59.700000,0 days 00:12:01,03/28/22,220328_002_others.wav
54, How dare you?,0.9220046997070312,0 days 00:12:08.600000,0 days 00:12:12.300000,03/28/22,220328_002_others.wav
55, Jo.,0.10308349132537842,0 days 00:12:15.900000,0 days 00:12:20,03/28/22,220328_002_others.wav
56, mina,0.1191549152135849,0 days 00:12:23.300000,0 days 00:12:24.100000,03/28/22,220328_002_others.wav
57, dopverser,0.2319520264863968,0 days 00:12:26.800000,0 days 00:12:31.600000,03/28/22,220328_002_others.wav
58, flyg,0.8226978778839111,0 days 00:12:39,0 days 00:12:41,03/28/22,220328_002_others.wav
59, Sorry John,0.591083288192749,0 days 00:12:45.600000,0 days 00:12:48.100000,03/28/22,220328_002_others.wav
60, help,0.4121808409690857,0 days 00:12:54.400000,0 days 00:12:55.900000,03/28/22,220328_002_others.wav
61, designer,0.22966982424259186,0 days 00:12:57.900000,0 days 00:13:00.400000,03/28/22,220328_002_others.wav
62, fyrhjuling,0.6940122246742249,0 days 00:13:22.600000,0 days 00:13:24.900000,03/28/22,220328_002_others.wav
63, bacchanal,0.26310503482818604,0 days 00:13:35.300000,0 days 00:13:36.400000,03/28/22,220328_002_others.wav
64, migrän,0.15429088473320007,0 days 00:13:39.800000,0 days 00:13:40.900000,03/28/22,220328_002_others.wav
65, Which,0.13994719088077545,0 days 00:13:45.100000,0 days 00:13:47,03/28/22,220328_002_others.wav
66, Okej.,0.9220046997070312,0 days 00:13:49.800000,0 days 00:13:56.200000,03/28/22,220328_002_others.wav
67, Army,0.1612824946641922,0 days 00:14:16.800000,0 days 00:14:17.700000,03/28/22,220328_002_others.wav
68, the color combination,0.9220046997070312,0 days 00:14:19.300000,0 days 00:14:21.100000,03/28/22,220328_002_others.wav
69, bebis,0.3482832908630371,0 days 00:14:30.600000,0 days 00:14:31.700000,03/28/22,220328_002_others.wav
70, Ja.,0.7232891321182251,0 days 00:14:33.700000,0 days 00:14:33.700000,03/28/22,220328_002_others.wav
71, Open console.,0.7097488045692444,0 days 00:14:35.200000,0 days 00:14:36.600000,03/28/22,220328_002_others.wav
72, vart,0.1870100349187851,0 days 00:14:38.100000,0 days 00:14:38.700000,03/28/22,220328_002_others.wav
73, Kanske inte den 5 september 9.,0.24977542459964752,0 days 00:14:41.700000,0 days 00:14:45.300000,03/28/22,220328_002_others.wav
74, Go 6.45,0.37296754121780396,0 days 00:14:57.300000,0 days 00:15:01.100000,03/28/22,220328_002_others.wav
75, Highwon,0.3469363749027252,0 days 00:15:06.100000,0 days 00:15:07.300000,03/28/22,220328_002_others.wav
76, I would be king.,0.35451290011405945,0 days 00:15:14.800000,0 days 00:15:16.100000,03/28/22,220328_002_others.wav
77, Hejsan,0.13926784694194794,0 days 00:15:18.700000,0 days 00:15:20,03/28/22,220328_002_others.wav
78, Joakim,0.445515513420105,0 days 00:15:21.700000,0 days 00:15:22.900000,03/28/22,220328_002_others.wav
79, ha,0.3214401304721832,0 days 00:15:48.700000,0 days 00:15:49.700000,03/28/22,220328_002_others.wav
80, hej,0.3444218039512634,0 days 00:17:09.400000,0 days 00:17:10.100000,03/28/22,220328_002_others.wav
81, Hawaii,0.597277820110321,0 days 00:17:54.100000,0 days 00:18:00.900000,03/28/22,220328_002_others.wav
82, Addnature,0.6045001745223999,0 days 00:18:07.100000,0 days 00:18:08.500000,03/28/22,220328_002_others.wav
83, Haga wundies,0.6230423450469971,0 days 00:18:19.700000,0 days 00:18:24.600000,03/28/22,220328_002_others.wav
84, Nej tack,0.887176513671875,0 days 00:18:33.500000,0 days 00:18:35.500000,03/28/22,220328_002_others.wav
85, Thank you,0.9220046997070312,0 days 00:18:46.800000,0 days 00:18:48.600000,03/28/22,220328_002_others.wav
86, Ja.,0.2870522141456604,0 days 00:19:21.300000,0 days 00:19:22.400000,03/28/22,220328_002_others.wav
87, kan,0.1862933188676834,0 days 00:19:41.200000,0 days 00:19:43,03/28/22,220328_002_others.wav
88, difference,0.3861115574836731,0 days 00:19:51.300000,0 days 00:19:52.300000,03/28/22,220328_002_others.wav
89, Oh my God,0.19460242986679077,0 days 00:20:09.500000,0 days 00:20:13.200000,03/28/22,220328_002_others.wav
90, The River,0.3185950517654419,0 days 00:21:05.400000,0 days 00:21:06.700000,03/28/22,220328_002_others.wav
