,sentence,sentence_confidence,start_time,end_time,date,original_audio
0,"Unlock something like fucked up a lot for a while. He's like, you know, like Buddies.",0.8818263411521912,0 days 00:00:00,0 days 00:00:08.800000,04/03/22,220403_001_others.wav
1, Public housing in the same off this week.,0.9413642883300781,0 days 00:00:13.800000,0 days 00:00:18.700000,04/03/22,220403_001_others.wav
2," Liza, oh boy.",0.8388426899909973,0 days 00:00:36.800000,0 days 00:00:44.800000,04/03/22,220403_001_others.wav
3," I want to look in Zillow, think it'll be fun. It's so fun for me to find places. I think cuz it comes out of, like, a past, like, genuine, like need to know.",0.9210543036460876,0 days 00:00:50.600000,0 days 00:01:01.100000,04/03/22,220403_001_others.wav
4, Yeah.,0.8487327098846436,0 days 00:01:09.400000,0 days 00:01:10,04/03/22,220403_001_others.wav
5, Will be there.,0.5652925968170166,0 days 00:01:18.200000,0 days 00:01:18.800000,04/03/22,220403_001_others.wav
6, July.,0.8792027235031128,0 days 00:01:19.500000,0 days 00:01:20,04/03/22,220403_001_others.wav
7, What if?,0.9876290559768677,0 days 00:01:21.600000,0 days 00:01:22.400000,04/03/22,220403_001_others.wav
8, One of us registered for on-campus housing. So we have like a meat. Sweet that is like a meeting room that could be used as like a futon together like one.,0.9181435704231262,0 days 00:01:23.400000,0 days 00:01:36.400000,04/03/22,220403_001_others.wav
9, You just chill with?,0.8724713921546936,0 days 00:01:45.300000,0 days 00:01:46.700000,04/03/22,220403_001_others.wav
10, Why don't you?,0.9846925735473633,0 days 00:01:47.900000,0 days 00:01:48.600000,04/03/22,220403_001_others.wav
11, Please give them a call.,0.8157863616943359,0 days 00:02:03.900000,0 days 00:02:05.100000,04/03/22,220403_001_others.wav
12, I've been like a quest.,0.7885700464248657,0 days 00:02:10.800000,0 days 00:02:13,04/03/22,220403_001_others.wav
13," The problem with them, or maybe do that. You wouldn't need that.",0.9411128163337708,0 days 00:02:21.500000,0 days 00:02:24.800000,04/03/22,220403_001_others.wav
14, Gout.,0.5095434188842773,0 days 00:02:31.200000,0 days 00:02:31.800000,04/03/22,220403_001_others.wav
15, What are like budget?,0.9170202612876892,0 days 00:02:49.300000,0 days 00:02:50.900000,04/03/22,220403_001_others.wav
16," oh, I",0.8516055345535278,0 days 00:03:01.100000,0 days 00:03:01.800000,04/03/22,220403_001_others.wav
17, but it's,0.7979457378387451,0 days 00:03:05.800000,0 days 00:03:06.400000,04/03/22,220403_001_others.wav
18, you have a pool and its 2795 per month. So nice and look up cuz look at it.,0.921174168586731,0 days 00:03:12.400000,0 days 00:03:20.500000,04/03/22,220403_001_others.wav
19, What's our budget?,0.9641347527503967,0 days 00:03:36.500000,0 days 00:03:37.300000,04/03/22,220403_001_others.wav
20, Receiving.,0.49089425802230835,0 days 00:03:39.800000,0 days 00:03:40.700000,04/03/22,220403_001_others.wav
21," This is cool. Kind of, it's kind of a lot but look.",0.9201834201812744,0 days 00:03:44.200000,0 days 00:03:49.500000,04/03/22,220403_001_others.wav
22, Nice food.,0.31946617364883423,0 days 00:03:52.400000,0 days 00:03:54.100000,04/03/22,220403_001_others.wav
23," Okay, so I was eating meals is 19000.",0.932175874710083,0 days 00:04:07.600000,0 days 00:04:12.200000,04/03/22,220403_001_others.wav
24," I mean, like if we're not on the meal plan.",0.9234979748725891,0 days 00:04:15.600000,0 days 00:04:17.400000,04/03/22,220403_001_others.wav
25," Yes, yeah.",0.8795207142829895,0 days 00:04:28.100000,0 days 00:04:29.800000,04/03/22,220403_001_others.wav
26, Yeah.,0.8492525815963745,0 days 00:04:31.700000,0 days 00:04:32.100000,04/03/22,220403_001_others.wav
27, I wouldn't.,0.7581756711006165,0 days 00:04:45.400000,0 days 00:04:46.200000,04/03/22,220403_001_others.wav
28, Call Money solution. Cancel money.,0.7552984356880188,0 days 00:04:48.600000,0 days 00:04:51.100000,04/03/22,220403_001_others.wav
29, That is all about.,0.6540543437004089,0 days 00:04:54.800000,0 days 00:04:56.500000,04/03/22,220403_001_others.wav
30, But then you hit.,0.667360782623291,0 days 00:04:58.200000,0 days 00:04:59.900000,04/03/22,220403_001_others.wav
31, Facebook.,0.9013627767562866,0 days 00:05:01.200000,0 days 00:05:02,04/03/22,220403_001_others.wav
32," That's another month. It's on 1400. Middle parallel, which is perpendicular to North Mills Avenue before, what? But let's see.",0.928862452507019,0 days 00:05:09,0 days 00:05:26.400000,04/03/22,220403_001_others.wav
33, Policeone police Rolla MO.,0.5156844854354858,0 days 00:05:38.300000,0 days 00:05:41.900000,04/03/22,220403_001_others.wav
34, Anthem boss.,0.5524728298187256,0 days 00:05:46.900000,0 days 00:05:48.100000,04/03/22,220403_001_others.wav
35, Give me everything.,0.8223109245300293,0 days 00:05:49.800000,0 days 00:05:50.300000,04/03/22,220403_001_others.wav
36, Hoof on.,0.6505886316299438,0 days 00:05:53.400000,0 days 00:05:54.600000,04/03/22,220403_001_others.wav
37, This is so expensive.,0.8314438462257385,0 days 00:05:59.700000,0 days 00:06:02,04/03/22,220403_001_others.wav
38, Google doc.,0.9129277467727661,0 days 00:06:03.400000,0 days 00:06:04.200000,04/03/22,220403_001_others.wav
39, Who does the 4 bedroom?,0.7922459244728088,0 days 00:06:37,0 days 00:06:39.300000,04/03/22,220403_001_others.wav
40," 2455, ft2 Poletti 4180 per month. It's an ugly house, but it's",0.8540391325950623,0 days 00:06:46,0 days 00:07:00.200000,04/03/22,220403_001_others.wav
41, wait.,0.5185316801071167,0 days 00:07:06.300000,0 days 00:07:06.900000,04/03/22,220403_001_others.wav
42," It's ugly on the outside, but look, I don't know map.",0.927682638168335,0 days 00:07:08,0 days 00:07:16.700000,04/03/22,220403_001_others.wav
43," Alright, easy.",0.688774585723877,0 days 00:07:18.200000,0 days 00:07:19.400000,04/03/22,220403_001_others.wav
44, Oh my God.,0.9532567858695984,0 days 00:07:27.300000,0 days 00:07:28.300000,04/03/22,220403_001_others.wav
45," Bike ride in a 5 minute drive, but it's not this one to wanting to move in the park awning. Hello. It's all.",0.8879966139793396,0 days 00:07:35.900000,0 days 00:07:48.800000,04/03/22,220403_001_others.wav
46," Oh, yeah.",0.887736976146698,0 days 00:07:59.800000,0 days 00:08:00.700000,04/03/22,220403_001_others.wav
47," Did you find anything? Cool? Yeah, but it's all I can do like an hour walk from campus.",0.8761614561080933,0 days 00:08:03.100000,0 days 00:08:09.200000,04/03/22,220403_001_others.wav
48, there's a,0.9411193132400513,0 days 00:08:29.900000,0 days 00:08:30.400000,04/03/22,220403_001_others.wav
49," Fuk, why are the boys going on?",0.714878499507904,0 days 00:08:41.600000,0 days 00:08:43.200000,04/03/22,220403_001_others.wav
50, Who does this one? Oh my God.,0.8838654160499573,0 days 00:08:46.800000,0 days 00:08:50.700000,04/03/22,220403_001_others.wav
51," Okay, I found something that the 17-minute walk-ins bedrooms 2 bath, $3,188 kind of grow.",0.8623907566070557,0 days 00:09:04.100000,0 days 00:09:12.500000,04/03/22,220403_001_others.wav
52, Vista level.,0.7296993136405945,0 days 00:09:14.700000,0 days 00:09:17.200000,04/03/22,220403_001_others.wav
53, I think we should get the one on Geneva Avenue this point.,0.9306375980377197,0 days 00:09:32.600000,0 days 00:09:35.600000,04/03/22,220403_001_others.wav
54," cuz what if we just like,",0.9383843541145325,0 days 00:09:41.900000,0 days 00:09:43.500000,04/03/22,220403_001_others.wav
55," always use me and I'm always cars with communal then. I mean, I don't know if you don't have to do.",0.7241828441619873,0 days 00:09:45.100000,0 days 00:09:51.500000,04/03/22,220403_001_others.wav
56, If you did and moves on to learn how to get a car.,0.9058001637458801,0 days 00:09:55.500000,0 days 00:09:58.100000,04/03/22,220403_001_others.wav
57, Should we just do it and live in that house? The Geneva Avenue ones. Nice also?,0.8396742939949036,0 days 00:09:59.300000,0 days 00:10:05.400000,04/03/22,220403_001_others.wav
58, Eureka houses.,0.6734221577644348,0 days 00:10:11.800000,0 days 00:10:14.400000,04/03/22,220403_001_others.wav
59, A legend.,0.6419129967689514,0 days 00:10:17.700000,0 days 00:10:18.600000,04/03/22,220403_001_others.wav
60," But amazing. Oh my God, it's amazing. What was that? Would last depending on the person would want Seth?",0.8304958343505859,0 days 00:10:19.500000,0 days 00:10:26.300000,04/03/22,220403_001_others.wav
61, Football.,0.5706084370613098,0 days 00:10:35,0 days 00:10:36.500000,04/03/22,220403_001_others.wav
62, You got it.,0.9656785130500793,0 days 00:10:37.400000,0 days 00:10:38.100000,04/03/22,220403_001_others.wav
63, Yeah.,0.8480439782142639,0 days 00:10:39.300000,0 days 00:10:39.800000,04/03/22,220403_001_others.wav
64, But you can always likes.,0.936737060546875,0 days 00:10:45.100000,0 days 00:10:46.300000,04/03/22,220403_001_others.wav
65, Yeah.,0.8491974472999573,0 days 00:10:47.300000,0 days 00:10:47.700000,04/03/22,220403_001_others.wav
66, We should get this island and a pool.,0.8913425207138062,0 days 00:10:48.800000,0 days 00:10:53,04/03/22,220403_001_others.wav
67, Is this a house? It's effectively a house.,0.8945277333259583,0 days 00:10:55.200000,0 days 00:10:58.200000,04/03/22,220403_001_others.wav
68, Can we go?,0.9876291155815125,0 days 00:11:01.200000,0 days 00:11:02,04/03/22,220403_001_others.wav
69, Guys.,0.8471444845199585,0 days 00:11:03.200000,0 days 00:11:03.700000,04/03/22,220403_001_others.wav
