,sentence,sentence_confidence,start_time,end_time,date,original_audio
0,hej,0.9220046997070312,0 days 00:04:42.300000,0 days 00:04:43.400000,03/01/22,220301_001_others.wav
1, Ring älskling.,0.21428053081035614,0 days 00:04:44.500000,0 days 00:04:46.500000,03/01/22,220301_001_others.wav
2, Okej.,0.46819519996643066,0 days 00:04:51.700000,0 days 00:04:52.900000,03/01/22,220301_001_others.wav
3, Fass,0.40083783864974976,0 days 00:04:55.500000,0 days 00:04:56.800000,03/01/22,220301_001_others.wav
4, skärmen 2,0.1784275323152542,0 days 00:17:45.400000,0 days 00:18:07.600000,03/01/22,220301_001_others.wav
5, over Standing,0.43386727571487427,0 days 00:18:19.700000,0 days 00:18:24.300000,03/01/22,220301_001_others.wav
6, bakgrund,0.46285444498062134,0 days 00:18:26.100000,0 days 00:18:27,03/01/22,220301_001_others.wav
7, Godnatt,0.8392340540885925,0 days 00:18:36.400000,0 days 00:18:37.700000,03/01/22,220301_001_others.wav
8, suzhou,0.2255258411169052,0 days 00:18:45.900000,0 days 00:18:47.600000,03/01/22,220301_001_others.wav
9, Disney new movie,0.4744900166988373,0 days 00:19:03.100000,0 days 00:19:06.400000,03/01/22,220301_001_others.wav
10, if you download,0.9195817112922668,0 days 00:19:16.200000,0 days 00:19:21.800000,03/01/22,220301_001_others.wav
11, har du,0.381599485874176,0 days 00:19:24.100000,0 days 00:19:26.400000,03/01/22,220301_001_others.wav
12, What's for dinner?,0.3760782480239868,0 days 00:19:28.900000,0 days 00:19:33.100000,03/01/22,220301_001_others.wav
13, Lasses,0.08621689677238464,0 days 00:19:41.500000,0 days 00:19:45.500000,03/01/22,220301_001_others.wav
14, aluminium,0.7271430492401123,0 days 00:19:46.700000,0 days 00:19:48,03/01/22,220301_001_others.wav
15, Nelly,0.09164658933877945,0 days 00:19:53.100000,0 days 00:19:54.100000,03/01/22,220301_001_others.wav
16, no,0.9146713018417358,0 days 00:20:09.700000,0 days 00:20:15.100000,03/01/22,220301_001_others.wav
17, sentimentale,0.9220046997070312,0 days 00:20:19.700000,0 days 00:20:34.200000,03/01/22,220301_001_others.wav
18, Okej.,0.6998833417892456,0 days 00:20:35.400000,0 days 00:20:37.900000,03/01/22,220301_001_others.wav
19, Avicii,0.6213914752006531,0 days 00:20:41.300000,0 days 00:20:45.900000,03/01/22,220301_001_others.wav
20, Ja jag är fucking.,0.7463682889938354,0 days 00:20:46.800000,0 days 00:20:51.400000,03/01/22,220301_001_others.wav
21, I know that dog.,0.6819023489952087,0 days 00:20:56.900000,0 days 00:21:02.800000,03/01/22,220301_001_others.wav
22, jobbig Jobbig,0.15257035195827484,0 days 00:21:04.600000,0 days 00:21:06.200000,03/01/22,220301_001_others.wav
23, neccin True Performance,0.6294174790382385,0 days 00:21:07.300000,0 days 00:21:10.600000,03/01/22,220301_001_others.wav
24, Oh My God You Guys,0.3179067373275757,0 days 00:21:19.500000,0 days 00:21:24.700000,03/01/22,220301_001_others.wav
25, Thank you,0.9220046997070312,0 days 00:21:29.300000,0 days 00:21:30.400000,03/01/22,220301_001_others.wav
26, What's the best drink?,0.729954183101654,0 days 00:21:37.900000,0 days 00:21:40.600000,03/01/22,220301_001_others.wav
27, amiens Aqua,0.34434422850608826,0 days 00:21:42.900000,0 days 00:21:44.700000,03/01/22,220301_001_others.wav
28, Messi,0.09194593131542206,0 days 00:21:47.500000,0 days 00:21:48.300000,03/01/22,220301_001_others.wav
29, får,0.20525246858596802,0 days 00:21:54.500000,0 days 00:21:55.500000,03/01/22,220301_001_others.wav
30, 8,0.5446958541870117,0 days 00:22:04.300000,0 days 00:22:06,03/01/22,220301_001_others.wav
31, duvetica,0.9192548394203186,0 days 00:22:08.800000,0 days 00:22:10.300000,03/01/22,220301_001_others.wav
32, Jaha,0.6191483736038208,0 days 00:22:17.300000,0 days 00:22:18.200000,03/01/22,220301_001_others.wav
33, very sad piano,0.353250652551651,0 days 00:22:35.200000,0 days 00:22:36.500000,03/01/22,220301_001_others.wav
34, turn on,0.49961981177330017,0 days 00:22:41.800000,0 days 00:22:44.900000,03/01/22,220301_001_others.wav
35, very very,0.4332634210586548,0 days 00:22:54.800000,0 days 00:22:57.500000,03/01/22,220301_001_others.wav
36," Hej festen, kebab",0.6328105330467224,0 days 00:23:01.100000,0 days 00:23:14.500000,03/01/22,220301_001_others.wav
