,sentence,sentence_confidence,start_time,end_time,date,original_audio
0,Like I think they run all the way.,0.7948367595672607,0 days 00:00:01.800000,0 days 00:00:06.400000,03/03/22,220303_001_others.wav
1," Are taking the more radical approach. We have to see ourselves no longer as conquerors of nature of anything that kind of goes against preserving, this natural Island supported atrophic order, which is just very much like the food.",0.9260075688362122,0 days 00:00:13.200000,0 days 00:00:36.900000,03/03/22,220303_001_others.wav
2," yeah, the classic example of",0.8895392417907715,0 days 00:00:41.600000,0 days 00:00:43.700000,03/03/22,220303_001_others.wav
3, there's like an overabundance.,0.9711020588874817,0 days 00:00:44.400000,0 days 00:00:46.300000,03/03/22,220303_001_others.wav
4, Or like the Dust Bowl.,0.9101158976554871,0 days 00:00:47.600000,0 days 00:00:49.400000,03/03/22,220303_001_others.wav
5, Yeah.,0.8486897349357605,0 days 00:00:53.100000,0 days 00:00:53.500000,03/03/22,220303_001_others.wav
6, You know.,0.8329305052757263,0 days 00:01:02,0 days 00:01:04.700000,03/03/22,220303_001_others.wav
7," That's good. Cuz I'm there protecting the beer and there's more hunting game. Right for third. What they don't realize is that in killing in the deer, killing.",0.8701147437095642,0 days 00:01:10.500000,0 days 00:01:17.300000,03/03/22,220303_001_others.wav
8," and therefore done, like the",0.7933690547943115,0 days 00:01:17.800000,0 days 00:01:19.600000,03/03/22,220303_001_others.wav
9, What kind of like?,0.6752960085868835,0 days 00:01:29.300000,0 days 00:01:30.800000,03/03/22,220303_001_others.wav
10," Sure, this crazy number that to have the actual healthy Harmony of the ecosystem.",0.893637478351593,0 days 00:01:38.200000,0 days 00:01:43.700000,03/03/22,220303_001_others.wav
11, We have to preserve our relationships.,0.9576191902160645,0 days 00:02:11.200000,0 days 00:02:13.700000,03/03/22,220303_001_others.wav
12, Other creatures.,0.9424594640731812,0 days 00:02:14.400000,0 days 00:02:15.500000,03/03/22,220303_001_others.wav
13, My friends and I prioritize like my country then I prioritized like all humans and not naturally funnels up to prioritizing everyone in you if you are to be a member.,0.8764370679855347,0 days 00:02:28.100000,0 days 00:02:41.500000,03/03/22,220303_001_others.wav
14, Hi.,0.8503634333610535,0 days 00:02:58.900000,0 days 00:02:59.300000,03/03/22,220303_001_others.wav
15, I'm a pet sitter student. So should I just wear my,0.7150261402130127,0 days 00:03:00.700000,0 days 00:03:03.700000,03/03/22,220303_001_others.wav
16," No, no, I like supporting it.",0.8435577750205994,0 days 00:03:14.500000,0 days 00:03:16.100000,03/03/22,220303_001_others.wav
17, I would like 30 bucks.,0.8352681398391724,0 days 00:03:24.200000,0 days 00:03:30.100000,03/03/22,220303_001_others.wav
18," but, as for",0.9685008525848389,0 days 00:03:48.200000,0 days 00:03:49.100000,03/03/22,220303_001_others.wav
19, So it's just a funneling up if it happens on the micro level cause a fly car biotic communities. So in order to truly have like this one.,0.8989091515541077,0 days 00:04:03.700000,0 days 00:04:16,03/03/22,220303_001_others.wav
20," but you can't have this, like,",0.9842308163642883,0 days 00:04:19.800000,0 days 00:04:21.600000,03/03/22,220303_001_others.wav
21, all of these.,0.9876291155815125,0 days 00:04:35.200000,0 days 00:04:35.900000,03/03/22,220303_001_others.wav
22, Probably great at.,0.9104039072990417,0 days 00:04:39.800000,0 days 00:04:42.500000,03/03/22,220303_001_others.wav
23," Yes, sir. We can either have these like Universal principles of all life has inherent value there for me to text excetera excetera, but nor can we have like totally need like okay, like some huge but he goes, there's a middle ground to strike and that that is ultimately face munity in care.",0.9466144442558289,0 days 00:04:47.400000,0 days 00:05:08.800000,03/03/22,220303_001_others.wav
24," Okay, so what the new form with the formulation there?",0.9028917551040649,0 days 00:05:10.800000,0 days 00:05:14.700000,03/03/22,220303_001_others.wav
25, The problem is not so much that we are men or problem is the scale and rate.,0.9148895144462585,0 days 00:05:17.700000,0 days 00:05:23.900000,03/03/22,220303_001_others.wav
26, Work environment.,0.8851027488708496,0 days 00:05:26.100000,0 days 00:05:26.700000,03/03/22,220303_001_others.wav
