,sentence,sentence_confidence,start_time,end_time,date,original_audio
0,Umeå,0.1947380006313324,0 days 00:01:27.300000,0 days 00:01:28.200000,03/28/22,220328_001_others.wav
1, Okej.,0.6364090442657471,0 days 00:01:34.600000,0 days 00:01:37.200000,03/28/22,220328_001_others.wav
2, hon,0.3878190219402313,0 days 00:01:47.700000,0 days 00:01:48.500000,03/28/22,220328_001_others.wav
3, hej,0.9220046997070312,0 days 00:01:53,0 days 00:01:53.600000,03/28/22,220328_001_others.wav
4, Är du snygg?,0.7000064849853516,0 days 00:02:04.400000,0 days 00:02:05.400000,03/28/22,220328_001_others.wav
5, raita,0.2750346064567566,0 days 00:02:50.700000,0 days 00:02:52,03/28/22,220328_001_others.wav
6, Ja kanske det.,0.2661105692386627,0 days 00:03:16.300000,0 days 00:03:19.100000,03/28/22,220328_001_others.wav
7, Hallå,0.6110435128211975,0 days 00:03:24.500000,0 days 00:03:24.900000,03/28/22,220328_001_others.wav
8, prinsesskläder med minusgrader,0.35485005378723145,0 days 00:03:27.700000,0 days 00:03:32.700000,03/28/22,220328_001_others.wav
9, arid,0.09603925049304962,0 days 00:03:46.700000,0 days 00:03:48.400000,03/28/22,220328_001_others.wav
10, I have,0.37915125489234924,0 days 00:04:02.300000,0 days 00:04:03.200000,03/28/22,220328_001_others.wav
11, Kan du prata?,0.8470583558082581,0 days 00:04:46.900000,0 days 00:04:48.100000,03/28/22,220328_001_others.wav
12, Johannes,0.5079405903816223,0 days 00:05:07.500000,0 days 00:05:09,03/28/22,220328_001_others.wav
13, Anna McKay,0.44323647022247314,0 days 00:05:25.500000,0 days 00:05:27.200000,03/28/22,220328_001_others.wav
14, Ring mor.,0.08145493268966675,0 days 00:07:04.700000,0 days 00:07:05.600000,03/28/22,220328_001_others.wav
15, Johannes,0.40317341685295105,0 days 00:07:06.800000,0 days 00:07:08.800000,03/28/22,220328_001_others.wav
16, Tack,0.9220046997070312,0 days 00:07:15.400000,0 days 00:07:17.400000,03/28/22,220328_001_others.wav
17, karlsbaderbullar,0.5273994207382202,0 days 00:07:19.900000,0 days 00:07:21.100000,03/28/22,220328_001_others.wav
18, girls,0.4247312545776367,0 days 00:07:29.900000,0 days 00:07:31.400000,03/28/22,220328_001_others.wav
19, är det fullmåne?,0.6482593417167664,0 days 00:07:37.100000,0 days 00:07:38.100000,03/28/22,220328_001_others.wav
20, Mekonomen,0.6279371380805969,0 days 00:07:59.700000,0 days 00:08:01.500000,03/28/22,220328_001_others.wav
21, Kan du starta vila?,0.500374972820282,0 days 00:08:14.700000,0 days 00:08:20,03/28/22,220328_001_others.wav
22, Konfigurera Minecraft where.,0.6473665237426758,0 days 00:08:25.700000,0 days 00:08:28.700000,03/28/22,220328_001_others.wav
23, Youtube,0.9089009761810303,0 days 00:08:41.600000,0 days 00:08:42.600000,03/28/22,220328_001_others.wav
24, Sverige Partners,0.4018322825431824,0 days 00:08:54,0 days 00:08:55.600000,03/28/22,220328_001_others.wav
25, Ice T,0.42472589015960693,0 days 00:08:59.800000,0 days 00:09:01.100000,03/28/22,220328_001_others.wav
26, running around,0.4349048137664795,0 days 00:09:01.900000,0 days 00:09:02.800000,03/28/22,220328_001_others.wav
27, översätta,0.358345627784729,0 days 00:09:22.600000,0 days 00:09:23.900000,03/28/22,220328_001_others.wav
28, marshmello,0.2397356927394867,0 days 00:09:39.600000,0 days 00:09:40.500000,03/28/22,220328_001_others.wav
29, fortnite användare,0.367125540971756,0 days 00:09:44.300000,0 days 00:09:50.300000,03/28/22,220328_001_others.wav
30, ja.,0.40572866797447205,0 days 00:09:52.900000,0 days 00:09:52.900000,03/28/22,220328_001_others.wav
31, ouvertyr,0.19567230343818665,0 days 00:10:03.500000,0 days 00:10:07.600000,03/28/22,220328_001_others.wav
32, Svartzonker abborre,0.23160073161125183,0 days 00:10:12.900000,0 days 00:10:14.300000,03/28/22,220328_001_others.wav
33, Höj volymen,0.18490396440029144,0 days 00:10:16,0 days 00:10:19.100000,03/28/22,220328_001_others.wav
34, Det går utan båda.,0.5389032363891602,0 days 00:10:20.500000,0 days 00:10:21.800000,03/28/22,220328_001_others.wav
35, Friends,0.3192613422870636,0 days 00:10:22.600000,0 days 00:10:25.300000,03/28/22,220328_001_others.wav
36, SMS,0.31514424085617065,0 days 00:10:27,0 days 00:10:28.900000,03/28/22,220328_001_others.wav
37, New Yorker,0.3845750093460083,0 days 00:10:38.600000,0 days 00:10:39.800000,03/28/22,220328_001_others.wav
38, Hallå,0.46693724393844604,0 days 00:11:12.500000,0 days 00:11:13,03/28/22,220328_001_others.wav
39, Du är dum,0.7898910641670227,0 days 00:11:47.300000,0 days 00:11:49,03/28/22,220328_001_others.wav
40, öppettider Elgiganten,0.5433685779571533,0 days 00:11:51.400000,0 days 00:11:53.500000,03/28/22,220328_001_others.wav
41, Good morning,0.9220046997070312,0 days 00:16:03.400000,0 days 00:16:04.500000,03/28/22,220328_001_others.wav
42, Ja tack,0.9182368516921997,0 days 00:16:05.200000,0 days 00:16:06.500000,03/28/22,220328_001_others.wav
43, personlig emoji Iphone,0.12034446001052856,0 days 00:16:10,0 days 00:16:12.600000,03/28/22,220328_001_others.wav
44, no,0.9220046997070312,0 days 00:31:14.500000,0 days 00:31:16.100000,03/28/22,220328_001_others.wav
45, Mona masri med Capsule wardrobe,0.5670456886291504,0 days 00:31:17.600000,0 days 00:31:20,03/28/22,220328_001_others.wav
46, Jurassic Park,0.7541983127593994,0 days 00:31:22.200000,0 days 00:31:23.700000,03/28/22,220328_001_others.wav
47, quizlet,0.4134013056755066,0 days 00:31:32.500000,0 days 00:31:33.500000,03/28/22,220328_001_others.wav
48, mytraining,0.3591679036617279,0 days 00:31:40.500000,0 days 00:31:42.200000,03/28/22,220328_001_others.wav
49, What is from?,0.3395073115825653,0 days 00:31:59.500000,0 days 00:32:10.400000,03/28/22,220328_001_others.wav
50, Take You Take That photo,0.8040121793746948,0 days 00:32:16.600000,0 days 00:32:19.400000,03/28/22,220328_001_others.wav
51, Unicorn och CG,0.6537808775901794,0 days 00:32:21.200000,0 days 00:32:23,03/28/22,220328_001_others.wav
52, Jag tycker midsommar fanns.,0.5253342390060425,0 days 00:32:36.200000,0 days 00:32:40.300000,03/28/22,220328_001_others.wav
53, Hallå,0.39583662152290344,0 days 00:32:49.700000,0 days 00:32:50.800000,03/28/22,220328_001_others.wav
54, ska,0.4937901496887207,0 days 00:34:12.700000,0 days 00:34:20.800000,03/28/22,220328_001_others.wav
55, idag,0.3751940429210663,0 days 00:35:18.300000,0 days 00:35:20.800000,03/28/22,220328_001_others.wav
56, Jag tänker Vad heter jag?,0.8185495138168335,0 days 00:35:38.800000,0 days 00:35:43.800000,03/28/22,220328_001_others.wav
57, Youtube,0.9220046997070312,0 days 00:36:13.400000,0 days 00:36:14.200000,03/28/22,220328_001_others.wav
58, Gmail,0.6296440958976746,0 days 00:36:22.700000,0 days 00:36:23.700000,03/28/22,220328_001_others.wav
59, se,0.5739051103591919,0 days 00:36:28.200000,0 days 00:36:29.100000,03/28/22,220328_001_others.wav
