,sentence,sentence_confidence,start_time,end_time,date,original_audio
0,You know.,0.9570717215538025,0 days 00:00:00,0 days 00:00:00.600000,12/05/21,211205_004_others.wav
1, Didn't you?,0.788914144039154,0 days 00:00:24.100000,0 days 00:00:26,12/05/21,211205_004_others.wav
2," And I'll take like the vinegar shots in the morning, really hot.",0.9226610064506531,0 days 00:00:28.700000,0 days 00:00:33.200000,12/05/21,211205_004_others.wav
3," 4 minute, cold showers.",0.9276957511901855,0 days 00:00:39.500000,0 days 00:00:41.100000,12/05/21,211205_004_others.wav
4," Dude, that's the whole thing. Like McDonald's American way. It'll be more enticing.",0.9244625568389893,0 days 00:01:10,0 days 00:01:20.600000,12/05/21,211205_004_others.wav
5," It'll be Fuller if you like, you know.",0.8311346173286438,0 days 00:01:22.100000,0 days 00:01:26.900000,12/05/21,211205_004_others.wav
6," If everyone could just have it in a way that like strain should have like really, it's going to be the district mediums, and IT person in something that can be like in something to be ours.",0.8951377868652344,0 days 00:01:32,0 days 00:01:59.700000,12/05/21,211205_004_others.wav
7," You know, oh, yeah.",0.7624031901359558,0 days 00:02:01.100000,0 days 00:02:02.400000,12/05/21,211205_004_others.wav
8, You don't have your right like otherwise.,0.8305508494377136,0 days 00:02:04.200000,0 days 00:02:09.200000,12/05/21,211205_004_others.wav
9," People who really just a suck, don't need no.",0.9198182225227356,0 days 00:02:13.300000,0 days 00:02:16.600000,12/05/21,211205_004_others.wav
10, I'm nearby.,0.843069851398468,0 days 00:02:23.800000,0 days 00:02:24.300000,12/05/21,211205_004_others.wav
11," Any more fluid, dude?",0.8541349768638611,0 days 00:02:27.700000,0 days 00:02:29.200000,12/05/21,211205_004_others.wav
12, Anyone right now?,0.9692746996879578,0 days 00:02:34.600000,0 days 00:02:36.200000,12/05/21,211205_004_others.wav
13, Yeah.,0.8485829830169678,0 days 00:02:37.600000,0 days 00:02:38,12/05/21,211205_004_others.wav
14, God Jesus.,0.9558305740356445,0 days 00:02:40,0 days 00:02:42.100000,12/05/21,211205_004_others.wav
15, Thank the Lord.,0.9456512928009033,0 days 00:02:44,0 days 00:02:44.700000,12/05/21,211205_004_others.wav
16, I will be really pleased.,0.951618492603302,0 days 00:02:46.400000,0 days 00:02:50.300000,12/05/21,211205_004_others.wav
17, Hear me now.,0.8611204624176025,0 days 00:03:21.200000,0 days 00:03:21.900000,12/05/21,211205_004_others.wav
18," Yeah. Oh, yeah.",0.9702327251434326,0 days 00:03:26.500000,0 days 00:03:29,12/05/21,211205_004_others.wav
19, And up.,0.828119158744812,0 days 00:03:32,0 days 00:03:32.700000,12/05/21,211205_004_others.wav
20," Oh, yeah, right.",0.788482666015625,0 days 00:03:34.200000,0 days 00:03:35,12/05/21,211205_004_others.wav
21, Wow.,0.8428100347518921,0 days 00:03:37,0 days 00:03:37.800000,12/05/21,211205_004_others.wav
22, Up.,0.8701295256614685,0 days 00:03:41.100000,0 days 00:03:41.600000,12/05/21,211205_004_others.wav
23, I think the,0.965171754360199,0 days 00:03:50.800000,0 days 00:03:51.400000,12/05/21,211205_004_others.wav
24," but you do,",0.8549888730049133,0 days 00:03:55.200000,0 days 00:03:56.400000,12/05/21,211205_004_others.wav
25, Every practice you have.,0.4979645311832428,0 days 00:03:58.100000,0 days 00:03:59.300000,12/05/21,211205_004_others.wav
26," Yeah, every view of a real God.",0.5470113158226013,0 days 00:04:01.600000,0 days 00:04:03.900000,12/05/21,211205_004_others.wav
27," Rice, I'm not, I don't want him to be my God. No, I really",0.8798659443855286,0 days 00:04:08.500000,0 days 00:04:12.500000,12/05/21,211205_004_others.wav
28," Yeah, he is.",0.901344358921051,0 days 00:04:16,0 days 00:04:16.500000,12/05/21,211205_004_others.wav
29," I think that I see in some sunny. I think he's horrible. He needs to like,",0.8761104345321655,0 days 00:04:23.700000,0 days 00:04:29.200000,12/05/21,211205_004_others.wav
30, Weather.,0.7890482544898987,0 days 00:04:31.700000,0 days 00:04:33.400000,12/05/21,211205_004_others.wav
31, What they look like.,0.9030150175094604,0 days 00:04:46.400000,0 days 00:04:47.200000,12/05/21,211205_004_others.wav
32," Justin Bieber. No, no, no.",0.8859385251998901,0 days 00:04:51,0 days 00:04:54.600000,12/05/21,211205_004_others.wav
33, Do you need?,0.4939102232456207,0 days 00:04:55.900000,0 days 00:04:59.600000,12/05/21,211205_004_others.wav
34," Is like one of these sort of like the dominant one like somehow like, you know, Amazon.",0.9571833610534668,0 days 00:05:07.900000,0 days 00:05:13.300000,12/05/21,211205_004_others.wav
35," You know, whatever it's Falls. This woman who was in our Olive Branch, Jessica Lola, Analyst job and she just like a Rises and Rises and Rises and like early to become like the next CEO, you know, because she's just like every man, who, right? But I know it's like,",0.9513348340988159,0 days 00:05:20.400000,0 days 00:05:47,12/05/21,211205_004_others.wav
36, Give the pit largest.,0.720105767250061,0 days 00:05:51.300000,0 days 00:05:52.500000,12/05/21,211205_004_others.wav
37," I mean, the dude is not but meet me over there.",0.7371790409088135,0 days 00:05:57.800000,0 days 00:06:09.900000,12/05/21,211205_004_others.wav
38, It with my family and it's just him fucking rented. Like somehow it in and it's like he's in this kind of sitting there and just trying to talk for 30 minutes and Jesus Christ.,0.8971124291419983,0 days 00:06:12.900000,0 days 00:06:51.300000,12/05/21,211205_004_others.wav
39," Country Roads, Take Me Home.",0.9634445905685425,0 days 00:06:56.300000,0 days 00:06:58.700000,12/05/21,211205_004_others.wav
40, What legally public domain? Whatever?,0.8819990158081055,0 days 00:07:02.300000,0 days 00:07:06.100000,12/05/21,211205_004_others.wav
