,sentence,sentence_confidence,start_time,end_time,date,original_audio
0,"yeah, I said how how you",0.6573181748390198,0 days 00:00:08.600000,0 days 00:00:10,05/20/21,210520_003_me.wav
1, what are you watching?,0.8195590972900391,0 days 00:00:11.200000,0 days 00:00:11.800000,05/20/21,210520_003_me.wav
2, What kind of phone what kind of thing and Carmen act like they don't know?,0.7633589506149292,0 days 00:00:22.300000,0 days 00:00:27.600000,05/20/21,210520_003_me.wav
3," Trailers, just look at stocks picks daughters. Feel like you know, if like, you know, like in the Indian Max, an Indian Matchmaker, you know, what like that the lady come and then she liked makes entire portfolio, the whole thing and then they sell the wife pretty much in the same way. That's the way they just beautify and make the slides and appoint people, you should pay attention to this.",0.9494213461875916,0 days 00:00:33,0 days 00:01:05.500000,05/20/21,210520_003_me.wav
4," They know a lot of people like to do, just they just languish like on the app. Yeah. I know that.",0.8659415245056152,0 days 00:01:07,0 days 00:01:20.600000,05/20/21,210520_003_me.wav
5," Yeah, I know. It's crazy.",0.9211524724960327,0 days 00:01:29.800000,0 days 00:01:32.300000,05/20/21,210520_003_me.wav
6," I finished my math class today with school, and I need to stop at the same time. So I'm going to be continuing to finish reading 1, textbook tonight. Pick up another one and I have to, I'm trying to learn this new textbook. Now. It's like vacations of linear algebra in matrix, multiplication in machine learning. I just have to learn this yet. If I'm going to work on myself for like a year and then clocks in massive amounts of line. Which date is like spoken language Jason. And it's not like I'm going to try to create a real with me in the machine. And again, see if they can, like make linguistic model of the Mind are like machine. Learning how to build like a machine axle. Yeah. I'm going to",0.9516974687576294,0 days 00:01:45.200000,0 days 00:02:41.500000,05/20/21,210520_003_me.wav
7," And that is, I sold it. I got I got, I got like all different kind of frequency coughing. So I am only willing you recording my voice. So that's going to be fun. See what that loudly might be some reason for every member the interesting psycho psychologie applications, you know, I'm in doing this kind of like a real data. I mean breakthrough Child Development sort of like Bobby from the biggest Foundation. He's like did it 3 months of like a recorder with a baby to pick up like fast like a syllables and stuff and then they like a bunch of people transcribed it and stuff and like that was like break through. This is like the costs and I can do everything myself and myself.",0.9568494558334351,0 days 00:02:43,0 days 00:03:31.300000,05/20/21,210520_003_me.wav
8, You could do like a hundred different psychological experiments of the same.,0.9129653573036194,0 days 00:03:32.200000,0 days 00:03:35.100000,05/20/21,210520_003_me.wav
9," Machine axle is going to be insane. Yeah, but yeah, keep it on the low.",0.9087599515914917,0 days 00:03:36.800000,0 days 00:03:41.400000,05/20/21,210520_003_me.wav
