,sentence,sentence_confidence,start_time,end_time,date,original_audio
0,The rental.,0.7011719942092896,0 days 00:00:43.800000,0 days 00:00:44.500000,03/24/22,220324_002_others.wav
1, Big Lots.,0.7689632177352905,0 days 00:00:49.800000,0 days 00:00:50.800000,03/24/22,220324_002_others.wav
2, Made up.,0.799134373664856,0 days 00:00:56,0 days 00:00:56.700000,03/24/22,220324_002_others.wav
3, Princesses YouTube.,0.9011455774307251,0 days 00:01:08.200000,0 days 00:01:09.500000,03/24/22,220324_002_others.wav
4," And now, I'm late.",0.7854742407798767,0 days 00:01:56.600000,0 days 00:01:57.700000,03/24/22,220324_002_others.wav
5, Questioning the whole structure.,0.7823200821876526,0 days 00:01:58.900000,0 days 00:02:00.300000,03/24/22,220324_002_others.wav
6," Question, the whole structure of it all.",0.5560370087623596,0 days 00:02:08.200000,0 days 00:02:10.100000,03/24/22,220324_002_others.wav
7, Like getting a real event and Dom.,0.8569761514663696,0 days 00:02:20.900000,0 days 00:02:26.200000,03/24/22,220324_002_others.wav
8, You know.,0.9618169069290161,0 days 00:02:27.200000,0 days 00:02:30.600000,03/24/22,220324_002_others.wav
9, The honors about the good in the factory and then that. Stuff.,0.8638047575950623,0 days 00:02:31.600000,0 days 00:02:37.600000,03/24/22,220324_002_others.wav
10, When I literally just fell.,0.9860262870788574,0 days 00:02:45.400000,0 days 00:02:46.800000,03/24/22,220324_002_others.wav
11, Yeah.,0.8492733240127563,0 days 00:02:48,0 days 00:02:48.400000,03/24/22,220324_002_others.wav
12," And I I know you're always like, always you.",0.9298638105392456,0 days 00:02:49.800000,0 days 00:02:51.700000,03/24/22,220324_002_others.wav
13, I didn't do it in high school.,0.9929308891296387,0 days 00:03:02.100000,0 days 00:03:03.400000,03/24/22,220324_002_others.wav
14," Not going to do it now even more. So,",0.9519217014312744,0 days 00:03:06.600000,0 days 00:03:10,03/24/22,220324_002_others.wav
15," I think we should have like,",0.9647151827812195,0 days 00:03:15.500000,0 days 00:03:17,03/24/22,220324_002_others.wav
16, And I could be on the grades for how we have to talk.,0.7407740354537964,0 days 00:03:18,0 days 00:03:21.700000,03/24/22,220324_002_others.wav
17, I just,1.0,0 days 00:03:31.200000,0 days 00:03:31.800000,03/24/22,220324_002_others.wav
18, everything. So fucked up.,0.8971010446548462,0 days 00:03:32.800000,0 days 00:03:34.300000,03/24/22,220324_002_others.wav
19," America's Top, Dog.",0.74347323179245,0 days 00:03:36.400000,0 days 00:03:38.100000,03/24/22,220324_002_others.wav
20, and I can't like ground isn't anything whenever but it's like,0.7554026246070862,0 days 00:03:48.700000,0 days 00:03:57.700000,03/24/22,220324_002_others.wav
21, I think it's hot.,0.9647310972213745,0 days 00:04:17.100000,0 days 00:04:18.300000,03/24/22,220324_002_others.wav
22, Laika.,0.5757576823234558,0 days 00:04:19.800000,0 days 00:04:20.500000,03/24/22,220324_002_others.wav
23," I've known that, like,",0.8439151048660278,0 days 00:04:26,0 days 00:04:27.100000,03/24/22,220324_002_others.wav
24, Mercy.,0.47470659017562866,0 days 00:04:44.800000,0 days 00:04:45.500000,03/24/22,220324_002_others.wav
25, Yeah.,0.8485751748085022,0 days 00:05:01.600000,0 days 00:05:02.100000,03/24/22,220324_002_others.wav
26, very young ages like this is,0.8054158687591553,0 days 00:05:23.400000,0 days 00:05:29.100000,03/24/22,220324_002_others.wav
27, but I,0.696923017501831,0 days 00:05:31.700000,0 days 00:05:32.400000,03/24/22,220324_002_others.wav
28, it's like dealing with that.,0.9802504777908325,0 days 00:05:37.700000,0 days 00:05:39.900000,03/24/22,220324_002_others.wav
