,sentence,sentence_confidence,start_time,end_time,date,original_audio
0,"However, the big day.",0.7942900657653809,0 days 00:00:20.200000,0 days 00:00:21.300000,03/07/22,220307_007_others.wav
1,"crazy, yeah, it was one of those things that",0.9462460279464722,0 days 00:00:40.200000,0 days 00:00:44,03/07/22,220307_007_others.wav
2, Emily had a busy person.,0.7934006452560425,0 days 00:00:47.600000,0 days 00:00:49.100000,03/07/22,220307_007_others.wav
3, I would have.,0.842139720916748,0 days 00:00:51.600000,0 days 00:00:52.200000,03/07/22,220307_007_others.wav
4," That really big thing, you know.",0.6743394732475281,0 days 00:01:00.100000,0 days 00:01:03.300000,03/07/22,220307_007_others.wav
5," I'll make sense, and she use that.",0.9135242700576782,0 days 00:01:06.700000,0 days 00:01:10,03/07/22,220307_007_others.wav
6, She is really rough time with mohawk. Really.,0.6482610106468201,0 days 00:01:12.100000,0 days 00:01:17.700000,03/07/22,220307_007_others.wav
7, Before the friendship was.,0.8071795105934143,0 days 00:01:20.500000,0 days 00:01:22.200000,03/07/22,220307_007_others.wav
8, Give you the cold shoulder.,0.8743292093276978,0 days 00:01:23.400000,0 days 00:01:24.200000,03/07/22,220307_007_others.wav
9, Really well.,0.8110729455947876,0 days 00:01:27.500000,0 days 00:01:28.300000,03/07/22,220307_007_others.wav
10, Did he do something?,0.9566484689712524,0 days 00:01:33.300000,0 days 00:01:36.500000,03/07/22,220307_007_others.wav
11," No, there's no arguing about the shed. I don't even know why it. So they're going to go on a plate.",0.866929829120636,0 days 00:01:38.300000,0 days 00:01:42.300000,03/07/22,220307_007_others.wav
12, they went on a week-long break and then she created a laundry list of,0.8657144904136658,0 days 00:01:43.300000,0 days 00:01:48.400000,03/07/22,220307_007_others.wav
13, that was wrong with her broke up with something.,0.8607809543609619,0 days 00:01:49.900000,0 days 00:01:53.200000,03/07/22,220307_007_others.wav
14," Yeah, she was in that decisive sort of mood while I caught up ruining the tree. Do you know?",0.9176585674285889,0 days 00:02:04.400000,0 days 00:02:09.600000,03/07/22,220307_007_others.wav
15," and so, she",0.8900570869445801,0 days 00:02:12.600000,0 days 00:02:15.300000,03/07/22,220307_007_others.wav
16, cheated on him.,0.8647069334983826,0 days 00:02:16.900000,0 days 00:02:19.800000,03/07/22,220307_007_others.wav
17, Zayn.,0.4155157506465912,0 days 00:02:25,0 days 00:02:25.900000,03/07/22,220307_007_others.wav
18," I don't know, but I was cheating even though they didn't do anything.",0.8816496133804321,0 days 00:02:37.500000,0 days 00:02:42.800000,03/07/22,220307_007_others.wav
19, So now he's upset with her.,0.9274151921272278,0 days 00:02:44.100000,0 days 00:02:47.200000,03/07/22,220307_007_others.wav
