,sentence,sentence_confidence,start_time,end_time,date,original_audio
0,"Huey that I just never fucking life. Just like she gets hit on all the time and I never know what the fuck you always know it when you see it like, oh I was hit on its I am I am I am and",0.8641286492347717,0 days 00:00:05.100000,0 days 00:00:24.400000,03/17/22,220317_002_others.wav
1," I know it's a good thing about it when we get hit up meet City and no, I'm not. I'm not.",0.8857042193412781,0 days 00:00:31.200000,0 days 00:00:37.200000,03/17/22,220317_002_others.wav
2," yeah, but also I think I do but it also",0.8632245063781738,0 days 00:00:38.300000,0 days 00:00:41.400000,03/17/22,220317_002_others.wav
3, Do you want?,0.985964298248291,0 days 00:00:50.300000,0 days 00:00:51.600000,03/17/22,220317_002_others.wav
4, Silicon Valley.,0.34118491411209106,0 days 00:01:49.800000,0 days 00:01:51.300000,03/17/22,220317_002_others.wav
5, I know.,0.9670438766479492,0 days 00:02:09.400000,0 days 00:02:10.200000,03/17/22,220317_002_others.wav
6, Cuz they accident at 7.,0.7075762748718262,0 days 00:02:16.200000,0 days 00:02:19.200000,03/17/22,220317_002_others.wav
7, Hospice house.,0.8901548981666565,0 days 00:02:27.700000,0 days 00:02:28.500000,03/17/22,220317_002_others.wav
8, Play a Bonneville.,0.6084746718406677,0 days 00:02:37.300000,0 days 00:02:40.200000,03/17/22,220317_002_others.wav
9," Honestly, just funny, but I always am.",0.8910598158836365,0 days 00:02:45.200000,0 days 00:02:48.700000,03/17/22,220317_002_others.wav
10," Holistic, meaning in Urdu.",0.5134984254837036,0 days 00:03:00.600000,0 days 00:03:02.700000,03/17/22,220317_002_others.wav
11, Yeah.,0.8499406576156616,0 days 00:03:09.300000,0 days 00:03:12.100000,03/17/22,220317_002_others.wav
12, Yeah.,0.7991113066673279,0 days 00:03:20.200000,0 days 00:03:36.500000,03/17/22,220317_002_others.wav
13, Fucking weird. Why why?,0.674770712852478,0 days 00:03:37.100000,0 days 00:03:38.500000,03/17/22,220317_002_others.wav
14, Do you have the key doesn't like it grows? Like it has some kind of.,0.8724578619003296,0 days 00:03:49.800000,0 days 00:03:56.100000,03/17/22,220317_002_others.wav
15, Hola.,0.7956432104110718,0 days 00:03:59.800000,0 days 00:04:00.400000,03/17/22,220317_002_others.wav
16," Okay, leaving it. Thank you so much.",0.9701145887374878,0 days 00:04:07.900000,0 days 00:04:12.800000,03/17/22,220317_002_others.wav
17," Oh, it's beautiful here.",0.8484508395195007,0 days 00:04:16.700000,0 days 00:04:18,03/17/22,220317_002_others.wav
18," I'm lonely, really.",0.8981914520263672,0 days 00:04:30.700000,0 days 00:04:35.100000,03/17/22,220317_002_others.wav
19," But three days like this for three days today, where we just like, don't talk to me. Yeah, I know.",0.8529123067855835,0 days 00:04:43.800000,0 days 00:04:49.600000,03/17/22,220317_002_others.wav
20," That's fantastic. Yeah, I know.",0.9492729902267456,0 days 00:04:54.500000,0 days 00:04:57.400000,03/17/22,220317_002_others.wav
21," Guided reading, I know.",0.6855878829956055,0 days 00:05:04.400000,0 days 00:05:12.500000,03/17/22,220317_002_others.wav
22, Anything is up.,0.6887198090553284,0 days 00:05:20.600000,0 days 00:05:22.600000,03/17/22,220317_002_others.wav
23," Oh hell yeah. I know, you know, I am but you know what, I mean, all the time.",0.8346350789070129,0 days 00:05:25.300000,0 days 00:05:41.600000,03/17/22,220317_002_others.wav
24," You know, your fat is not as dark as Simon's. Yeah. I know. You just all I know.",0.8782987594604492,0 days 00:05:49.600000,0 days 00:05:53.600000,03/17/22,220317_002_others.wav
25," You know, but it just it's Gary. You know what I mean?",0.9555120468139648,0 days 00:06:09.800000,0 days 00:06:13.600000,03/17/22,220317_002_others.wav
26," Oh, yeah, look at us.",0.9684112668037415,0 days 00:06:18.200000,0 days 00:06:20.300000,03/17/22,220317_002_others.wav
27," You know, they're not here.",0.7481756210327148,0 days 00:06:23.300000,0 days 00:06:24.200000,03/17/22,220317_002_others.wav
28, Let's wait outside. Now.,0.8362162113189697,0 days 00:06:28,0 days 00:06:29,03/17/22,220317_002_others.wav
29," Yeah, I don't know she loves you. No end of the bartender is like oh my God, you know and then she goes in and like some some black.",0.9042991995811462,0 days 00:06:33.900000,0 days 00:06:46.100000,03/17/22,220317_002_others.wav
30," Pittsburgh and kisses it. You can have anything you want. How do I what do I say to that guy? You know, it's not even I'm not even.",0.9193034172058105,0 days 00:06:48,0 days 00:07:03.600000,03/17/22,220317_002_others.wav
31," We're just like, in the way if it were to happen to you, or do I have this weird?",0.8833665251731873,0 days 00:07:05.600000,0 days 00:07:18.500000,03/17/22,220317_002_others.wav
32," And somebody just I end up all. I always it just throws me and then the rest of the conversation is weird, you know, because like really, yeah, I know.",0.9222539663314819,0 days 00:07:25.700000,0 days 00:07:38.500000,03/17/22,220317_002_others.wav
33, Off.,0.8816606998443604,0 days 00:07:43,0 days 00:07:44.500000,03/17/22,220317_002_others.wav
34, Or do you want to?,0.569577693939209,0 days 00:08:13.100000,0 days 00:08:13.800000,03/17/22,220317_002_others.wav
