,sentence,sentence_confidence,start_time,end_time,date,original_audio
0,Do you want a Cheerio? Cheerio?,0.9148643612861633,0 days 00:00:42.200000,0 days 00:00:44.500000,02/23/22,220223_005_others.wav
1,So do you like you more?,0.493379682302475,0 days 00:00:46.200000,0 days 00:00:47.200000,02/23/22,220223_005_others.wav
2, Okay.,0.9770010709762573,0 days 00:01:03.400000,0 days 00:01:03.900000,02/23/22,220223_005_others.wav
3," Now, he's always been that you're playing now.",0.7910799980163574,0 days 00:01:25.700000,0 days 00:01:27.800000,02/23/22,220223_005_others.wav
4, I don't know.,0.884394645690918,0 days 00:02:45.300000,0 days 00:02:46.400000,02/23/22,220223_005_others.wav
5, Okay.,0.7317080497741699,0 days 00:03:57.500000,0 days 00:03:59,02/23/22,220223_005_others.wav
6, It's Desert Song.,0.6288654208183289,0 days 00:04:07.300000,0 days 00:04:08.800000,02/23/22,220223_005_others.wav
7, Call Loke.,0.7095280885696411,0 days 00:04:10.400000,0 days 00:04:11.800000,02/23/22,220223_005_others.wav
8, Is he going to the?,0.699090838432312,0 days 00:04:16.200000,0 days 00:04:21.300000,02/23/22,220223_005_others.wav
9, 2.,0.7321531772613525,0 days 00:04:23.200000,0 days 00:04:23.600000,02/23/22,220223_005_others.wav
10, Eli.,0.8439781665802002,0 days 00:04:26.900000,0 days 00:04:28.900000,02/23/22,220223_005_others.wav
11, Is Jose?,0.6595844030380249,0 days 00:04:30.900000,0 days 00:04:32,02/23/22,220223_005_others.wav
12," He loves every oh, yeah, he loves you, too.",0.59123295545578,0 days 00:04:35.800000,0 days 00:04:40.500000,02/23/22,220223_005_others.wav
13, He is located.,0.847073495388031,0 days 00:04:42.700000,0 days 00:04:44,02/23/22,220223_005_others.wav
14, Loki.,0.47470828890800476,0 days 00:04:49.300000,0 days 00:04:50.100000,02/23/22,220223_005_others.wav
15, Loki the dog.,0.8017178177833557,0 days 00:04:52.200000,0 days 00:04:54,02/23/22,220223_005_others.wav
16, Hello.,0.7015184164047241,0 days 00:04:56.600000,0 days 00:04:57.700000,02/23/22,220223_005_others.wav
17, Call Hen House.,0.9089595675468445,0 days 00:05:06.600000,0 days 00:05:08.300000,02/23/22,220223_005_others.wav
18, He's okay in the dark.,0.7810516357421875,0 days 00:05:13.500000,0 days 00:05:15.800000,02/23/22,220223_005_others.wav
19, Locate look up me.,0.7297273278236389,0 days 00:05:20.300000,0 days 00:05:23.300000,02/23/22,220223_005_others.wav
20, Loki.,0.5630013942718506,0 days 00:05:28.800000,0 days 00:05:30.700000,02/23/22,220223_005_others.wav
21, Locate sister.,0.6986315250396729,0 days 00:05:33.100000,0 days 00:05:35.500000,02/23/22,220223_005_others.wav
22," O, u r.",0.5409295558929443,0 days 00:05:45.800000,0 days 00:05:48.300000,02/23/22,220223_005_others.wav
23, Who doesn't see me?,0.7173284292221069,0 days 00:05:57,0 days 00:05:59.300000,02/23/22,220223_005_others.wav
24," Well, I hope it's mine.",0.5666444301605225,0 days 00:06:16.700000,0 days 00:06:20.400000,02/23/22,220223_005_others.wav
25, Do you accept the role of a?,0.7785464525222778,0 days 00:06:36.800000,0 days 00:06:38,02/23/22,220223_005_others.wav
26," Do humans, big REM. Then you missed her.",0.6669099926948547,0 days 00:06:39.100000,0 days 00:06:41.200000,02/23/22,220223_005_others.wav
27, I whip.,0.9155929088592529,0 days 00:06:52.200000,0 days 00:06:53.200000,02/23/22,220223_005_others.wav
28, Loki.,0.6608449220657349,0 days 00:07:58.700000,0 days 00:07:59.400000,02/23/22,220223_005_others.wav
29, What is the little goatee?,0.43526220321655273,0 days 00:08:02.200000,0 days 00:08:05,02/23/22,220223_005_others.wav
30," To give up, man.",0.9517073631286621,0 days 00:08:31.300000,0 days 00:08:32.200000,02/23/22,220223_005_others.wav
31, My dogs are sick. I just think.,0.9528022408485413,0 days 00:08:50.400000,0 days 00:08:52.400000,02/23/22,220223_005_others.wav
32, The Ruff House.,0.6283794045448303,0 days 00:08:55.300000,0 days 00:08:56.400000,02/23/22,220223_005_others.wav
33, No.,0.6495063304901123,0 days 00:09:01.900000,0 days 00:09:02.200000,02/23/22,220223_005_others.wav
34," This, I believe.",0.7929010391235352,0 days 00:09:03.300000,0 days 00:09:03.700000,02/23/22,220223_005_others.wav
35," Okay, Axel tried cop routine with him.",0.8133637309074402,0 days 00:09:14.500000,0 days 00:09:16.800000,02/23/22,220223_005_others.wav
36, Make a little love.,0.8816022872924805,0 days 00:09:36.600000,0 days 00:09:37.600000,02/23/22,220223_005_others.wav
37," Emily, do you think that he would?",0.8958620429039001,0 days 00:09:48.700000,0 days 00:09:52.500000,02/23/22,220223_005_others.wav
38," Mendo, sorry to do the",0.7781015634536743,0 days 00:10:00.700000,0 days 00:10:02.600000,02/23/22,220223_005_others.wav
39," Oh my God, why you thinking?",0.7704302668571472,0 days 00:10:22.500000,0 days 00:10:23.800000,02/23/22,220223_005_others.wav
40, Loki.,0.5437904596328735,0 days 00:10:31.200000,0 days 00:10:32.100000,02/23/22,220223_005_others.wav
41, The green guy.,0.9126309752464294,0 days 00:11:04,0 days 00:11:05.100000,02/23/22,220223_005_others.wav
42, Is it really?,0.8860199451446533,0 days 00:11:09.800000,0 days 00:11:10.500000,02/23/22,220223_005_others.wav
43, Mochi ice cream guy.,0.7593803405761719,0 days 00:11:33.200000,0 days 00:11:35,02/23/22,220223_005_others.wav
44," You know, I'm right.",0.7624475955963135,0 days 00:11:40.900000,0 days 00:11:43.300000,02/23/22,220223_005_others.wav
