,sentence,sentence_confidence,start_time,end_time,date,original_audio
0,I know that's the last teams of those among party.,0.7493801712989807,0 days 00:00:01.500000,0 days 00:00:05.400000,03/27/22,220327_001_me.wav
1,What should I wear?,0.49399828910827637,0 days 00:01:32.800000,0 days 00:01:34,03/27/22,220327_001_me.wav
2,Cute shopping with me.,0.7692678570747375,0 days 00:03:05.500000,0 days 00:03:08,03/27/22,220327_001_me.wav
3," It was so funny, you would sleep. So we make a lot of those sounds when we sleeping.",0.8839415907859802,0 days 00:03:10.600000,0 days 00:03:24.600000,03/27/22,220327_001_me.wav
4," What I'm asking you meant to say, I feel like we're not like really speak like good thing. Is that like a mind is disconnected from a body moment with me because I'm just going to party. It's like in the impulses that like for speaking in a dream. I like just goodnight. I like disconnected from that guy in pulses like a physical impulses, just like me, but that sounds sort of connected, but it doesn't really get through.",0.9638931155204773,0 days 00:03:25.600000,0 days 00:03:55.200000,03/27/22,220327_001_me.wav
5, Become totally somewhere else.,0.8507956266403198,0 days 00:03:56.600000,0 days 00:03:58.900000,03/27/22,220327_001_me.wav
6, Really? I feel like that's so strange because,0.9790036678314209,0 days 00:04:02.100000,0 days 00:04:04.700000,03/27/22,220327_001_me.wav
7, Map to Florida. So many horror movies. 2.,0.6112690567970276,0 days 00:04:09.200000,0 days 00:04:11.300000,03/27/22,220327_001_me.wav
8, Jimmy Hula's.,0.8941768407821655,0 days 00:04:12.900000,0 days 00:04:13.800000,03/27/22,220327_001_me.wav
9, Receipt.,0.4927559196949005,0 days 00:04:14.800000,0 days 00:04:15.400000,03/27/22,220327_001_me.wav
10, Turn on Friday.,0.5203697085380554,0 days 00:04:17.900000,0 days 00:04:18.700000,03/27/22,220327_001_me.wav
11, Yesterday.,0.9876290559768677,0 days 00:04:20.100000,0 days 00:04:20.800000,03/27/22,220327_001_me.wav
12, Dice games going to fight up and I would be really tasty.,0.7986910939216614,0 days 00:04:22.300000,0 days 00:04:25.900000,03/27/22,220327_001_me.wav
13," Yeah, and then we can we will have snacks and you.",0.7105146646499634,0 days 00:04:28.300000,0 days 00:04:31.400000,03/27/22,220327_001_me.wav
14, Yeah.,0.7657395005226135,0 days 00:04:33.900000,0 days 00:04:34.400000,03/27/22,220327_001_me.wav
15, Maybe he was scaring you.,0.8709060549736023,0 days 00:04:43.600000,0 days 00:04:45.600000,03/27/22,220327_001_me.wav
16, Really funny.,0.7829866409301758,0 days 00:04:46.700000,0 days 00:04:48,03/27/22,220327_001_me.wav
17," He looks fine. He's back the other day, and he has a job, and it's going to be torn down again, but he has a job.",0.8728806972503662,0 days 00:04:49.400000,0 days 00:04:57.500000,03/27/22,220327_001_me.wav
18, I was like let you the main thing. That's my job.,0.9067487716674805,0 days 00:05:00.700000,0 days 00:05:03,03/27/22,220327_001_me.wav
19, Fintech Consulting.,0.9305200576782227,0 days 00:05:04.200000,0 days 00:05:05.600000,03/27/22,220327_001_me.wav
20, It is.,0.9876290559768677,0 days 00:05:09.300000,0 days 00:05:10.300000,03/27/22,220327_001_me.wav
21, It's true.,0.933791995048523,0 days 00:05:19.700000,0 days 00:05:20.600000,03/27/22,220327_001_me.wav
22," The funny thing is that, like, the ethics of like trading is like, kind of weird. It's like not necessarily. It doesn't really have any impact them. Anyway, just like gambling, you know, I mean, it's not really. It's like so much talent. Just goes to waste most of those guys. Most of those guys who most of them are God and merci, beaucoup sad, but like all these people, what they have an idea of them, so I'm going to go and fast and then I'm going to use that money and to do something that almost none of them actually got to that lie, money to do something out, that sold. Just like a like a, it's like a rationalization they've done for them for themselves and we'll just sort of like, yeah. And then they don't end up getting off cuz then they're going to have a realization when they like that be something, you know, like, why would I do something else?",0.9614096283912659,0 days 00:05:21.800000,0 days 00:06:15.400000,03/27/22,220327_001_me.wav
23, I don't think so.,0.9718790054321289,0 days 00:06:17.100000,0 days 00:06:17.900000,03/27/22,220327_001_me.wav
24," I think I had something to do with like a deep about you. That's instilled at a very I have not shown guy that long but I think you would have rebelled don't don't. Yeah, I do think so. I think you would have",0.9480653405189514,0 days 00:06:20.200000,0 days 00:06:31.100000,03/27/22,220327_001_me.wav
25," Yeah, of course, you don't because what's the facts of your life?",0.8525393009185791,0 days 00:06:36.400000,0 days 00:06:39.200000,03/27/22,220327_001_me.wav
26," Right beside the fact that this doesn't mean, it would have come from someone else.",0.7449989914894104,0 days 00:06:40.500000,0 days 00:06:45.600000,03/27/22,220327_001_me.wav
27," I empathize equally, I am in the thighs.",0.8238089680671692,0 days 00:06:49.500000,0 days 00:06:53.300000,03/27/22,220327_001_me.wav
28," You are so I think I think anyone would my dad immediately empathize. He's like such a vibrant and full in the only thing that you know anything, I could understand just like in trying to do good things and excetera.",0.9196956157684326,0 days 00:06:58.600000,0 days 00:07:13.700000,03/27/22,220327_001_me.wav
29, The trick is figuring away.,0.856157124042511,0 days 00:07:17.200000,0 days 00:07:19,03/27/22,220327_001_me.wav
30, The trick is trying to figure out a way to do both.,0.9685022234916687,0 days 00:07:21,0 days 00:07:23.500000,03/27/22,220327_001_me.wav
