,sentence,sentence_confidence,start_time,end_time,date,original_audio
0,I don't do that stuff.,0.9367592930793762,0 days 00:00:00,0 days 00:00:00.900000,03/09/22,220309_002_others.wav
1, I would rather be a,0.984211266040802,0 days 00:00:06.100000,0 days 00:00:07.100000,03/09/22,220309_002_others.wav
2, king of pain.,0.8718993663787842,0 days 00:00:10.200000,0 days 00:00:11.400000,03/09/22,220309_002_others.wav
3, All the pins.,0.6297945976257324,0 days 00:00:14.100000,0 days 00:00:17.200000,03/09/22,220309_002_others.wav
4, Sewing pins.,0.6070929169654846,0 days 00:00:23,0 days 00:00:24,03/09/22,220309_002_others.wav
5, What if you got like really into the pens of them? Some people that like that arrested development of microbrewery?,0.8483757972717285,0 days 00:00:24.900000,0 days 00:00:39.900000,03/09/22,220309_002_others.wav
6," I like, I like I sexist. Ali. It could be like, you know, you can like take over like a inside yourself into unlock it.",0.8772593140602112,0 days 00:00:43.700000,0 days 00:00:55.300000,03/09/22,220309_002_others.wav
7, Ever know.,0.6827232837677002,0 days 00:01:16,0 days 00:01:20.500000,03/09/22,220309_002_others.wav
8, I hope Richard doesn't.,0.7533098459243774,0 days 00:02:14.100000,0 days 00:02:15.500000,03/09/22,220309_002_others.wav
9, You're fired.,0.8209697008132935,0 days 00:02:29.200000,0 days 00:02:29.900000,03/09/22,220309_002_others.wav
10, Do you mind if we talk or no? Yes.,0.820654034614563,0 days 00:02:53.500000,0 days 00:02:56.500000,03/09/22,220309_002_others.wav
11, Affect.,0.5426007509231567,0 days 00:03:40.900000,0 days 00:03:42.100000,03/09/22,220309_002_others.wav
12, The best photo.,0.9119383692741394,0 days 00:03:46.200000,0 days 00:03:47.500000,03/09/22,220309_002_others.wav
13, The dryer Round Table.,0.5588666796684265,0 days 00:04:34.800000,0 days 00:04:37,03/09/22,220309_002_others.wav
