,sentence,sentence_confidence,start_time,end_time,date,original_audio
0,"Yeah, but we're not like respecting do a trip, you know, you know.",0.8256664872169495,0 days 00:00:04.600000,0 days 00:00:22.400000,03/12/22,220312_004_others.wav
1," yeah, I mean, you know, I mean",0.8130868673324585,0 days 00:00:24.700000,0 days 00:00:30,03/12/22,220312_004_others.wav
2, European Goods.,0.763934850692749,0 days 00:00:30.800000,0 days 00:00:37.600000,03/12/22,220312_004_others.wav
3," Well, I guess you're not really your app. I don't think",0.8587712645530701,0 days 00:00:48.200000,0 days 00:01:01.800000,03/12/22,220312_004_others.wav
4," Let me know if I can, especially if you're if you're a student in Europe.",0.7685522437095642,0 days 00:01:13,0 days 00:01:18,03/12/22,220312_004_others.wav
5, You're in the EU.,0.8840490579605103,0 days 00:01:20.300000,0 days 00:01:21.200000,03/12/22,220312_004_others.wav
6," Hey, United me.",0.6805804371833801,0 days 00:01:23.800000,0 days 00:01:24.900000,03/12/22,220312_004_others.wav
7, Schengen Zone.,0.9876290559768677,0 days 00:01:27.700000,0 days 00:01:29.400000,03/12/22,220312_004_others.wav
8, You don't guess it's kind of like a bunch of different countries.,0.8622603416442871,0 days 00:01:30.900000,0 days 00:01:34.500000,03/12/22,220312_004_others.wav
9," Oh, yeah.",0.8863601684570312,0 days 00:01:38.400000,0 days 00:01:40,03/12/22,220312_004_others.wav
10," a month ago, travel",0.8457798361778259,0 days 00:01:43.300000,0 days 00:01:44.900000,03/12/22,220312_004_others.wav
11," Plaza, America. Loses productivity.",0.8879366517066956,0 days 00:01:51.500000,0 days 00:01:54.500000,03/12/22,220312_004_others.wav
12," No, but I do things. I like it or not as productive as Germans because like, right. But like it doesn't mean that Germany.",0.8757383227348328,0 days 00:02:02,0 days 00:02:20.900000,03/12/22,220312_004_others.wav
13, was he or it means you start like the nationalism and I haven't gotten,0.7264096140861511,0 days 00:02:30.500000,0 days 00:02:55.500000,03/12/22,220312_004_others.wav
14," Yeah, it definitely is.",0.9411258101463318,0 days 00:03:07.800000,0 days 00:03:08.800000,03/12/22,220312_004_others.wav
15, I know.,0.9880775213241577,0 days 00:03:14.600000,0 days 00:03:15.200000,03/12/22,220312_004_others.wav
16, My mom and my grandpa.,0.7165156602859497,0 days 00:03:17.600000,0 days 00:03:22.100000,03/12/22,220312_004_others.wav
17," they just like,",0.888523519039154,0 days 00:03:23.500000,0 days 00:03:24.400000,03/12/22,220312_004_others.wav
18," I would like a bit more, like,",0.8395039439201355,0 days 00:03:29.800000,0 days 00:03:35.500000,03/12/22,220312_004_others.wav
19, RC just,0.5719573497772217,0 days 00:03:38.700000,0 days 00:03:41.600000,03/12/22,220312_004_others.wav
20, Yes.,0.9707418084144592,0 days 00:03:44.300000,0 days 00:03:44.900000,03/12/22,220312_004_others.wav
21, It's not always.,0.8676347732543945,0 days 00:03:48.200000,0 days 00:03:50.400000,03/12/22,220312_004_others.wav
22, I just,0.8130379915237427,0 days 00:04:25,0 days 00:04:25.700000,03/12/22,220312_004_others.wav
23, What personal meaning?,0.9684217572212219,0 days 00:04:34.200000,0 days 00:04:37.300000,03/12/22,220312_004_others.wav
24, Just a little bit then like the high I like but like there's like a whole in like family.,0.855632483959198,0 days 00:04:48.200000,0 days 00:04:54.100000,03/12/22,220312_004_others.wav
25," Whatever like 88 the ideology, meaning helping.",0.8019698262214661,0 days 00:04:55.300000,0 days 00:05:02.600000,03/12/22,220312_004_others.wav
26," I think it's just like a productive, whatever, that mean.",0.8976128697395325,0 days 00:05:05.700000,0 days 00:05:08.700000,03/12/22,220312_004_others.wav
27," Repeat, repeat.",0.7442570924758911,0 days 00:05:18.800000,0 days 00:05:20.100000,03/12/22,220312_004_others.wav
