,sentence,sentence_confidence,start_time,end_time,date,original_audio
0,Box one.,0.8542805910110474,0 days 00:01:36.300000,0 days 00:01:38,03/05/22,220305_002_me.wav
1,0.,0.8906334638595581,0 days 00:02:31.600000,0 days 00:02:32.600000,03/05/22,220305_002_me.wav
2,"Oh, it says zero. It says, they don't have to give any 10 any anyone anything.",0.830208957195282,0 days 00:03:05.400000,0 days 00:03:09.900000,03/05/22,220305_002_me.wav
3,"Do at the end of dividend income. Now, dividend income.",0.81098473072052,0 days 00:03:26.400000,0 days 00:03:30,03/05/22,220305_002_me.wav
4, Do you know what a dividend and it's like,0.7516829967498779,0 days 00:03:31.300000,0 days 00:03:33.200000,03/05/22,220305_002_me.wav
5," a lot of companies have these single dividends in which some percentage of the profits gets distributed to the shareholders. So if in this one month, you know, a lot of money to do it quietly. And so if there's a company anyway, comes profile, the issues dividends and you got like some dividends through that.",0.9427867531776428,0 days 00:03:36.500000,0 days 00:03:56.600000,03/05/22,220305_002_me.wav
6, Every download Robinhood.,0.37697339057922363,0 days 00:04:03.200000,0 days 00:04:04.900000,03/05/22,220305_002_me.wav
7, I need to do this for a while.,0.8123667240142822,0 days 00:04:16.200000,0 days 00:04:17.700000,03/05/22,220305_002_me.wav
8, Oh fuck.,0.762445330619812,0 days 00:04:55.800000,0 days 00:04:57.400000,03/05/22,220305_002_me.wav
9, I feel like I'm installed.,0.9497693777084351,0 days 00:04:59.800000,0 days 00:05:01.100000,03/05/22,220305_002_me.wav
10," Yeah, I'm doing it.",0.9844362139701843,0 days 00:06:13.300000,0 days 00:06:14.500000,03/05/22,220305_002_me.wav
11, Trending can see. It's going to be very good about my taxes. Get everything walking cuz I want to be at the citizen and they take this into account.,0.8590467572212219,0 days 00:07:10.100000,0 days 00:07:20.300000,03/05/22,220305_002_me.wav
12, And I know and you don't rub it in my face.,0.8815809488296509,0 days 00:07:24.400000,0 days 00:07:26.700000,03/05/22,220305_002_me.wav
13, How do you know?,0.9542391300201416,0 days 00:07:56.800000,0 days 00:07:57.500000,03/05/22,220305_002_me.wav
14, March 2021.,0.9516129493713379,0 days 00:07:58.400000,0 days 00:08:00.800000,03/05/22,220305_002_me.wav
15," Yeah, that's pretty sure. I only made 500 something bucks from.",0.8863239884376526,0 days 00:08:47.200000,0 days 00:08:51.500000,03/05/22,220305_002_me.wav
16," US 19 and you watch a crazy, what it's like to be above the poverty line.",0.9058108925819397,0 days 00:08:57.700000,0 days 00:09:03.800000,03/05/22,220305_002_me.wav
17," Oh, no, I have to enter in some other income.",0.8753789067268372,0 days 00:09:31.200000,0 days 00:09:34,03/05/22,220305_002_me.wav
18, Oh.,0.7903439402580261,0 days 00:09:35.200000,0 days 00:09:35.600000,03/05/22,220305_002_me.wav
19, Description of property.,0.9876291155815125,0 days 00:11:18.100000,0 days 00:11:19.600000,03/05/22,220305_002_me.wav
20, Sales proceeds.,0.9876290559768677,0 days 00:12:01.100000,0 days 00:12:02.400000,03/05/22,220305_002_me.wav
21, Fox 12.,0.9073024988174438,0 days 00:12:42.900000,0 days 00:12:44.500000,03/05/22,220305_002_me.wav
22, Fox 12.,0.8345980644226074,0 days 00:14:49.900000,0 days 00:14:51.400000,03/05/22,220305_002_me.wav
23, Fox 12.,0.7775135636329651,0 days 00:15:06.500000,0 days 00:15:07.800000,03/05/22,220305_002_me.wav
24, 444.,0.7892847061157227,0 days 00:16:17.400000,0 days 00:16:19.100000,03/05/22,220305_002_me.wav
25, 4.,0.7473042011260986,0 days 00:16:20.800000,0 days 00:16:21.500000,03/05/22,220305_002_me.wav
