,sentence,sentence_confidence,start_time,end_time,date,original_audio
0,I wonder though. I wish you got it.,0.8951554894447327,0 days 00:00:04.600000,0 days 00:00:06.500000,03/12/22,220312_001_others.wav
1, The mail fake Maybe.,0.6694847345352173,0 days 00:00:11.500000,0 days 00:00:13.600000,03/12/22,220312_001_others.wav
2," Like, it's a dick.",0.9741637706756592,0 days 00:00:18.700000,0 days 00:00:19.600000,03/12/22,220312_001_others.wav
3, What kind of art like is?,0.9599301218986511,0 days 00:00:37,0 days 00:00:38.500000,03/12/22,220312_001_others.wav
4," SEC. Yeah, it's like it's like",0.8239099383354187,0 days 00:00:44.100000,0 days 00:00:48.200000,03/12/22,220312_001_others.wav
5," Different. Yet, the environment or are they different?",0.5912994742393494,0 days 00:00:54.200000,0 days 00:00:57.300000,03/12/22,220312_001_others.wav
6, Spell different.,0.8040120005607605,0 days 00:01:00.300000,0 days 00:01:01.200000,03/12/22,220312_001_others.wav
7, Do you like it?,0.9477605819702148,0 days 00:01:04.400000,0 days 00:01:05.200000,03/12/22,220312_001_others.wav
8, Audi.,0.9757712483406067,0 days 00:01:14.100000,0 days 00:01:14.800000,03/12/22,220312_001_others.wav
9," Oh, I love this. Doesn't like old houses like that.",0.8987310528755188,0 days 00:01:17.900000,0 days 00:01:20.100000,03/12/22,220312_001_others.wav
10, I would love more Destiny. I can't believe Destiny is like,0.8083863854408264,0 days 00:01:30.600000,0 days 00:01:33.800000,03/12/22,220312_001_others.wav
11, Disney. Foster live like dominis involves Market.,0.784622311592102,0 days 00:01:35.300000,0 days 00:01:39.200000,03/12/22,220312_001_others.wav
12," Well, it just pulled out of Russia.",0.88740074634552,0 days 00:01:45.300000,0 days 00:01:46.800000,03/12/22,220312_001_others.wav
13, Do they have a lot of?,0.8728513717651367,0 days 00:01:50,0 days 00:01:50.700000,03/12/22,220312_001_others.wav
14, Never have I ever.,0.9788167476654053,0 days 00:01:53,0 days 00:01:53.800000,03/12/22,220312_001_others.wav
15," Yeah, but also movies.",0.8113586902618408,0 days 00:01:56.700000,0 days 00:02:02.500000,03/12/22,220312_001_others.wav
16," More. Probably realized, like",0.7015215754508972,0 days 00:02:07.700000,0 days 00:02:12.400000,03/12/22,220312_001_others.wav
17," So like, like that's white.",0.8652068972587585,0 days 00:02:16.400000,0 days 00:02:18.900000,03/12/22,220312_001_others.wav
18," Yeah, I do.",0.9312965273857117,0 days 00:02:29.300000,0 days 00:02:30.100000,03/12/22,220312_001_others.wav
19," Yeah, yeah. Yeah. Yeah.",0.8793264627456665,0 days 00:02:32.300000,0 days 00:02:41.100000,03/12/22,220312_001_others.wav
20," It was like, a good love story on the cabin, the love story at the cabin.",0.8722301125526428,0 days 00:02:44.800000,0 days 00:02:49.700000,03/12/22,220312_001_others.wav
21, If I can inherit of like it.,0.8853458762168884,0 days 00:03:09.400000,0 days 00:03:11.800000,03/12/22,220312_001_others.wav
22, You know what? I mean? You just kind of take away the columns and replace it with the same like feeling.,0.8706642389297485,0 days 00:03:12.700000,0 days 00:03:21,03/12/22,220312_001_others.wav
23," Yeah, it feels great.",0.9148096442222595,0 days 00:03:23.400000,0 days 00:03:25.200000,03/12/22,220312_001_others.wav
24, I got you. Come on guy.,0.8222012519836426,0 days 00:03:26.400000,0 days 00:03:27.900000,03/12/22,220312_001_others.wav
25," Thanks, Joe. Biden.",0.9737226963043213,0 days 00:03:36.200000,0 days 00:03:39.100000,03/12/22,220312_001_others.wav
26," We have to, we have to have to run collar.",0.7540954351425171,0 days 00:03:42.900000,0 days 00:03:44.900000,03/12/22,220312_001_others.wav
27," Why there, two?",0.6829198002815247,0 days 00:04:10.800000,0 days 00:04:11.700000,03/12/22,220312_001_others.wav
28, Indonesian embassy.,0.9062181711196899,0 days 00:04:38.900000,0 days 00:04:41.400000,03/12/22,220312_001_others.wav
29, Do you love him? He's so cool.,0.7886660695075989,0 days 00:04:48.300000,0 days 00:04:50.800000,03/12/22,220312_001_others.wav
30, Let's go to the museum movie.,0.8482303619384766,0 days 00:05:00.900000,0 days 00:05:02.800000,03/12/22,220312_001_others.wav
31, Backpack.,0.5776287317276001,0 days 00:05:03.700000,0 days 00:05:04.400000,03/12/22,220312_001_others.wav
32," Yep, this is the really interesting thing.",0.7099884748458862,0 days 00:05:22.200000,0 days 00:05:25.400000,03/12/22,220312_001_others.wav
33, We don't know if we can. Welcome back rub.,0.6578779220581055,0 days 00:05:26.500000,0 days 00:05:30.200000,03/12/22,220312_001_others.wav
34, I guess.,0.8078076839447021,0 days 00:05:31.500000,0 days 00:05:32,03/12/22,220312_001_others.wav
35," Daily reading and it's like it just like moss and Roxy. A lot ridiculous amount of water just being like really windy day, you know, you can like lean and Brewing.",0.9236704111099243,0 days 00:05:38,0 days 00:05:53.200000,03/12/22,220312_001_others.wav
36, And I have like a little speak with me.,0.802255392074585,0 days 00:05:54.200000,0 days 00:05:55.800000,03/12/22,220312_001_others.wav
37, You know what? I mean? Old weird story.,0.9058437347412109,0 days 00:05:59.300000,0 days 00:06:02.900000,03/12/22,220312_001_others.wav
38, And the fact that life felt like that for most people.,0.9683532118797302,0 days 00:06:09.600000,0 days 00:06:11.900000,03/12/22,220312_001_others.wav
39, For most of history and their everyday lives. Huge not really but you know.,0.8857985734939575,0 days 00:06:13.100000,0 days 00:06:25.200000,03/12/22,220312_001_others.wav
40, Mobile home.,0.7575641870498657,0 days 00:06:48.600000,0 days 00:06:49.400000,03/12/22,220312_001_others.wav
41, What is macro photography?,0.7402504086494446,0 days 00:07:00.200000,0 days 00:07:02.800000,03/12/22,220312_001_others.wav
42, Beautiful.,0.8869302272796631,0 days 00:07:05.900000,0 days 00:07:06.900000,03/12/22,220312_001_others.wav
43," Babe, they blame the Jews.",0.5340427756309509,0 days 00:07:13.500000,0 days 00:07:14.700000,03/12/22,220312_001_others.wav
44, Baby.,0.46518123149871826,0 days 00:07:24.300000,0 days 00:07:24.900000,03/12/22,220312_001_others.wav
45, Cummins diesel.,0.3754289448261261,0 days 00:07:30.700000,0 days 00:07:31.600000,03/12/22,220312_001_others.wav
46, SunPower for 4.,0.6424539089202881,0 days 00:08:03.800000,0 days 00:08:07.300000,03/12/22,220312_001_others.wav
47, I love this building.,0.9666067957878113,0 days 00:08:27.900000,0 days 00:08:30.500000,03/12/22,220312_001_others.wav
48, I want it.,0.9059681296348572,0 days 00:08:39.900000,0 days 00:08:42.700000,03/12/22,220312_001_others.wav
49," Yeah, I know. I like the kids.",0.8800145983695984,0 days 00:08:47.200000,0 days 00:08:49.400000,03/12/22,220312_001_others.wav
50," Who did is, what's it called? Horrible?",0.7534307837486267,0 days 00:08:59.400000,0 days 00:09:09.200000,03/12/22,220312_001_others.wav
51, Amazing looking tonight.,0.8652703166007996,0 days 00:09:17.400000,0 days 00:09:18.900000,03/12/22,220312_001_others.wav
52," Expensive to make them look good. And we just talk to me. Yeah, I think so.",0.877517580986023,0 days 00:09:31.300000,0 days 00:09:40.300000,03/12/22,220312_001_others.wav
