,sentence,sentence_confidence,start_time,end_time,date,original_audio
0,fan,0.5243550539016724,0 days 00:00:05.200000,0 days 00:00:07.100000,03/27/22,220327_001_others.wav
1,Peugeot kisbee,0.4332730174064636,0 days 00:01:49.700000,0 days 00:02:00.600000,03/27/22,220327_001_others.wav
2,Happy låt,0.13684049248695374,0 days 00:02:13.100000,0 days 00:02:14.600000,03/27/22,220327_001_others.wav
3, Richard,0.11527836322784424,0 days 00:02:15.100000,0 days 00:02:16.200000,03/27/22,220327_001_others.wav
4, Gillar du godis?,0.7066543698310852,0 days 00:02:19.500000,0 days 00:02:21.100000,03/27/22,220327_001_others.wav
5, Facebook,0.37781232595443726,0 days 00:02:29.100000,0 days 00:02:35,03/27/22,220327_001_others.wav
6, Daidalos Youtube match play Creedence Clearwater Revival,0.5003857016563416,0 days 00:02:55.500000,0 days 00:03:02.400000,03/27/22,220327_001_others.wav
7, köpa,0.29711559414863586,0 days 00:03:21.200000,0 days 00:03:22.300000,03/27/22,220327_001_others.wav
8, nu fastnar i min Android,0.35065045952796936,0 days 00:04:33.200000,0 days 00:04:59.600000,03/27/22,220327_001_others.wav
9, Ja men det är ju trist men ja ja ja,0.7171055674552917,0 days 00:05:07.900000,0 days 00:05:35.100000,03/27/22,220327_001_others.wav
10, Why are you a perfect guide min Payback,0.5292091965675354,0 days 00:05:44.700000,0 days 00:06:03.300000,03/27/22,220327_001_others.wav
11, my coach,0.6654316186904907,0 days 00:06:09.400000,0 days 00:06:11,03/27/22,220327_001_others.wav
12, Ja.,0.6611324548721313,0 days 00:06:12.400000,0 days 00:06:12.400000,03/27/22,220327_001_others.wav
13, Trading program through interface,0.5841384530067444,0 days 00:06:30.500000,0 days 00:07:08.200000,03/27/22,220327_001_others.wav
14, attiny10,0.5970309376716614,0 days 00:07:09.500000,0 days 00:07:11.100000,03/27/22,220327_001_others.wav
15, Guys guys anything manschett,0.5948554277420044,0 days 00:07:21.600000,0 days 00:07:29.100000,03/27/22,220327_001_others.wav
16, Nej I will go to do something out of Skype responsebody something,0.8450469374656677,0 days 00:07:41.900000,0 days 00:08:00.600000,03/27/22,220327_001_others.wav
17, I Don't,0.9220046997070312,0 days 00:08:10.100000,0 days 00:08:12.500000,03/27/22,220327_001_others.wav
18, Thanks and you like and people there. I think you would think you're bad. I don't think you have The Act real life comes in som en av våra vällagrad.,0.8309290409088135,0 days 00:08:16.300000,0 days 00:09:06.200000,03/27/22,220327_001_others.wav
