,sentence,sentence_confidence,start_time,end_time,date,original_audio
0,"I know, what do you think about? How, how do you have questions that you're asking me? Like I can you tell me what those are.",0.8902047872543335,0 days 00:00:00.100000,0 days 00:00:11.900000,11/23/21,211123_001_others.wav
1," Those the questions are just going to be like, please give us a brief introduction of yourself. And which book you'll be showering. So just like, write the book in a few sentences sentences about what the books about.",0.950895369052887,0 days 00:00:12.900000,0 days 00:00:28.800000,11/23/21,211123_001_others.wav
2, And then back to you. What did you learn from? This book by itself in the wild? I didn't I didn't write these but,0.841193675994873,0 days 00:00:42.900000,0 days 00:00:50.500000,11/23/21,211123_001_others.wav
3, I think I think it's meant to just. Do you edit them. I have one request that. Is that okay?,0.8904477953910828,0 days 00:00:51.700000,0 days 00:01:00.600000,11/23/21,211123_001_others.wav
4," These are questions, really, just to stimulate some.",0.966903030872345,0 days 00:01:07.400000,0 days 00:01:10.800000,11/23/21,211123_001_others.wav
5," We're just we're just meant to get like 1 minute or your questions in the recording. And do you do anything like for that question? Just like I looking like,",0.8478376865386963,0 days 00:01:14,0 days 00:01:26.900000,11/23/21,211123_001_others.wav
6, I am sometimes the questions I have a little like thing before then. Kind of questions. I think the only thing that like Davis said that the team was excited about was the last question because they were doing that. Going to do like a big ball of what number was that you think I thought that's probably the only like real for me make one and the fast one with Jessica and the book will just,0.9305943846702576,0 days 00:01:28,0 days 00:01:59.100000,11/23/21,211123_001_others.wav
7, Let's see if possible.,0.9567561745643616,0 days 00:02:00.600000,0 days 00:02:01.700000,11/23/21,211123_001_others.wav
8," Okay. Alright. Okay, cool.",0.8972759246826172,0 days 00:02:39.300000,0 days 00:02:42.400000,11/23/21,211123_001_others.wav
9," I yai. Yai, I think it was you I think.",0.8070946931838989,0 days 00:02:43.200000,0 days 00:02:50.200000,11/23/21,211123_001_others.wav
10, Coming like a dog.,0.5552881360054016,0 days 00:02:53.200000,0 days 00:02:54.500000,11/23/21,211123_001_others.wav
11, Tell us a book and why?,0.8210892081260681,0 days 00:02:56.600000,0 days 00:02:59.800000,11/23/21,211123_001_others.wav
12, What matter or what? How is it framed?,0.9641655683517456,0 days 00:03:02.700000,0 days 00:03:05.900000,11/23/21,211123_001_others.wav
13," It's just that the favorite but me, five and why? Okay, I was thinking about your favorite book of all time. And then I thought that was like a little bit more interesting. Gilbert.",0.8862250447273254,0 days 00:03:08.800000,0 days 00:03:23.200000,11/23/21,211123_001_others.wav
14," But yeah, just I think I think the best, the best interviews a bunch of other ones in which they put, but why not?",0.9108777046203613,0 days 00:03:36.200000,0 days 00:03:42.900000,11/23/21,211123_001_others.wav
15, All right. I think it will help me and you'll get probably.,0.8849112391471863,0 days 00:03:46.100000,0 days 00:03:48.800000,11/23/21,211123_001_others.wav
16," If he sure has a, what's a, what's a book about? And they will, you know, is that okay?",0.769832193851471,0 days 00:03:51.400000,0 days 00:04:00.700000,11/23/21,211123_001_others.wav
17," So we are recording, but don't worry. We that's cool because I hit the song.",0.893471896648407,0 days 00:04:06.100000,0 days 00:04:11.400000,11/23/21,211123_001_others.wav
18, So could you just give us free. I'm president of cmmc and I want to talk about,0.9217383861541748,0 days 00:04:29.200000,0 days 00:04:39.600000,11/23/21,211123_001_others.wav
19," So, when did you first read this book? How did he come from? And I read the book, this past summer, as Priya had, did not choose to follow his daughter that as part of her Athenaeum.",0.8973063826560974,0 days 00:04:42.600000,0 days 00:04:58.700000,11/23/21,211123_001_others.wav
20, SD to the event by other means. And I just found out how to read this book.,0.860848069190979,0 days 00:04:59.900000,0 days 00:05:06.200000,11/23/21,211123_001_others.wav
21," So did you did you end up meeting the two that but I ain't going to rain in the event by audience, but I love it. The novel winnings. I love about but it's done in a very, very creative way.",0.9202698469161987,0 days 00:05:07.200000,0 days 00:05:23.300000,11/23/21,211123_001_others.wav
22," Main impact, as losing their daughters and up and what they learn from one out, the conditions in which they live is really s at straughn Islam. At. There's another aunt and then spurred, I love some of the the literary after their fragments thousand and one which is in one radian, knighton's all go into some angry, the caffeine or hundred and then any order and as someone who and Billy in the author's ability and Innovative struck, very moving.",0.9515872597694397,0 days 00:05:24.900000,0 days 00:06:09.200000,11/23/21,211123_001_others.wav
23," So, what have we learned about this book about?",0.939057469367981,0 days 00:06:12.500000,0 days 00:06:19.600000,11/23/21,211123_001_others.wav
24," well, about human conflict and how in the midst of",0.9409109950065613,0 days 00:06:23.600000,0 days 00:06:29.300000,11/23/21,211123_001_others.wav
