,sentence,sentence_confidence,start_time,end_time,date,original_audio
0,"Add this job and sophomore year and like has been guaranteed since then. So he just like completely Fox off school. This is our friend and she's a Geico Jack Egan Pro, but also like 90s Soca.",0.9321667551994324,0 days 00:00:00,0 days 00:00:16,04/03/22,220403_001_me.wav
1," Sex by humans like totally, you know like little but he's he's Cuban and super nice and just chill.",0.8991036415100098,0 days 00:00:17,0 days 00:00:23.500000,04/03/22,220403_001_me.wav
2," He lives at College Rock in this beauty. When I'm talking about like the small apartments in College Park that like houses, like for a fucking house. Is that like Martha sweets and stuff like that, cost, the same cost. The same as this shit off this week.",0.8881664276123047,0 days 00:00:28.400000,0 days 00:00:41.200000,04/03/22,220403_001_me.wav
3," That's okay, I would like very much for the face at College Park.",0.8209511637687683,0 days 00:00:48.400000,0 days 00:00:53.600000,04/03/22,220403_001_me.wav
4, You don't like isolated like a much less isolated on your hair.,0.8183665871620178,0 days 00:00:57.100000,0 days 00:01:01.100000,04/03/22,220403_001_me.wav
5, What's up?,0.8956074118614197,0 days 00:01:13.400000,0 days 00:01:14,04/03/22,220403_001_me.wav
6," Mentally ill, boy.",0.9370880126953125,0 days 00:01:15.200000,0 days 00:01:16.800000,04/03/22,220403_001_me.wav
7," Pixma, better 1 p.m. That's rough.",0.5797484517097473,0 days 00:01:18.900000,0 days 00:01:22.500000,04/03/22,220403_001_me.wav
8," It doesn't like great because it's like, you have like to know none of like the stress of like the possibilities of choosing a life path. But like, making a real big decision for your life, that has like a sort of not many consequences. And so it's just like, you got to see yourself. Imagine yourself in all these different places and be like,",0.9538118243217468,0 days 00:01:28.400000,0 days 00:01:47.700000,04/03/22,220403_001_me.wav
9, It looks like we can just put like a fake one register. Why don't you show with Patrick? It's only like,0.7894852757453918,0 days 00:02:00,0 days 00:02:12.400000,04/03/22,220403_001_me.wav
10," oh boy. Yeah, I got it.",0.8284165263175964,0 days 00:02:16.500000,0 days 00:02:19.100000,04/03/22,220403_001_me.wav
11," The problem with them that I don't think. I think that like we should do that if it's like there's a house like far off campus, but College Park is like you wouldn't need.",0.9428014159202576,0 days 00:02:22.500000,0 days 00:02:33.600000,04/03/22,220403_001_me.wav
12, And I'll check out.,0.9313615560531616,0 days 00:02:35.200000,0 days 00:02:36.300000,04/03/22,220403_001_me.wav
13, So it's 5 p.m. X living again. The budget would be nice thing. Is that each pot since with five people?,0.8863521814346313,0 days 00:02:39.500000,0 days 00:02:47,04/03/22,220403_001_me.wav
14," No, just a four-hour.",0.8216609954833984,0 days 00:02:49.200000,0 days 00:02:50.700000,04/03/22,220403_001_me.wav
15," The other one, that's crazy.",0.7912648916244507,0 days 00:02:51.600000,0 days 00:02:54.900000,04/03/22,220403_001_me.wav
16," Look at axle. Oh, that's so cute. It might be a little small though. All that's so lovely.",0.8880113363265991,0 days 00:02:57.800000,0 days 00:03:04.100000,04/03/22,220403_001_me.wav
17, Turbo.,0.7715545296669006,0 days 00:03:06.300000,0 days 00:03:06.800000,04/03/22,220403_001_me.wav
18, This is kind of expensive but it's too expensive.,0.9140472412109375,0 days 00:03:08.700000,0 days 00:03:13.500000,04/03/22,220403_001_me.wav
19," Puryear 19. Holyshit take out the mules. Yeah, right, but like take off like if you cut off a couple thousand oaks.",0.8928349018096924,0 days 00:03:18.400000,0 days 00:03:28.800000,04/03/22,220403_001_me.wav
20," No, well, yeah. Yeah, but the thing is that the 1980s or five people out of other things but then also right there is a Vanishing. There's like fun machine issues that cost of spots is the benefit of of going for something like the college popshit, cuz it's prefinished.",0.8926010727882385,0 days 00:03:32.200000,0 days 00:03:54.600000,04/03/22,220403_001_me.wav
21," Ugly. Yeah, but then you can like Bruce it up like you guys did hit it cuz it's like, oh, so kind of like weird and",0.8846747279167175,0 days 00:03:57.600000,0 days 00:04:04.400000,04/03/22,220403_001_me.wav
22," Oh, right now, I agree. That's a nice houses.",0.7658712863922119,0 days 00:04:05.100000,0 days 00:04:12.200000,04/03/22,220403_001_me.wav
23," So I'm one of the things I have on the, on the Zillow.",0.9330586194992065,0 days 00:04:17,0 days 00:04:21.300000,04/03/22,220403_001_me.wav
24, 1 things that will check. Check on the Zillow. Is that like what's the minimum least good? A lot of houses as many movies has two years and they don't run out for single years.,0.8798310160636902,0 days 00:04:22.300000,0 days 00:04:32.900000,04/03/22,220403_001_me.wav
