,sentence,sentence_confidence,start_time,end_time,date,original_audio
0,"It was great. Yeah, I'm sorry. I took them without asking. Yeah, that's what I thought but I want that.",0.8881053924560547,0 days 00:00:17.800000,0 days 00:00:29.500000,03/28/22,220328_003_me.wav
1,"It was good. It was great. It was actually is, if someone's I think that they have, I think it's just off the mushroom one.",0.9088041186332703,0 days 00:00:31.500000,0 days 00:00:40.300000,03/28/22,220328_003_me.wav
2," Yeah, I'm looking at me. I'm looking at the other one.",0.8925001621246338,0 days 00:00:42.600000,0 days 00:00:45.700000,03/28/22,220328_003_me.wav
3, Something immense is happening tonight.,0.8024654388427734,0 days 00:00:47.200000,0 days 00:00:48.800000,03/28/22,220328_003_me.wav
4," Oh, I am so hungry. I was yeah, I haven't eaten anything since since that pizza for lunch. The crazy thing. I've been like it. I was like, I was experimenting with like stock shet of like, like acorns and stuff like that time. You release the son of Saul, something in a container like thousands of things and whatever that I sold, and it's like, you know, rounds up all your stuff, but then you can, it's just a robo investor type thing. But the thing is, I didn't know that I had to enter in every single one of those topsails and every single one of those, and then the service at 11066 be whatever it is it a numerated list it out and look like supplementary documents and stuff. So it's like I have like hundreds. I'd like hundreds of like",0.9615208506584167,0 days 00:00:57,0 days 00:01:56.900000,03/28/22,220328_003_me.wav
5," all transactions that I like,",0.8900241851806641,0 days 00:01:57,0 days 00:01:59,03/28/22,220328_003_me.wav
6, you know.,0.9249926209449768,0 days 00:02:00.400000,0 days 00:02:00.900000,03/28/22,220328_003_me.wav
7," You don't like it or like not even like point six. So it's not even so administering, the same numbers each on each side, but it's so annoying cuz I have to do it like a hundred times and that potato.",0.9058488011360168,0 days 00:02:02.800000,0 days 00:02:14.500000,03/28/22,220328_003_me.wav
8," And I think it's like figuring out how everything what I can. I'm sorry. I'm just, I've been entering stocks for the past like three, you know, yeah. Yeah, I know, but like, I understand and I just wish that was. I wish all of this was automated. It seems weird that I'm declaring this myself and that like it should all just be down for me, right? Like the acorn descends into the government. They just take all these things in like a single date in the single, whatever music on vacations and send me back to talk to, you know, I don't, I don't understand like what it is for. I think everything should be put moment to of the transaction at which it happens and then just be able to make it and it would be so easy.",0.9631251096725464,0 days 00:02:21.100000,0 days 00:03:07.400000,03/28/22,220328_003_me.wav
9, They do that for they did that for me as well. But I didn't directly. You have to process it at the entrance off of ya. Rahman. Games has been invested salt doing taxes this year.,0.8198533654212952,0 days 00:03:08.300000,0 days 00:03:26.700000,03/28/22,220328_003_me.wav
10, Send a text like I don't have to pay any taxes because I'm not a dependent and I I don't pay no taxes paid on that thing. Is that's the thing. If you filed as a dependent on your parents on to whatever all of your stuff is added to that income until your text off of the fast dollar. After interesting fact.,0.9331186413764954,0 days 00:03:29.800000,0 days 00:03:54.600000,03/28/22,220328_003_me.wav
11," Oh, yeah, I know is if you are being taxed a lot you're just parents are paying for it.",0.8697707653045654,0 days 00:03:55.600000,0 days 00:04:00.100000,03/28/22,220328_003_me.wav
12," Okay, how many councilman might be filing it as a separate person and just doing the whole thing for you. So file is depending cuz it's easy out cuz the taxes, you know, you just do the sac, adult and vessa and I think it's about like I know. So I get more complicated if you're trying to like it the dog fences and stuff in the depends whose name is the payoff at all. These are the one thing I will support, you know in Breton you how to read the dot. Like three possible areas of the",0.9390820860862732,0 days 00:04:01.800000,0 days 00:04:29,03/28/22,220328_003_me.wav
13," If you're going to have like more complicated taxes, that haven't the ultimate to do something, you know, nothing at all of those things that confuse it with romantically. Yeah, my loss, my lost a man who was crazy. I just, I just started realizing I got really sick as I started realizing that likes every single friend that I've made like off my own volition. The people I really want the Credit Community with more than just going to disappear it, you know, whether I told Lonnie, you know, I Lauren and Lauren and I had that friend, Charles he was in the Fastpass. We met at TMC. When we hung out a bunch of us must know. She didn't really talk to me. I don't know if she",0.9652109742164612,0 days 00:04:33.100000,0 days 00:05:24,03/28/22,220328_003_me.wav
14," Oh my God, let me know she or he was back then it was like I like that budding friendship disappeared because of the green military thing.",0.9376586675643921,0 days 00:05:25.400000,0 days 00:05:41.700000,03/28/22,220328_003_me.wav
15," You know, gone Lauren. So whatever I just wasn't a part of that because I was at CMC, you know, until I can, I fit into the larger group, but I just didn't retain any of those. So it's like that, that Community was listen to buy. Tried to make for myself, just gone, you know, have a whole sexual assault thing, pretty much made it disappear from my life, then disappear, you know, made my life feel feel after, you know, before that relationship really, really happened. Fully until I was like, that was my fresh meat, like all of my attempts to make friends and I will I didn't feel like I stopped and buy a lot of the crowd lien or the whole insides. It's like stop. Like at the feel like it just like all the people who want those normies on a lot of them who. I mean, friends. I just happen to make friends with all the people who go. Because I like the people who don't like,",0.9728347063064575,0 days 00:05:43.300000,0 days 00:06:42.400000,03/28/22,220328_003_me.wav
16," Can do it. Just been a again and again, and again and again and stop talking to me. And, you know, I made friends. I met friends like the summer. Like, I kind of blew author writes it and went along with on his friends who at that point also said it disappeared from my life because of my mind that I'm talking to you. But you know, back then and then I finally found, you know, the community I did find then which I was really excited about and I want to feel like cement, you know his engine and engine. Jugoso. They lost. I tried to see Angie in London and Brooke like a masterly, just a bungalow, didn't show up pretty much. And then, yeah. I know, it's just like a bit more better about it. She did appreciate the business.",0.9637582302093506,0 days 00:06:43.500000,0 days 00:07:34.900000,03/28/22,220328_003_me.wav
17," Valley starting at like, really Samantha any anyting. But then, again, I come back, I come back. I come back to the office and drink all the time apart, like, you guys were like in Los Angeles, with friends with people and you guys, like, found you guys a different story, but like I wasn't connected. And then when it came to see me, I was calling Angie about it before. I was like, wait, we're going to build a community, you know, we're going to find all these people. We can find all the cool people in the cool freshman and all the things I'm going to try really even find Bill. I might like it stalled in on the beginning of this past year, you know, and I was like hopeful about them and then everything just sort of a Nike. I meant I meant Felipe who is like I spent several times a week. Hang out with him like trying to build that relationship with and we smoked a bunch and talked to Ponch and it was like a crazy was like he was like this new totally nude really love that.",0.9625694155693054,0 days 00:07:43.400000,0 days 00:08:43.200000,03/28/22,220328_003_me.wav
